tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_55vju8idym,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619550900000,False,False,r_33oo5m798s,35169,LuLi Boutique,http://luliboutique.com/,Clothing Boutique,False
bo_dgrsz2ednz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619456701000,True,True,r_ejqxgp9zw6,27559,My Secret Garden,http://www.mysecretgarden.com/,Clothing Boutique,True
bo_ban7dx0kiw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619451900000,False,False,r_1acwg7tcgp,17692,Cottage By the Creek,http://www.cottagebythecreek.com/,Clothing Boutique,True
bo_49zo2q8w9v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619303100000,True,True,r_c8ka3tu7vu,27078,American Folk Art Museum Shop,http://shop.folkartmuseum.org,Gift Store,False
bo_e1bw8k7f77,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619287201000,False,False,r_d36c4a7y,53912,tami conard,http://www.tlccasuals.com/,Clothing Boutique,False
bo_3mzmpoqg5z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619287201000,False,False,r_b65nrl1o,22731,Cone Five Gallery,http://www.conefivepottery.com/,Gift Store,False
bo_d4w86upicv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619213701000,False,False,r_b14qltoumt,44003,Gifted Hilton Head,http://giftedhiltonhead.com/,Gift Store,False
bo_9n2yst8b2d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619213400000,True,True,r_9a28ftvfe2,22232,Georgetown Pottery,http://www.georgetownpottery.com/,Home Decor Store,False
bo_bxgj39lbvx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619203800000,False,False,r_2xuzl59i,51200,MISRED Outfitters,http://www.bemisred.com/,Clothing Boutique,False
bo_43b4r5nvno,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619107201000,True,True,r_962qd5b7,21959,Design of Mine,https://maps.google.com/?cid=16568913214828264749,Clothing Boutique,False
bo_dnis8ygk6z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619050500000,True,True,r_c9t4dacl,25455,Surprise,,Gift Store,True
bo_7uay0wc37z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619043301000,False,False,r_dfa05ofd8f,57492,Simply Beautiful Boutique,http://greenportnotjustbows.com,Clothing Boutique,True
bo_6hx9qeqiji,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619039701000,True,True,r_33oo5m798s,26269,LuLi Boutique,http://luliboutique.com/,Clothing Boutique,False
bo_d1p2lrw6qm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1619028300000,False,False,r_a9m3g6ne,23021,Kim Rose Fashions Inc,http://kimroseglam.com/,Clothing Boutique,False
bo_as6129rlzf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618979701000,False,False,r_6xd15606ck,47064,Robcyns,http://www.robcyns.com/,Clothing Boutique,True
bo_56203fxvdu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618948200000,False,False,r_8i6dvapo,31040,Ferns Garden,https://fernsgarden.com/,Gift Store,True
bo_j0715tpo59,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618948200000,True,True,r_d8kaaywbjt,27385,Lorraine K Boutique,https://maps.google.com/?cid=13695530967419019690,Clothing Boutique,False
bo_4iqyg853fb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618946401000,False,False,r_qcnhr41253,16956,Ward's Comfort & Style,https://wards-comfort-style.business.site/?utm_source=gmb&utm_medium=referral,Clothing Boutique,True
bo_bgkmb4y98f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618944301000,False,False,r_1acwg7tcgp,18369,Cottage By the Creek,http://www.cottagebythecreek.com/,Clothing Boutique,True
bo_bit5dxu75p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618935601000,False,False,r_9xuf011h,32868,World's Window,http://www.worldswindowkc.store,Gift Store,False
bo_9hta4yq3iy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618892701000,False,False,r_5bx718w6j6,24525,Casa Bella,http://www.casabellafifts.com,Gift Store,False
bo_5w8kuudkqb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618868101000,True,True,r_e9mitabui0,40506,Martha's Fabric Shop,https://maps.google.com/?cid=15682425545197019029,Gift Store,False
bo_8k5mfmi8i6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618857000000,True,True,r_yby0roreak,52356,"Coastal Classics, LLC",http://SALES@coastalclassicsconsign.com/,Home Decor Store,True
bo_9rpxckzxko,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618851600000,True,True,r_7zxxjlar13,30484,Fair World,http://fairworldgifts.square.site,Gift Store,True
bo_achdicwnt1,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618798500000,False,False,r_34dpzy1dyk,16576,Deni's Closet,http://deniscloset.com/,Clothing Boutique,False
bo_65pj2kuxol,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618762500000,False,False,r_4mz4h5s240,29405,C'est la vie,https://maps.google.com/?cid=11896310508055686355,Clothing Boutique,True
bo_bg0u5jxuq7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1618686600000,False,False,r_bku69q7f,20762,The Naked Mermaid,https://www.galveston.com/thenakedmermaid/,Gift Store,True
bo_1l2oz4qvtg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618526100000,False,False,r_emfvkl24,39226,Adrians Boutique,https://adriansboutique.com/,Clothing Boutique,True
bo_bw0f1l1hfh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618521301000,False,False,r_dho826zo9t,42452,kharmah,https://maps.google.com/?cid=7913813778819919232,Clothing Boutique,False
bo_3ikepp4ais,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618497600000,True,True,r_1gfjx7ai,28755,Classic Couture,http://Www.classic-couture.com,Clothing Boutique,False
bo_86lz489ym7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618359300000,True,True,r_a25w8e8eyc,26276,Eclections Inc,http://www.eclectionsboutique.com,Clothing Boutique,False
bo_2m8q6krjwd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618338300000,False,False,r_8z5ae4j4fr,41590,Dogwood Tree,,Clothing Boutique,True
bo_7ru5libpbs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618332600000,False,False,r_f2qlpzx5er,16085,Royal Collection,https://maps.google.com/?cid=1272451964525672427,Clothing Boutique,False
bo_2319ii0xz8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618332000000,False,False,r_bszqwlu7rv,38862,"GlitzyTrendz, LLC",http://glitzytrendzllc.com/,Clothing Boutique,False
bo_afvw2xk7c8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1618329901000,False,False,r_digddu2jkl,14959,WhimZ,,Kids or Toy Store,True
bo_5e3b5u50k7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1618327501000,False,False,r_62g2lcqu,24493,Ginny and Jane Es :),"https://maps.google.com/?q=9807+Gulf+Dr,+Anna+Maria,+FL+34216,+USA&ftid=0x88c30fe02097247b:0x2091cd663f92322f",Clothing Boutique,False
bo_56bfu5h7tm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1618263601000,True,True,r_vtjnyq0s,20195,sandra H Munoz,http://www.hideawayspaandsalon.com/,Clothing Boutique,False
bo_ctaorsdxvc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618261501000,False,False,r_aqoe68hcp8,55048,Mary Eckert,http://www.instepfashions.com/,Clothing Boutique,True
bo_2gb9t0bjdl,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618245600000,False,False,r_3afegd1g6x,17050,Back Alley Treasures,http://backalleytreasures.com/,Gift Store,False
bo_c3p7narlg7,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1618235264000,True,True,r_4l1tty8is5,91947,Jacquelines Boutique,https://www.facebook.com/Jacquelines-Boutique-1536989063192808/,Clothing Boutique,False
bo_eoc3jgdb1m,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618188300000,False,False,r_4mz4h5s240,48645,C'est la vie,https://maps.google.com/?cid=11896310508055686355,Clothing Boutique,True
bo_1y2e1g660b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1618098300000,False,False,r_5zk784w4ge,43229,Illusions Salon and Day Spa,https://illusionsbymarcus.com/,Spa or Beauty Store,False
bo_2qc8weraed,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1618079400000,True,True,r_97n2wxiae1,71750,"Collage (VK Industries, LLC dba)",http://www.collageboutique-fairfieldglade.com/,Clothing Boutique,False
bo_4zh1nveo7g,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617921601000,False,False,r_d0chgwbygz,33684,The Dolphin Shop,https://dolphinbar.com/,Gift Store,True
bo_19vd4g8wkj,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1617906001000,False,False,r_4mz4h5s240,21000,C'est la vie,https://maps.google.com/?cid=11896310508055686355,Clothing Boutique,True
bo_ayb7zzjtj3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617855300000,True,True,r_efa0eb90k1,54756,Poppy,,Clothing Boutique,True
bo_6hski42ct2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617834900000,True,True,r_emfvkl24,49708,Adrians Boutique,https://adriansboutique.com/,Clothing Boutique,True
bo_5nuyuldnl6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617816300000,True,True,r_138tkvx2,38177,Prelude Boutique,http://Preludeportsmouth.com,Gift Store,False
bo_2jsy74qbl7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617756600000,False,False,r_8u0g9hesj8,19810,Eurobella Boutique,,Clothing Boutique,False
bo_d1b8p21d1c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617737401000,False,False,r_8zpr4bre,24070,Classy N Sassy Boutique,,Clothing Boutique,True
bo_9u2k552sz5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617727800000,False,False,r_68roc1co,46722,Peace of the Earth,http://www.peaceoftheearth.com/,Gift Store,False
bo_8fkxm40to8,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1617727800000,True,True,r_en98993im6,26642,If the Shoe Fits,http://www.iftheshoefitsonthecape.com/,Clothing Boutique,True
bo_5zg8mas63o,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1617700500000,False,False,r_digddu2jkl,18362,WhimZ,,Kids or Toy Store,True
bo_eopyoxuij2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617674100000,False,False,r_d4h8grze9l,38418,Centro Shoes,http://Centroshoesmb@gmail.com/,Clothing Boutique,False
bo_dbt5qw0zwl,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617555001000,True,True,r_143pqgqdkm,27174,"Glorious Possibilities, LLC",http://www.gloriouspossibilities.com/,Gift Store,True
bo_6ahkl5kt3p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617394801000,True,True,r_2t8lxg37,43547,Sedona South,https://sedonasouth.net,Clothing Boutique,True
bo_5n1phgpc2y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617203700000,True,True,r_1acwg7tcgp,27029,Cottage By the Creek,http://www.cottagebythecreek.com/,Clothing Boutique,True
bo_chs3lrj84a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617198000000,False,False,r_b14qltoumt,82923,Gifted Hilton Head,http://giftedhiltonhead.com/,Gift Store,False
bo_3jl3dy9aek,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1617128700000,False,False,r_cfcgihq5ws,21221,Village Peddler,https://maps.google.com/?cid=2847669218090734959,Gift Store,True
bo_7xh4ehkwxd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616993400000,True,True,r_6ti3c10mg0,32937,Switch Shoes,https://maps.google.com/?cid=12482003297757901219,,False
bo_7nutwb731e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616921700000,True,True,r_digddu2jkl,19822,WhimZ,,Kids or Toy Store,True
bo_chimtpuc78,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616879700000,True,True,r_akadupo6cj,24057,NOT PROVIDED,,Clothing Boutique,False
