Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List
b_c5ad8a80,Screen Printed T-Shirts,Women's Made from Star Stuff V-Neck T-Shirt,False,p_c7edwmparq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Be Here Now T-Shirt,False,p_uz2agynf6j,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Floral Skull T-Shirt,False,p_t5y9vmf6m6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Enjoy It While It Lasts T-Shirt,False,p_wx4agsbr5y,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Children of the Night T-Shirt,False,p_a9axy5jy8d,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Le Grand Coq T-Shirt,False,p_83bne9w645,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Shirley Temple On the Rocks T-Shirt,False,p_3e2mgy6f42,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Invaders from Earth T-Shirt,False,p_haag5m772r,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Bad Vibe Tribe T-Shirt,False,p_fqdvqap5gy,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Grunge 91 T-Shirt,False,p_yeafh722me,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Vintage Taurus T-Shirt,False,p_uphyrkgsgf,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Sirens of Science T-Shirt,False,p_y2erzzab6a,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Villain Era Raccoon T-Shirt,False,p_kbcddgvmjv,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Sleepy Hollow Equestrian T-Shirt,False,p_ju8fz6u3md,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Washington Dc Flag T-Shirt,False,p_ngw57vu8jb,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Something Wicked This Way Comes T-Shirt,False,p_79n8cn9fgb,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Pirate Bunnies T-Shirt,False,p_6gh26hrnh8,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Born To Suffer T-Shirt,False,p_b2rwvac7e2,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's What's Kraken Sea Monster T-Shirt,False,p_c5actjree8,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Bee T-Shirt,False,p_6dd7736yt8,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's I Enjoy Romantic Walks To the Taco Truck T-Shirt,False,p_bw849q3g,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Steampunk Octopus T-Shirt,False,p_wb4cs33grs,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Carpe Librum T-Shirt,False,p_uc77wwbzp2,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Vintage Maine T-Shirt,False,p_9iqxptbx,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Cats Books Tea Naps T-Shirt,False,p_249q2jyp43,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Punk 77 T-Shirt,False,p_c463npauys,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's My Favorite Breed of Dog Is Rescue T-Shirt,False,p_aanxqt3pjr,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Spoiler Alert None of This Will End Well T-Shirt,False,p_agz76nedby,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Hell Is Other People V-Neck T-Shirt,False,p_sbdzkrdr3f,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Catnip Freakout T-Shirt,False,p_uf9zvghu6h,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Indoor Cat Scoop Neck T-Shirt,False,p_mqfjvbm6vv,FOR_SALE,36.0,18.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Cleverly Disguised T-Shirt,False,p_nuntsy8k22,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Frankenstein's Monstera T-Shirt,False,p_7vw79y7dsb,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's You Had Me At Staring Into the Abyss T-Shirt,False,p_hpkrkp2ubc,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Hecate Made Me Do It T-Shirt,False,p_eydg3pvybp,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Death Takes A Holiday T-Shirt,False,p_aws8wknkr8,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Liquid Courage T-Shirt,False,p_4fbcnzyu9r,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's It's Beginning To Look A Lot Like T-Shirt,False,p_7v39hr24hp,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Antisocial Butterfly V-Neck T-Shirt,False,p_h56gxj9fyy,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Science Is Magic That Works T-Shirt,False,p_xtumjqayjp,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Fleur Fatale Toxic Botanical Chart T-Shirt,False,p_f0ke5sxr,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Wicked Cool Boston Terrier T-Shirt,False,p_36tvdu8umg,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Psychedelic Travel Bureau T-Shirt,False,p_b6yndsgtf7,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Follow Your Schemes T-Shirt,False,p_uhesvux26d,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Children of the Night T-Shirt,False,p_8889q8pchj,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Philadelphia 215 Area Code T-Shirt,False,p_gmcefkjxj6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Midwest Elite T-Shirt,False,p_8ttfc2ssjq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Venus Fly Trap T-Shirt,False,p_7ms6cm2npb,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Beware the Vegetarian T-Shirt,False,p_2gvrvmfrxv,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Marie Curie European Tour T-Shirt,False,p_u5ks7wgfqq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Tolerate Yourself T-Shirt,False,p_c2zkbztj38,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Raccoon with Glasses T-Shirt,False,p_xafyv8adu6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Do What You Love Grim Reaper V-Neck T-Shirt,False,p_mxxcargnsw,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Atlanta 404 Area Code T-Shirt,False,p_nkk8fgba9q,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Sometimes I Go Off On A Tangent T-Shirt,False,p_dqxgp84pts,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Vintage Michigan State T-Shirt,False,p_ez055zcz,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Born To Suffer T-Shirt,False,p_4z9pwp95g2,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Plagued By the Human Condition V-Neck T-Shirt,False,p_y8xryk3q89,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Mac & Cheese Is My Therapy T-Shirt,False,p_hmjsqfmjr5,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's 1-900 Potions Witch T-Shirt,False,p_zc4jpvrvta,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's the Female Gaze Medusa T-Shirt,False,p_6yw8fqe62d,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Vlad & Wolfie's Road Trip Adventure T-Shirt,False,p_cckzmvf9fv,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Explore the Carpathian Mountains T-Shirt,False,p_ktznse8csm,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Book Nerd Vintage T-Shirt,False,p_d7c9n7kh7v,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Houston 713 Area Code T-Shirt,False,p_ny7pguyrw6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Girls Will Be Girls T-Shirt,False,p_qvfe3seu7f,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Sisters Before Misters T-Shirt,False,p_4qjw6ddm,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Catnip Freakout Unisex Tank Top,False,p_s4upxrnww2,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's When You Enter the Ocean T-Shirt,False,p_yzvdpdcmjn,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Voting Is For Lovers T-Shirt,False,p_zpwe7cjfzu,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Vintage Washington T-Shirt,False,p_37oxywhi,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Find What You Love & Let It Kill You T-Shirt,False,p_yvusyx3vaq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Catastrophizing Is My Cardio T-Shirt,False,p_nd9aeqk2kk,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's A Woman's Place Is in A Coven T-Shirt,False,p_zw3n589554,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Go Jump in A Moat Alligator T-Shirt,False,p_5344gwhpdw,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Do What You Love Grim Reaper T-Shirt,False,p_2x9wpr5u4e,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Try Optimistic Nihilism Today V-Neck T-Shirt,False,p_8wpsnmp8kg,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Carpe Noctem T-Shirt,False,p_xuw427sysp,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Slay the Patriarchy T-Shirt,False,p_ebdywkj8q6,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Whatever Frosts Your Cupcakes T-Shirt,False,p_2kxno3wi,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Psychedelic Travel Bureau V-Neck T-Shirt,False,p_3aj2d5w463,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Girls Night Witches V-Neck T-Shirt,False,p_mpmuxazy3y,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Fiends with Benefits V-Neck T-Shirt,False,p_b3evxrxsew,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's 1-900 Potions Witch T-Shirt,False,p_rutqkaam5x,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's the Outside World Is Lava T-Shirt,False,p_6zzzchjvnh,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Everything Is Trash T-Shirt,False,p_bp24q1h9gy,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Gloom Where You're Planted T-Shirt,False,p_r8uvenchmj,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's the Devil Wears Nada T-Shirt,False,p_jcnddytrvt,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Support Your Local Ghoul Gang V-Neck T-Shirt,False,p_zaauuav7y6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Greetings from Hades T-Shirt,False,p_5d8bqfugc3,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Vintage California T-Shirt,False,p_brzkdi93,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Whatever I'm Getting Tacos T-Shirt,False,p_8fuawime,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's the Owl & the Pussycat T-Shirt,False,p_r7zt8web5a,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Salem Charm School T-Shirt,False,p_bs5rqg77uw,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Vintage Aries T-Shirt,False,p_cd2ejhvj5e,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Feminist Is My Second Favorite F Word T-Shirt,False,p_coeyhsk2,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Book Nerd T-Shirt,False,p_mh39bgrfc9,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Be Here Now Unisex Tank Top,False,p_n2kuyqgrrm,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's For Sure T-Shirt,False,p_4g3prfcura,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Plagued By the Human Condition T-Shirt,False,p_s8fwzbksj4,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Maybe Worrying About It Will Help Anxiety T-Shirt,False,p_g48h7rvm9q,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Plagued By the Human Condition T-Shirt,False,p_r69h8mf4j6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Purrmaids T-Shirt,False,p_vrxu5gey3e,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Kill Them with Kindness T-Shirt,False,p_8qc7thj8jd,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's the Devil Wears Nada V-Neck T-Shirt,False,p_vkvy5ybr4s,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's All the Wrong People Have Imposter Syndrome T-Shirt,False,p_kd96b4k2uc,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Bee T-Shirt,False,p_rk3yh86qwk,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Sleepy Hollow Equestrian Club V-Neck T-Shirt,False,p_ygvennh342,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Guess What? Chicken Butt T-Shirt,False,p_zcxyy5mbbz,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Another Fine Day Ruined By the Male Gaze T-Shirt,False,p_3b2dcn9ch3,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's I'd Rather Be Reading V-Neck T-Shirt,False,p_k2keptyuaz,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Feminist Is My Second Favorite F Word V-Neck T-Shirt,False,p_djz8q67uw3,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Hell Is Empty V-Neck T-Shirt,False,p_qupfe2hb87,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Nolite Te Bastardes Carborundorum T-Shirt,False,p_uapblat2w1,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth After This We're Getting Tacos T-Shirt,False,p_4qpb9ckjnb,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Vintage Ohio State T-Shirt,False,p_4e5rdzii,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's A Woman's Place Is in A Coven Scoop Neck T-Shirt,False,p_xkg4nmupv8,FOR_SALE,36.0,18.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Heart Anatomy V-Neck T-Shirt,False,p_823budg3uw,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Visit Your Library Vintage T-Shirt,False,p_6ws2hnb475,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Vlad and Wolfie's Road Trip Adventure T-Shirt,False,p_3pv958p8yu,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's New York City 212 Area Code T-Shirt,False,p_gp5afbb5g4,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Houston 713 Area Code Unisex Tank Top,False,p_zf482e78kk,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Ladies of Literature T-Shirt,False,p_jvkfga5x95,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Y'all Need Feminism T-Shirt,False,p_5h3oc2a8,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Time For An Adventure T-Shirt,False,p_n2uyyshgbz,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Don't Be A Richard V-Neck T-Shirt,False,p_d6w7km8b43,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Girls Will Be Girls T-Shirt,False,p_vpacgydwm3,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Carnivorae Botanica Chart T-Shirt,False,p_8q5zeg2aby,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Frankenstein's Monstera Unisex Tank Top,False,p_trra86n34e,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Villain Era Raccoon T-Shirt,False,p_rrugh8qq6w,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Brontosaurus Vegan Life V-Neck T-Shirt,False,p_p2c2939akq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's No One Asked You V-Neck T-Shirt,False,p_hn9tuag9c4,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Another Fine Day Ruined By the Male Gaze T-Shirt,False,p_f5ffhxwvh4,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Written & Directed By Edgar Allan Poe V-Neck T-Shirt,False,p_nwvf9mx9u4,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's My Favorite Breed of Dog Is Rescue V-Neck T-Shirt,False,p_w9xeafetba,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Moon's Out Runes Out T-Shirt,False,p_j9bk2qanxe,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Psychedelica Botanica T-Shirt,False,p_zjjr443aek,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's the Female Gaze Medusa V-Neck T-Shirt,False,p_xbd99tvkbe,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Vintage Michigan State T-Shirt,False,p_1fa046dn,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Men's Stopping By Woods T-Shirt,False,p_ncpv4sbt9b,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Siesta Por Favor T-Shirt,False,p_e2dvmbvfff,FOR_SALE,28.0,14.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Frankenstein's Monstera T-Shirt,False,p_6kypye9hdq,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Women's Very Busy Doing Nothing T-Shirt,False,p_9stxiyf6,FOR_SALE,32.0,16.0,0.0,
b_c5ad8a80,Screen Printed T-Shirts,Youth Personal Space T-Shirt,False,p_6n23nuqhck,FOR_SALE,28.0,14.0,0.0,
