Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List,Brand Token,brand
b_75oau17b7z,Toothpaste,Travel Tin Toothpaste Tablets,False,p_a5iw7h3utn,FOR_SALE,6.0,3.0,0.0,FAIRE_BESTSELLER,b_75oau17b7z,Change Toothpaste
b_75oau17b7z,Toothpaste,3-Month Toothpaste Tablets,False,p_8vkt84nrvy,FOR_SALE,19.95,12.0,0.0,FAIRE_BESTSELLER,b_75oau17b7z,Change Toothpaste
b_3yerfaqmmt,Toothpaste,"60 Toothpaste Tablets (Fluoride Free, Whitening, Mint)",False,p_envy5jjwdt,FOR_SALE,10.98,5.49,0.0,,b_3yerfaqmmt,Desesh
b_3yerfaqmmt,Toothpaste,"180 Toothpaste Tablets (Fluoride Free, Whitening, Mint)",False,p_wza7rvbpkt,FOR_SALE,19.78,9.89,15.0,FAIRE_BESTSELLER,b_3yerfaqmmt,Desesh
b_f4mzkim3xp,Toothpaste,Toothpaste Bits with Fluoride - Refill Pouch,True,p_uwsja7xetr,FOR_SALE,20.0,10.0,0.0,NEW_BADGE,b_f4mzkim3xp,Bite
b_f4mzkim3xp,Toothpaste,Fresh Mint Fluoride - Free Toothpaste Bits,False,p_dcc25x7fa3,FOR_SALE,12.0,6.5,0.0,FAIRE_BESTSELLER,b_f4mzkim3xp,Bite
b_f4mzkim3xp,Toothpaste,Berry Twist Toothpaste Bits,False,p_62vxazqkbz,FOR_SALE,12.0,6.5,0.0,FAIRE_BESTSELLER,b_f4mzkim3xp,Bite
b_f4mzkim3xp,Toothpaste,Mint Charcoal Toothpaste Bits,False,p_9v5p2pej5p,FOR_SALE,12.0,6.5,0.0,FAIRE_BESTSELLER,b_f4mzkim3xp,Bite
b_abhrl41d48,Toothpaste,Davids Sensitive+Whitening Nano-Hydroxyapatite Premium Tooth,False,p_tabxg85zqf,FOR_SALE,11.95,7.17,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Travel Size Premium Toothpaste / Sensitive+Whitening,False,p_u4x7seafc7,FOR_SALE,5.95,3.57,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Travel Size Premium Toothpaste  /  Peppermint,False,p_hf8hbug43h,FOR_SALE,4.95,2.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Travel Size Premium Toothpaste  /  Charcoal+Peppermin,False,p_9v5whtkfvm,FOR_SALE,4.95,2.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Premium Toothpaste  /  Spearmint,False,p_86qym59r8x,FOR_SALE,9.95,5.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Premium Toothpaste  /  Peppermint,False,p_v95fh4cr4b,FOR_SALE,9.95,5.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Premium Toothpaste  /  Herbal Citrus Peppermint,False,p_2tmfbcgcsj,FOR_SALE,9.95,5.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Premium Toothpaste  /  Charcoal+Peppermint,False,p_vytq3ertrj,FOR_SALE,9.95,5.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
b_abhrl41d48,Toothpaste,Davids Kids+Adults Premium Toothpaste/Strawberry Watermelon,False,p_r3a4gmewk2,FOR_SALE,9.95,5.97,0.0,FAIRE_BESTSELLER,b_abhrl41d48,Davids Natural Toothpaste
