tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_s9tw56yxxp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706228073000,False,False,r_f10zyj8f,114301,Period Six Studio,http://www.periodsix.com/,Gift Store,True
bo_aex7skz65b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706227173000,True,True,r_ci7a8za1,78086,Maker Mercantile,http://makermercantile.com,Gift Store,True
bo_ex4qenz2gv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706214873000,False,False,r_s4t87j8ber,54796,Juniper Outpost,,Home Decor Store,True
bo_qr8vu9gd23,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706211873000,False,False,r_fnbeyw9v6h,153642,River Oaks Framing Co LLC,http://riveroaksframing.com/,Home Decor Store,True
bo_jtxck3zjmn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706211273000,True,True,r_gsb6ghtruy,94440,Leia Fox Designs,,Clothing Boutique,True
bo_nwuwzy26dg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706206523000,False,False,r_f7obr5ct,54280,Naked Aspen Designs,http://www.nakedaspendesigns.com/,Home Decor Store,True
bo_xdshw2ek3k,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706200523000,False,False,r_5aus7r2v8a,246735,Maverick Western Wear,,Clothing Boutique,True
bo_3g7nddxspc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706197223000,False,False,r_a5krjmtznp,86382,Texas Scratch Kitchen,https://txscratchkitchen.com/,General or Mercantile Store,True
bo_ffu2hx3f5c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706196923000,False,False,r_oj30vge1,91019,"Mockingbird Handprints, LLC",http://www.mockingbirdhandprints.com/,Home Decor Store,True
bo_9qd2hu6nnk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706148323000,True,True,r_esod4spdio,49623,Shoe Inn Boutique,http://shoeinnboutique.com/,Clothing Boutique,True
bo_rq3veev6uj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706139323000,False,False,r_b64vigmfcw,106263,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_uqyxtzqku2,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706139323000,False,False,r_b64vigmfcw,348876,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_t4g78u3w5r,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706139323000,False,False,r_b64vigmfcw,116275,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_fufx5cmmh8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706126423000,False,False,r_gs5pq5agru,99737,Rancho Diaz,http://ranchodiaz.com/,Home Decor Store,True
bo_s2nynaeh6q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706114123000,False,False,r_9bfyf8irh8,75463,Steamboat Art Museum,https://www.steamboatartmuseum.org/,Gift Store,True
bo_etg87t8uez,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706081674000,False,False,r_6k6uwtr24a,36802,Hi-Lonesome Boutique,http://www.hi-lonesomebv.com,Clothing Boutique,True
bo_cxwae7h6yy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706049238000,False,False,r_ns7a94cgdp,151788,The Crow & Cactus Company,http://crowandcactus.com,,True
bo_n25yukaxjv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,247501,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_w6e4gf8fg7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,66672,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_ehxvpmu262,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,321679,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_3yvr92ftp9,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,116272,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_6xqmyqnyqc,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,116275,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_bse3k2fpx8,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,116678,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_ywbcv8xte4,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705948082000,False,False,r_b64vigmfcw,320867,Merryweather,http://www.merryweather.shop,Home Decor Store,True
