token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_3749yr59e7,o_kkc4d7be7g,p_qf9xgfekcc,bo_f84vx8mnzp,Saint-Rémy d'Or et Vert Napkins 22x22 - Set of 6,default,12900,4200,4200,5,21000,21000,0,#F84VX8MNZP,
oi_7v63xsxz7u,o_q3p4a29k7y,p_dgcfmjdje2,bo_tjjdp2dtgx,Provence Avignon Blue & Marine Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#TJJDP2DTGX,
oi_qhsqkr5knq,o_q3p4a29k7y,p_qvrdnf2wvm,bo_tjjdp2dtgx,"Avignon Placemats Blue & Marine, Set of 6",default,9375,3750,3750,2,7500,7500,0,#TJJDP2DTGX,
oi_86tquyjdgs,o_q3p4a29k7y,p_dgcfmjdje2,bo_tjjdp2dtgx,Provence Avignon Blue & Marine Tablecloth,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#TJJDP2DTGX,
oi_83h72sz43y,o_q3p4a29k7y,p_cbv68nw25d,bo_tjjdp2dtgx,"Avignon Napkins Blue & Marine, Set of 6",default,9375,3750,3750,3,11250,11250,0,#TJJDP2DTGX,
oi_fh36cwh6jx,o_m44cudmst6,p_s7p2qgjyu2,bo_9rhyp7fawd,Meadows Vert Tablecloth,"71"" x 128""",20250,8100,8100,2,16200,16200,0,#9RHYP7FAWD,
oi_4cs59k9dcr,o_m44cudmst6,p_d6px7pbt5g,bo_9rhyp7fawd,Everyday Napkins Granny Smith 21x21 - Set of 4,default,11000,4400,4400,2,8800,8800,0,#9RHYP7FAWD,
oi_2dtr6a3uts,o_fsn4g4vdfg,p_d80j7vkmld,bo_b5wzf9x63x,Strawberry Blue Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#B5WZF9X63X,
oi_vn6ahgur7w,o_fsn4g4vdfg,p_s78u3e32w9,bo_b5wzf9x63x,Jardin Red/Grey Apron,default,6000,2400,2400,2,4800,4800,0,#B5WZF9X63X,
oi_4m4cfzbzuy,o_fsn4g4vdfg,p_cgehrrzdjr,bo_b5wzf9x63x,Provence Avignon Dijon & Blue Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#B5WZF9X63X,
oi_wjbcsyy7j4,o_fsn4g4vdfg,p_40k1b6htnn,bo_b5wzf9x63x,Sunflower Yellow/Green Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#B5WZF9X63X,
oi_hdrmu38nm6,o_fsn4g4vdfg,p_bb06d14bio,bo_b5wzf9x63x,Jardin Red/Grey Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#B5WZF9X63X,
oi_hdn247k2ve,o_fsn4g4vdfg,p_46zz3kmszj,bo_b5wzf9x63x,Avignon Red & Blue Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#B5WZF9X63X,
oi_m6vpwsyj49,o_fsn4g4vdfg,p_a3gbc9kdvz,bo_b5wzf9x63x,Avignon Apron Dijon & Blue,default,6000,2400,2400,2,4800,4800,0,#B5WZF9X63X,
oi_u7pc43zg8u,o_fsn4g4vdfg,p_9mp18li7hv,bo_b5wzf9x63x,Pansy Red/Grey Apron,default,6000,2400,2400,2,4800,4800,0,#B5WZF9X63X,
oi_tukr4ygak4,o_fsn4g4vdfg,p_s2hopnthsf,bo_b5wzf9x63x,Tutti Frutti Yellow/Green Apron,default,5063,2250,2250,2,4500,4500,0,#B5WZF9X63X,
oi_7m6uyz4yx8,o_fsn4g4vdfg,p_9nba8vacvp,bo_b5wzf9x63x,Fleurs des Indes Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#B5WZF9X63X,
oi_4b48kwaqe6,o_fsn4g4vdfg,p_2z01g616yj,bo_b5wzf9x63x,Wisteria Blue/Green Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#B5WZF9X63X,
oi_2hgetnz49x,o_fsn4g4vdfg,p_dxir1njfsc,bo_b5wzf9x63x,Lavender Purple Mats - Set of 6,default,9375,3750,3750,3,11250,11250,0,#B5WZF9X63X,
oi_7ukazq5sz7,o_fsn4g4vdfg,p_6c198gy8sc,bo_b5wzf9x63x,Granada Cornflower Blue Placemats - Set of 6,default,9375,3750,3750,2,7500,7500,0,#B5WZF9X63X,
oi_sth22ax8p4,o_fsn4g4vdfg,p_468rzx6sxt,bo_b5wzf9x63x,Poppies Red/Green Mats - Set of 6,default,9375,3750,3750,2,7500,7500,0,#B5WZF9X63X,
oi_qpjp5ermzh,o_jf9z5uswmj,p_jyknb66y8e,bo_gqz82qrdgv,"Avignon Tea Towels Blue & Marine, Set of 3",default,5625,2250,2250,2,4500,4500,0,#GQZ82QRDGV,
oi_ak439ezb8v,o_jf9z5uswmj,p_2z01g616yj,bo_gqz82qrdgv,Wisteria Blue/Green Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#GQZ82QRDGV,
oi_shn9mnqmez,o_jf9z5uswmj,p_dngr5cr8y2,bo_gqz82qrdgv,Wisteria Pink/Green Tea Towels - Set of 3,default,5000,2000,2000,3,6000,6000,0,#GQZ82QRDGV,
oi_2e4ys353md,o_jf9z5uswmj,p_1db895iuxl,bo_gqz82qrdgv,Granada Cornflower Blue Tea Towels - Set of 3,default,5625,2250,2250,3,6750,6750,0,#GQZ82QRDGV,
oi_qadxgn7nug,o_urj7cphvah,p_d80j7vkmld,bo_5g5mdt5drn,Strawberry Blue Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#5G5MDT5DRN,
oi_4qxaw2aht6,o_urj7cphvah,p_umolpptmvt,bo_5g5mdt5drn,Strawberry Blue Apron,default,6000,2400,2400,2,4800,4800,0,#5G5MDT5DRN,
oi_zxh5d8tpju,o_urj7cphvah,p_266aas2s6w,bo_5g5mdt5drn,Meadows Dijon Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#5G5MDT5DRN,
oi_9tj2jx8y7x,o_k7q7ua8mdz,p_djqis2oved,bo_3cb6e7f8f7,Wisteria Pink/Green Tablecloths,"59""x59""",8750,3500,3500,4,14000,14000,0,#3CB6E7F8F7,
oi_3e4kxuhvdk,o_k7q7ua8mdz,p_djqis2oved,bo_3cb6e7f8f7,Wisteria Pink/Green Tablecloths,"59""x86""",12000,4800,4800,2,9600,9600,0,#3CB6E7F8F7,
oi_n7wrmb6pyu,o_k7q7ua8mdz,p_djqis2oved,bo_3cb6e7f8f7,Wisteria Pink/Green Tablecloths,"71""x106""",16750,6700,6700,4,26800,26800,0,#3CB6E7F8F7,
oi_6wfhwze9me,o_k7q7ua8mdz,p_7te2vwnrc8,bo_3cb6e7f8f7,Jardin Blue & Vert Tablecloth,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#3CB6E7F8F7,
oi_tx3ag5byrw,o_k7q7ua8mdz,p_7te2vwnrc8,bo_3cb6e7f8f7,Jardin Blue & Vert Tablecloth,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#3CB6E7F8F7,
oi_rghgwdvenz,o_k7q7ua8mdz,p_7te2vwnrc8,bo_3cb6e7f8f7,Jardin Blue & Vert Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#3CB6E7F8F7,
oi_33w2xv6j3d,o_k7q7ua8mdz,p_7te2vwnrc8,bo_3cb6e7f8f7,Jardin Blue & Vert Tablecloth,"71"" x 71""",13000,5200,5200,2,10400,10400,0,#3CB6E7F8F7,
oi_jjcb3u5an4,o_k7q7ua8mdz,p_7qknqax4fu,bo_3cb6e7f8f7,Provence Avignon Red & Blue Tablecloth,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#3CB6E7F8F7,
oi_ymz2eyv32k,o_k7q7ua8mdz,p_7qknqax4fu,bo_3cb6e7f8f7,Provence Avignon Red & Blue Tablecloth,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#3CB6E7F8F7,
oi_yfafnkn8pr,o_k7q7ua8mdz,p_7qknqax4fu,bo_3cb6e7f8f7,Provence Avignon Red & Blue Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#3CB6E7F8F7,
oi_23fqh5wsrz,o_k7q7ua8mdz,p_22aitg99jf,bo_3cb6e7f8f7,Jardin Red/Green Tablecloths,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#3CB6E7F8F7,
oi_fga3rdv8qy,o_k7q7ua8mdz,p_4r1c36c1zp,bo_3cb6e7f8f7,Olive Tree Khaki/Blue Tablecloths,"71""x128""",20250,8100,8100,2,16200,16200,0,#3CB6E7F8F7,
oi_xzna4su5qa,o_z7gzedx2j7,p_w967qr7fm3,bo_ytx8yhehz6,Provence Avignon Blue & Marine Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#YTX8YHEHZ6,
oi_ebhd4vvq24,o_z7gzedx2j7,p_dgcfmjdje2,bo_ytx8yhehz6,Provence Avignon Blue & Marine Tablecloth,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#YTX8YHEHZ6,
oi_sfbjysmmgb,o_z7gzedx2j7,p_jyknb66y8e,bo_ytx8yhehz6,"Avignon Tea Towels Blue & Marine, Set of 3",default,5625,2250,2250,2,4500,4500,0,#YTX8YHEHZ6,
oi_r4ww5jxrhb,o_z7gzedx2j7,p_cbv68nw25d,bo_ytx8yhehz6,"Avignon Napkins Blue & Marine, Set of 6",default,9375,3750,3750,2,7500,7500,0,#YTX8YHEHZ6,
oi_pr9kjwyr8y,o_z7gzedx2j7,p_p38w778pvj,bo_ytx8yhehz6,"Avignon Tea Towels Dijon & Blue, Set of 3",default,5625,2250,2250,2,4500,4500,0,#YTX8YHEHZ6,
oi_93y3szxr7w,o_z7gzedx2j7,p_15acs2oxcs,bo_ytx8yhehz6,Strawberry Blue Tablecloths,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#YTX8YHEHZ6,
oi_qqz2m9nasn,o_z7gzedx2j7,p_d80j7vkmld,bo_ytx8yhehz6,Strawberry Blue Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#YTX8YHEHZ6,
oi_j25acsgdak,o_z7gzedx2j7,p_bzsq8wm0f8,bo_ytx8yhehz6,Pansy Red/Grey Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#YTX8YHEHZ6,
oi_26k5sev2ny,o_z7gzedx2j7,p_d5au59zzqd,bo_ytx8yhehz6,Jardin Red/Grey Tablecloths,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#YTX8YHEHZ6,
oi_c7898bvnys,o_z7gzedx2j7,p_3r02e4lvwb,bo_ytx8yhehz6,Jardin Red/Grey Napkins - Set of 6,default,9375,3750,3750,2,7500,7500,0,#YTX8YHEHZ6,
oi_va486fcg4c,o_4y8dkbpqg5,p_920uui742c,bo_3j96jz7y47,Forest Harvest Mustard & Blue Tablecloths,"71"" x 71""",13000,5200,5200,2,10400,10400,0,#3J96JZ7Y47,
oi_wkt5dqjtd8,o_4y8dkbpqg5,p_e68c4d93cf,bo_3j96jz7y47,Fig Citrine Tablecloth,"71"" x 71""",13000,5200,5200,2,10400,10400,0,#3J96JZ7Y47,
oi_xmhbzk9qbh,o_kep3aseqtw,p_7te2vwnrc8,bo_fmphdwvbhb,Jardin Blue & Vert Tablecloth,"71"" x 128""",20250,8100,8100,3,24300,24300,0,#FMPHDWVBHB,
oi_b4kks3duh3,o_nzwd7sum86,p_b0gvbc1bok,bo_3a7q6edsrx,Forest Harvest Grey & Mustard Napkins - Set of 6,default,9375,3750,3750,4,15000,15000,0,#3A7Q6EDSRX,
oi_277qzka838,o_nzwd7sum86,p_6ywdex5etv,bo_3a7q6edsrx,Forest Harvest Grey & Mustard Tablecloths,"59"" x 59""",9250,3700,3700,3,11100,11100,0,#3A7Q6EDSRX,
oi_q2fu6zeuf7,o_nzwd7sum86,p_6ywdex5etv,bo_3a7q6edsrx,Forest Harvest Grey & Mustard Tablecloths,"59"" x 86""",13000,5200,5200,3,15600,15600,0,#3A7Q6EDSRX,
oi_rg6exexxuw,o_gazz26dags,p_cczv9zwfht,bo_ky37rva2t5,Springfields Multi French Tea Towels - Set of 3,default,5625,2250,2250,3,6750,6750,0,#KY37RVA2T5,
oi_2vsagdgu7v,o_gazz26dags,p_mh2paa2vpw,bo_ky37rva2t5,"Loopy Abaca Natural & Olive Green 15"" Round - Set of 4",default,12000,4800,4800,2,9600,9600,0,#KY37RVA2T5,
oi_ucgzghafve,o_gazz26dags,p_r9ysj9qkca,bo_ky37rva2t5,La Mer Aqua & Citrine Tea Towels - Set of 3,default,5625,2250,2250,3,6750,6750,0,#KY37RVA2T5,
oi_5rgjw74qqw,o_8fghtt6c2e,p_mpz5f25qt6,bo_s2qwyehqzw,Grenadine Orange & Green Tablecloth,"71"" x 106""",18500,7400,7400,4,29600,29600,0,#S2QWYEHQZW,
oi_h5tv9f5qag,o_8fghtt6c2e,p_88tm3p6ubh,bo_s2qwyehqzw,Grenadine Orange & Green Napkins 19x19 - Set of 6,default,9375,3750,3750,1,3750,3750,0,#S2QWYEHQZW,
oi_94v8yp9z7u,o_8fghtt6c2e,p_gaxkkb4cxr,bo_s2qwyehqzw,La Mer Aqua & Citrine Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#S2QWYEHQZW,
oi_5dbhzbfwes,o_8fghtt6c2e,p_rjaf5hsg4x,bo_s2qwyehqzw,La Mer Aqua & Citrine Napkins - Set of 6,default,9375,3750,3750,2,7500,7500,0,#S2QWYEHQZW,
oi_dkfrszmfvj,o_qt3rtktkfp,p_88tm3p6ubh,bo_9d7a3zmvmg,Grenadine Orange & Green Napkins 19x19 - Set of 6,default,9375,3750,3750,4,15000,15000,0,#9D7A3ZMVMG,
oi_wxmg44x6wa,o_qt3rtktkfp,p_mpz5f25qt6,bo_9d7a3zmvmg,Grenadine Orange & Green Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#9D7A3ZMVMG,
oi_y88ukkzgtz,o_k5qxm9z57y,p_scyxun7e7e,bo_5p9bqw6kzf,Jardin Blue & Vert Placemats - Set of 6,default,9375,3750,3750,1,3750,3750,0,#5P9BQW6KZF,
oi_vku5j79fyj,o_k5qxm9z57y,p_cczv9zwfht,bo_rwgrj3besd,Springfields Multi French Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#RWGRJ3BESD,
oi_6gadz4ep59,o_k5qxm9z57y,p_eyjlpidquo,bo_rwgrj3besd,Pomegranate Yellow/Red Tea Towels - Set of 3,default,5625,2250,2250,1,2250,2250,0,#RWGRJ3BESD,
oi_jm77vh87ec,o_ca36z5v9ys,p_e68c4d93cf,bo_y3my5yp4rz,Fig Citrine Tablecloth,"71"" x 142""",21250,8500,8500,2,17000,17000,0,#Y3MY5YP4RZ,
oi_vrksqzvtd5,o_ca36z5v9ys,p_rc42ubwftn,bo_y3my5yp4rz,"Avignon Tea Towels Pistache, Set of 3",default,5625,2250,2250,2,4500,4500,0,#Y3MY5YP4RZ,
oi_f2ryqd2a5j,o_ca36z5v9ys,p_jk65u55dtw,bo_y3my5yp4rz,"Avignon Tea Towels Red & Blue, Set of 3",default,5625,2250,2250,2,4500,4500,0,#Y3MY5YP4RZ,
oi_f9u7hzv7mq,o_857v8xf7pv,p_8t52z3x4mr,bo_jj7grtdhpy,Granada Cornflower Blue Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#JJ7GRTDHPY,
oi_3p3qakacku,o_857v8xf7pv,p_r7dp9cn3yj,bo_jj7grtdhpy,"Loopy Abaca Navy & Natural 15"" Round - Set of 4",default,12000,4800,4800,2,9600,9600,0,#JJ7GRTDHPY,
oi_bwww2mv4q6,o_857v8xf7pv,p_7qnbxn3qkn,bo_jj7grtdhpy,"Circolo Abaca Navy 15"" Round - Set of 4",default,12000,4800,4800,2,9600,9600,0,#JJ7GRTDHPY,
oi_tyfsymdnmr,o_857v8xf7pv,p_q9k9ec6abz,bo_jj7grtdhpy,Meadows Bleu Tea Towels 20x30 - Set of 3,default,5625,2250,2250,4,9000,9000,0,#JJ7GRTDHPY,
oi_c4zsz8esqm,o_857v8xf7pv,p_hk7mxwcmrv,bo_jj7grtdhpy,Meadows Bleu Napkins 19x19 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#JJ7GRTDHPY,
oi_mdqkex3437,o_857v8xf7pv,p_8bjhw4zrep,bo_jj7grtdhpy,Meadows Bleu Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#JJ7GRTDHPY,
oi_um7dxf6px4,o_bpcd2smxep,p_7t97nqc5qv,bo_q5xxyttcjx,Meadows Vert Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#Q5XXYTTCJX,
oi_kgrm4rafwe,o_bpcd2smxep,p_7t97nqc5qv,bo_q5xxyttcjx,Meadows Vert Runner,"16"" x 90""",6750,2700,2700,2,5400,5400,0,#Q5XXYTTCJX,
oi_j7pqq5cfs2,o_bpcd2smxep,p_8bjhw4zrep,bo_q5xxyttcjx,Meadows Bleu Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#Q5XXYTTCJX,
oi_4fgybpswzv,o_bpcd2smxep,p_8bjhw4zrep,bo_q5xxyttcjx,Meadows Bleu Runner,"16"" x 90""",6750,2700,2700,2,5400,5400,0,#Q5XXYTTCJX,
oi_6jffktpsz2,o_bpcd2smxep,p_gyr48drrp5,bo_q5xxyttcjx,Meadows Dijon Placemats 15x18 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#Q5XXYTTCJX,
oi_7z37fze5yn,o_bpcd2smxep,p_3hxsqnpgby,bo_q5xxyttcjx,Meadows Dijon Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#Q5XXYTTCJX,
oi_g7hyw9mex7,o_bpcd2smxep,p_3hxsqnpgby,bo_q5xxyttcjx,Meadows Dijon Runner,"16"" x 90""",6750,2700,2700,2,5400,5400,0,#Q5XXYTTCJX,
oi_td2mfn2cta,o_5hmhwzz9c6,p_gtq79kn44z,bo_3snrgcuauy,Meadows Blue & Green Apron 32x36,default,6000,2400,2400,2,4800,4800,0,#3SNRGCUAUY,
oi_z894gk6s3b,o_5hmhwzz9c6,p_ek03wz3xy4,bo_3snrgcuauy,La Mer Blue/Yellow Apron,default,6000,2400,2400,2,4800,4800,0,#3SNRGCUAUY,
oi_5v59a7gjnb,o_5hmhwzz9c6,p_atnbbbkmkf,bo_3snrgcuauy,Meadows Dijon Apron 32x36,default,6000,2400,2400,2,4800,4800,0,#3SNRGCUAUY,
oi_ucpnhddmnf,o_5hmhwzz9c6,p_ewc75pdd5j,bo_3snrgcuauy,Granada Mustard Apron,default,6000,2400,2400,2,4800,4800,0,#3SNRGCUAUY,
oi_uk4xnftrvf,o_5hmhwzz9c6,p_knu7evbn3u,bo_3snrgcuauy,Jardin Blue & Vert Apron,default,6000,2400,2400,2,4800,4800,0,#3SNRGCUAUY,
oi_ud92cjh5x9,o_rkrn4vk7am,p_3r02e4lvwb,bo_k3vpkn45zp,Jardin Red/Grey Napkins - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_z3y978bzxa,o_rkrn4vk7am,p_94zk3v7ram,bo_k3vpkn45zp,Meadows Vert Napkins 19x19 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_6n36cxmxxv,o_rkrn4vk7am,p_9un5qbaj2q,bo_k3vpkn45zp,Meadows Bleu Placemats 15x18 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_mwssw9pmgu,o_rkrn4vk7am,p_bty5ztuf3k,bo_k3vpkn45zp,Meadows Dijon Napkins 19x19 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_9uxqxaxwp4,o_rkrn4vk7am,p_wc26wdevaq,bo_k3vpkn45zp,Meadows Vert Placemats 15x18 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_ugzzy4wfet,o_rkrn4vk7am,p_hk7mxwcmrv,bo_k3vpkn45zp,Meadows Bleu Napkins 19x19 - Set of 6,default,9375,3750,3750,2,7500,7500,0,#K3VPKN45ZP,
oi_246c4yyedh,o_shb5d8bvpp,p_5djm66bxv8,bo_bba2xu7egr,Jardin Red/Grey Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#BBA2XU7EGR,
oi_eqnbr3xadd,o_shb5d8bvpp,p_asmpxpbp0k,bo_bba2xu7egr,Lavender Purple Tea Towels - Set of 3,default,5625,2250,2250,2,4500,4500,0,#BBA2XU7EGR,
oi_w6mfqd564b,o_shb5d8bvpp,p_z3qk7a3dm3,bo_bba2xu7egr,Meadows Blue & Green Tea Towels 20x30 - Set of 3,default,5625,2250,2250,2,4500,4500,0,#BBA2XU7EGR,
oi_2hbh9qvwn3,o_shb5d8bvpp,p_8t52z3x4mr,bo_bba2xu7egr,Granada Cornflower Blue Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#BBA2XU7EGR,
oi_xby3cc4djs,o_shb5d8bvpp,p_75wwlmwmnu,bo_bba2xu7egr,Olive Tree Khaki/Blue Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#BBA2XU7EGR,
oi_9eb9zrfzac,o_mrnyh52sne,p_3m6n686dbq,bo_f7d2k4768q,"Daisy Jute Natural Placemat 15"" Round - Set of 4",default,11000,4400,4400,12,52800,52800,0,#F7D2K4768Q,
oi_p49vk5gaah,o_ujb9yksvkv,p_4wbx0j4qjc,bo_z8ngqj83vb,Wisteria Green & Blue Tablecloth,"59""x59""",9250,3700,3700,6,22200,22200,0,#Z8NGQJ83VB,
oi_vjtmw69azw,o_ujb9yksvkv,p_9ye9q4f132,bo_z8ngqj83vb,Wisteria Pink/Green Napkins - Set of 6,default,8500,3400,3400,2,6800,6800,0,#Z8NGQJ83VB,
oi_trwx9ypppp,o_ujb9yksvkv,p_djqis2oved,bo_z8ngqj83vb,Wisteria Pink/Green Tablecloths,"59""x59""",8750,3500,3500,2,7000,7000,0,#Z8NGQJ83VB,
oi_ypa9fzgda8,o_jz3nq3whjz,p_dgcfmjdje2,bo_dbvdk8anua,Provence Avignon Blue & Marine Tablecloth,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#DBVDK8ANUA,
oi_a3wzrxh7su,o_jz3nq3whjz,p_mpz5f25qt6,bo_dbvdk8anua,Grenadine Orange & Green Tablecloth,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#DBVDK8ANUA,
oi_5jmsafhygp,o_jz3nq3whjz,p_mpz5f25qt6,bo_dbvdk8anua,Grenadine Orange & Green Tablecloth,"59"" x 86""",13000,5200,5200,2,10400,10400,0,#DBVDK8ANUA,
oi_55j725debj,o_nch4vqzm8h,p_22aitg99jf,bo_3uq9t7yq8v,Jardin Red/Green Tablecloths,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#3UQ9T7YQ8V,
oi_v94t5tdwny,o_nch4vqzm8h,p_jyknb66y8e,bo_3uq9t7yq8v,"Avignon Tea Towels Blue & Marine, Set of 3",default,5625,2250,2250,2,4500,4500,0,#3UQ9T7YQ8V,
oi_jb5kwt7cwj,o_nch4vqzm8h,p_dgcfmjdje2,bo_3uq9t7yq8v,Provence Avignon Blue & Marine Tablecloth,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#3UQ9T7YQ8V,
oi_385qs2g9cb,o_nch4vqzm8h,p_d5au59zzqd,bo_3uq9t7yq8v,Jardin Red/Grey Tablecloths,"59"" x 59""",9250,3700,3700,2,7400,7400,0,#3UQ9T7YQ8V,
oi_avq9g2m7sz,o_nch4vqzm8h,p_fzgxk5hkg4,bo_3uq9t7yq8v,Jardin Blue & Vert Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#3UQ9T7YQ8V,
oi_amn2a5da2n,o_nch4vqzm8h,p_dgcfmjdje2,bo_3uq9t7yq8v,Provence Avignon Blue & Marine Tablecloth,"71"" x 106""",18500,7400,7400,2,14800,14800,0,#3UQ9T7YQ8V,
oi_wmtmkechne,o_nch4vqzm8h,p_46zz3kmszj,bo_3uq9t7yq8v,Avignon Red & Blue Runner,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#3UQ9T7YQ8V,
oi_gsvpkkpksh,o_nch4vqzm8h,p_bb06d14bio,bo_3uq9t7yq8v,Jardin Red/Grey Runners,"16"" x 72""",5750,2300,2300,2,4600,4600,0,#3UQ9T7YQ8V,
oi_8pjvqkun33,o_k5qxm9z57y,p_cczv9zwfht,bo_2ja8p2ysga,Springfields Multi French Tea Towels - Set of 3,default,5625,2250,2250,1,2250,2250,0,#2JA8P2YSGA,
