token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_ah3rt5gq3w,o_qqg9smkdj5,p_x684n2quun,bo_nr2wu5neqj,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,200,5000,5000,0,#NR2WU5NEQJ,
oi_dpdybx7ry3,o_qqg9smkdj5,p_nj5jzum5ry,bo_nr2wu5neqj,Vegan Dental Floss | Mint,default,600,300,300,20,6000,6000,0,#NR2WU5NEQJ,
oi_fh6utexv3w,o_j97ayndssv,p_nth3pztsdm,bo_ntatubgmh4,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,61838,34354,34354,1,34354,34354,0,#NTATUBGMH4,
oi_tjg4ttzpsc,o_j97ayndssv,p_2bq93zm8kf,bo_ntatubgmh4,Mouthwash Tablets | Cool Mint | Bulk | 2lb,default,41225,20613,20613,4,82452,82452,0,#NTATUBGMH4,
oi_au6xrwx7r3,o_j97ayndssv,p_he8nps89xs,bo_ntatubgmh4,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 2lb,default,30232,15116,15116,4,60464,60464,0,#NTATUBGMH4,
oi_gtmuxh6hc9,o_ecn88e22qf,p_ngs2hrh239,bo_2nprn8uwu7,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#2NPRN8UWU7,
oi_8r8z564are,o_ecn88e22qf,p_nth3pztsdm,bo_2nprn8uwu7,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#2NPRN8UWU7,
oi_38yazhazyv,o_vq76a36xsf,p_u8qsfrp3rk,bo_gmbdnyskb8,Bamboo Non-Plastic Toothbrush | Soft Bristles,default,500,250,250,20,5000,5000,0,#GMBDNYSKB8,
oi_h7yjgbqb49,o_vq76a36xsf,p_ju8gx38fe2,bo_gmbdnyskb8,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#GMBDNYSKB8,
oi_hh2fgjuyrt,o_vq76a36xsf,p_x684n2quun,bo_gmbdnyskb8,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Charcoal Mint,40,25,25,100,2500,2500,0,#GMBDNYSKB8,
oi_yeagufk6dz,o_knqvhqmgd9,p_nth3pztsdm,bo_w26tzjbvs4,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#W26TZJBVS4,
oi_cz9vvpksfg,o_knqvhqmgd9,p_ngs2hrh239,bo_w26tzjbvs4,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#W26TZJBVS4,
oi_yzzxk89s8s,o_knqvhqmgd9,p_he8nps89xs,bo_w26tzjbvs4,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#W26TZJBVS4,
oi_q32hkgrvyx,o_rkqmgahtx9,p_q6z5zsr667,bo_53nbs7rv3z,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#53NBS7RV3Z,
oi_3quhcru6ct,o_ggzgp4m4ek,p_nth3pztsdm,bo_gx2qnawj5x,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#GX2QNAWJ5X,
oi_5c2f3becqe,o_qbt6phkq9s,p_3ssm6d9qua,bo_anhpjr4c9x,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#ANHPJR4C9X,
oi_ew8guje5e7,o_qbt6phkq9s,p_nth3pztsdm,bo_anhpjr4c9x,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,2,50000,50000,0,#ANHPJR4C9X,
oi_mjmz9fk4by,o_cjyjbmzsgk,p_2g4umsvpse,bo_qftyj766ba,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#QFTYJ766BA,
oi_4pmkgzd3u2,o_cjyjbmzsgk,p_76yk5q6gqx,bo_qftyj766ba,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#QFTYJ766BA,
oi_2atm4jkugr,o_cjyjbmzsgk,p_g8m7ykb3cz,bo_qftyj766ba,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,10,6500,6500,0,#QFTYJ766BA,
oi_qhsvghpt7a,o_cjyjbmzsgk,p_asuhqtnzfn,bo_qftyj766ba,Fluoride-Free Toothpaste Tablets | Char. Mint | Retail,default,1200,650,650,10,6500,6500,0,#QFTYJ766BA,
oi_cbdzq46rmz,o_cjyjbmzsgk,p_6fxswdbqkx,bo_qftyj766ba,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#QFTYJ766BA,
oi_dhc84xgcgs,o_s6krkwha9w,p_2bq93zm8kf,bo_s6w27eeamz,Mouthwash Tablets | Cool Mint | Bulk | 2lb,default,30000,15000,15000,1,15000,15000,0,#S6W27EEAMZ,
oi_22sdu8j559,o_r6yvzsxc5m,p_q6z5zsr667,bo_pe89t4mrfh,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#PE89T4MRFH,
oi_nwvc2xfwbp,o_r6yvzsxc5m,p_ngs2hrh239,bo_pe89t4mrfh,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#PE89T4MRFH,
oi_2a48sv58xp,o_jpya8zbane,p_2g4umsvpse,bo_8hzduugsp2,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,20,9500,9500,0,#8HZDUUGSP2,
oi_g58ndk3h6q,o_jpya8zbane,p_76yk5q6gqx,bo_8hzduugsp2,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#8HZDUUGSP2,
oi_7snzth8ays,o_jpya8zbane,p_6fxswdbqkx,bo_8hzduugsp2,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#8HZDUUGSP2,
oi_4jht2ccwag,o_jpya8zbane,p_u8qsfrp3rk,bo_8hzduugsp2,Bamboo Non-Plastic Toothbrush | Soft Bristles,default,500,250,250,20,5000,5000,0,#8HZDUUGSP2,
oi_63jmbtehwk,o_jpya8zbane,p_q6z5zsr667,bo_8hzduugsp2,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#8HZDUUGSP2,
oi_g6fmt8tmeu,o_pjrpqy5pjm,p_ngs2hrh239,bo_7fb2bb5a7j,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#7FB2BB5A7J,
oi_czq5b29pem,o_pjrpqy5pjm,p_q6z5zsr667,bo_7fb2bb5a7j,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#7FB2BB5A7J,
oi_cu7h7zm9h9,o_pjrpqy5pjm,p_6fxswdbqkx,bo_7fb2bb5a7j,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,20,4750,9500,0,#7FB2BB5A7J,
oi_9emqxqd7kf,o_pjrpqy5pjm,p_x684n2quun,bo_7fb2bb5a7j,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,100,2500,2500,0,#7FB2BB5A7J,
oi_6bafre7czj,o_pjrpqy5pjm,p_76yk5q6gqx,bo_7fb2bb5a7j,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#7FB2BB5A7J,
oi_mmmzdembyk,o_pjrpqy5pjm,p_2g4umsvpse,bo_7fb2bb5a7j,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#7FB2BB5A7J,
oi_2wqct59xkd,o_sn64muq687,p_76yk5q6gqx,bo_rqh9ey9kqc,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#RQH9EY9KQC,
oi_j8mngp8d7n,o_sn64muq687,p_phvac8aumy,bo_rqh9ey9kqc,Kid's Toothpaste Tablets | Watermelon Straw. | Retail,default,1200,650,650,10,6500,6500,0,#RQH9EY9KQC,
oi_54b8nxnasb,o_sn64muq687,p_6fxswdbqkx,bo_rqh9ey9kqc,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#RQH9EY9KQC,
oi_thf3z9wjc7,o_sn64muq687,p_scvsttxqw7,bo_rqh9ey9kqc,Stainless Steel Tongue Cleaner/Tongue Scraper,default,1000,500,500,10,5000,5000,0,#RQH9EY9KQC,
oi_pmmyqbffgw,o_sn64muq687,p_mmbzzpndcd,bo_rqh9ey9kqc,Mouthwash Tablets | Cool Mint Tablets | Vegan | Cruelty-Free,default,2000,1000,1000,10,10000,10000,0,#RQH9EY9KQC,
oi_xs9dn858s4,o_pcy3esu9gz,p_g8m7ykb3cz,bo_t6d2mm775q,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,10,6500,6500,0,#T6D2MM775Q,
oi_j3txm9kmtr,o_pcy3esu9gz,p_q6z5zsr667,bo_t6d2mm775q,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#T6D2MM775Q,
oi_n6xw2n36aa,o_uryag2we5p,p_scvsttxqw7,bo_4swvjw47vc,Stainless Steel Tongue Cleaner/Tongue Scraper,default,1000,500,500,5,2500,2500,0,#4SWVJW47VC,
oi_dp63ebr4d8,o_uryag2we5p,p_nj5jzum5ry,bo_4swvjw47vc,Vegan Dental Floss | Mint,default,600,300,300,5,1500,1500,0,#4SWVJW47VC,
oi_e7a95a2uvb,o_uryag2we5p,p_ygnz2ggryn,bo_4swvjw47vc,Vegan Dental Floss | Mint | Refills | 2-Pack,default,900,450,450,5,2250,2250,0,#4SWVJW47VC,
oi_vpz3zu6xwt,o_uryag2we5p,p_q6z5zsr667,bo_4swvjw47vc,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#4SWVJW47VC,
oi_hur3yd5crg,o_r8qjevyp4w,p_2g4umsvpse,bo_gy8dy5thvb,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,20,9500,9500,0,#GY8DY5THVB,
oi_yrehg8vjgv,o_r8qjevyp4w,p_g8m7ykb3cz,bo_gy8dy5thvb,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,20,13000,13000,0,#GY8DY5THVB,
oi_7y4nnx2w3r,o_r8qjevyp4w,p_76yk5q6gqx,bo_gy8dy5thvb,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,20,9500,9500,0,#GY8DY5THVB,
oi_prnz5jz2ss,o_r8qjevyp4w,p_6fxswdbqkx,bo_gy8dy5thvb,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#GY8DY5THVB,
oi_3vc933g78q,o_usayeg82eb,p_6fxswdbqkx,bo_k6yvrhn7kw,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#K6YVRHN7KW,
oi_r9yvwu37yz,o_usayeg82eb,p_nth3pztsdm,bo_k6yvrhn7kw,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,2,50000,50000,0,#K6YVRHN7KW,
oi_apqa2uecwr,o_3wzasd8uwk,p_6fxswdbqkx,bo_yvewvu3vfj,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,30,7125,14250,0,#YVEWVU3VFJ,
oi_mnwv7qawsf,o_3wzasd8uwk,p_7w5ke3qyy8,bo_yvewvu3vfj,Breath Mints | Retail | Refillable Case,default,600,300,300,10,3000,3000,0,#YVEWVU3VFJ,
oi_mkq3yd5zv8,o_apnm2r2sgp,p_x684n2quun,bo_v8qm65eskh,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,500,12500,12500,0,#V8QM65ESKH,
oi_2d5mq6whxn,o_apnm2r2sgp,p_x684n2quun,bo_v8qm65eskh,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Watermelon Strawberry,40,25,25,500,12500,12500,0,#V8QM65ESKH,
oi_btxncvghcx,o_apnm2r2sgp,p_x684n2quun,bo_v8qm65eskh,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Mouthwash,40,25,25,300,7500,7500,0,#V8QM65ESKH,
oi_d5efxnc6cj,o_3z9j6bentp,p_2g4umsvpse,bo_wdkfj8pvnk,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#WDKFJ8PVNK,
oi_az3qcu5aju,o_3z9j6bentp,p_6fxswdbqkx,bo_wdkfj8pvnk,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#WDKFJ8PVNK,
oi_ba75arxmwf,o_3z9j6bentp,p_76yk5q6gqx,bo_wdkfj8pvnk,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#WDKFJ8PVNK,
oi_sfbh43fkgy,o_tsjzzv6fbj,p_2g4umsvpse,bo_rg4zzyekwq,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#RG4ZZYEKWQ,
oi_tnsekzx3aj,o_tsjzzv6fbj,p_nth3pztsdm,bo_rg4zzyekwq,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,2,50000,50000,0,#RG4ZZYEKWQ,
oi_rucd8zp2xt,o_3pq9jrhycg,p_x684n2quun,bo_5snsbfnmjd,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Charcoal Mint,40,25,25,400,10000,10000,0,#5SNSBFNMJD,
oi_ej42rsm8fa,o_cd6z73d869,p_he8nps89xs,bo_mkv92qf38r,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#MKV92QF38R,
oi_2ev5w78tre,o_cd6z73d869,p_u8qsfrp3rk,bo_mkv92qf38r,Bamboo Non-Plastic Toothbrush | Soft Bristles,default,500,250,250,15,3750,3750,0,#MKV92QF38R,
oi_6nf8wsphjm,o_nxpfc2gf37,p_ygnz2ggryn,bo_zakp767mvt,Vegan Dental Floss | Mint | Refills | 2-Pack,default,900,450,450,15,6750,6750,0,#ZAKP767MVT,
oi_fkuvvt8d5g,o_nxpfc2gf37,p_he8nps89xs,bo_zakp767mvt,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#ZAKP767MVT,
oi_xa7ccuw9yy,o_nxpfc2gf37,p_scvsttxqw7,bo_zakp767mvt,Stainless Steel Tongue Cleaner/Tongue Scraper,default,1000,500,500,10,5000,5000,0,#ZAKP767MVT,
oi_mnsbxwm7pe,o_bvehbh3jvd,p_g8m7ykb3cz,bo_xhj24qw33b,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,6,3900,3900,0,#XHJ24QW33B,
oi_ryvkuzqty4,o_bd8w4795vt,p_q6z5zsr667,bo_4yucwfha9b,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#4YUCWFHA9B,
oi_26cabnz2t3,o_bd8w4795vt,p_ngs2hrh239,bo_4yucwfha9b,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#4YUCWFHA9B,
oi_uje94x59az,o_bd8w4795vt,p_scvsttxqw7,bo_4yucwfha9b,Stainless Steel Tongue Cleaner/Tongue Scraper,default,1000,500,500,5,2500,2500,0,#4YUCWFHA9B,
oi_58gqf7c92v,o_bd8w4795vt,p_nj5jzum5ry,bo_4yucwfha9b,Vegan Dental Floss | Mint,default,600,300,300,10,3000,3000,0,#4YUCWFHA9B,
oi_29bm5hy5j4,o_f5sjx3nad2,p_he8nps89xs,bo_6ppsw5cgww,Kid's Toothpaste Tablets | Watermelon Straw. | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#6PPSW5CGWW,
oi_q5kcsypcvz,o_krmmq2fmgs,p_nth3pztsdm,bo_wzreug32mg,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#WZREUG32MG,
oi_6rrrnxbb8m,o_krmmq2fmgs,p_6fxswdbqkx,bo_wzreug32mg,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#WZREUG32MG,
oi_t8auzhft5u,o_atbz5bchtv,p_nth3pztsdm,bo_jw44x75hp3,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#JW44X75HP3,
oi_4zkz9cc6ne,o_atbz5bchtv,p_g8m7ykb3cz,bo_jw44x75hp3,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,20,13000,13000,0,#JW44X75HP3,
oi_9aje9mv7p5,o_n9c3vutmpg,p_q6z5zsr667,bo_a52m9fphux,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#A52M9FPHUX,
oi_b7v8ewqkhm,o_n9c3vutmpg,p_ngs2hrh239,bo_a52m9fphux,Fluoride-Free Toothpaste Tablets | Char. Mint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#A52M9FPHUX,
oi_8n629qrr7f,o_n9c3vutmpg,p_2g4umsvpse,bo_a52m9fphux,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#A52M9FPHUX,
oi_rf8c4rxzhj,o_xnntt2yrd3,p_q6z5zsr667,bo_392xuxsgcg,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 2lb,default,22000,11000,11000,1,11000,11000,0,#392XUXSGCG,
oi_xgr89ddee8,o_brracq6uhp,p_mmbzzpndcd,bo_4tmsfz82wy,Mouthwash Tablets | Cool Mint Tablets | Vegan | Cruelty-Free,default,2000,1000,1000,10,10000,10000,0,#4TMSFZ82WY,
oi_ak3t4eh2c2,o_brracq6uhp,p_g8m7ykb3cz,bo_4tmsfz82wy,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,20,13000,13000,0,#4TMSFZ82WY,
oi_vdujcuer6j,o_brracq6uhp,p_phvac8aumy,bo_4tmsfz82wy,Kid's Toothpaste Tablets | Watermelon Straw. | Retail,default,1200,650,650,10,6500,6500,0,#4TMSFZ82WY,
oi_ybd9a7qbaj,o_brracq6uhp,p_nth3pztsdm,bo_4tmsfz82wy,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#4TMSFZ82WY,
oi_xknbk34ufd,o_y9zu6uj69e,p_6fxswdbqkx,bo_8s7eq2w6zn,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#8S7EQ2W6ZN,
oi_9nzju7q7t2,o_y9zu6uj69e,p_x684n2quun,bo_8s7eq2w6zn,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,100,2500,2500,0,#8S7EQ2W6ZN,
oi_vfv6mj6e73,o_y9zu6uj69e,p_2g4umsvpse,bo_8s7eq2w6zn,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,20,9500,9500,0,#8S7EQ2W6ZN,
oi_3rt5jhrznh,o_jexr87td95,p_2g4umsvpse,bo_xfkvqx63kq,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#XFKVQX63KQ,
oi_945usw2v9r,o_jexr87td95,p_6fxswdbqkx,bo_xfkvqx63kq,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,237,475,10,2375,4750,0,#XFKVQX63KQ,
oi_z8f6ubdvad,o_jexr87td95,p_76yk5q6gqx,bo_xfkvqx63kq,Fluoride-Free Toothpaste Tablets | Char. Mint | Refill,default,850,475,475,10,4750,4750,0,#XFKVQX63KQ,
oi_hmgf6ttcfy,o_bpjygugpfc,p_g8m7ykb3cz,bo_762dq4dcqm,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,20,13000,13000,0,#762DQ4DCQM,
oi_3eq6ak62rb,o_bpjygugpfc,p_nth3pztsdm,bo_762dq4dcqm,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#762DQ4DCQM,
oi_27bpbcs348,o_bpjygugpfc,p_mmbzzpndcd,bo_762dq4dcqm,Mouthwash Tablets | Cool Mint Tablets | Vegan | Cruelty-Free,default,2000,1000,1000,10,10000,10000,0,#762DQ4DCQM,
oi_y4pvyn5jdw,o_bpjygugpfc,p_x684n2quun,bo_762dq4dcqm,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,100,2500,2500,0,#762DQ4DCQM,
oi_qrfct2t8q9,o_cbeqn3rt53,p_2g4umsvpse,bo_bvngkzxxju,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,10,4750,4750,0,#BVNGKZXXJU,
oi_tgntefaxj2,o_cbeqn3rt53,p_ygnz2ggryn,bo_bvngkzxxju,Vegan Dental Floss | Mint | Refills | 2-Pack,default,900,450,450,5,2250,2250,0,#BVNGKZXXJU,
oi_4nfzxkgzrq,o_cbeqn3rt53,p_u8qsfrp3rk,bo_bvngkzxxju,Bamboo Non-Plastic Toothbrush | Soft Bristles,default,500,250,250,15,3750,3750,0,#BVNGKZXXJU,
oi_e3kd2bwszc,o_q5fxbxxasq,p_u8qsfrp3rk,bo_fyj5frb9ss,Bamboo Non-Plastic Toothbrush | Soft Bristles,default,500,250,250,5,1250,1250,0,#FYJ5FRB9SS,
oi_6fqaz8cv6d,o_q5fxbxxasq,p_g8m7ykb3cz,bo_fyj5frb9ss,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,20,13000,13000,0,#FYJ5FRB9SS,
oi_uzwvg22v2s,o_q5fxbxxasq,p_2g4umsvpse,bo_fyj5frb9ss,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,20,9500,9500,0,#FYJ5FRB9SS,
oi_2d5fjpt4m9,o_dg3td58nka,p_scvsttxqw7,bo_949zv6ntv5,Stainless Steel Tongue Cleaner/Tongue Scraper,default,1000,500,500,5,2500,2500,0,#949ZV6NTV5,
oi_wsnfz9ctf3,o_dg3td58nka,p_nth3pztsdm,bo_949zv6ntv5,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#949ZV6NTV5,
oi_94q94g6r7n,o_zvq2qww6pc,p_nth3pztsdm,bo_83ec96vwu3,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,2,50000,50000,0,#83EC96VWU3,
oi_n8z882rc2a,o_zvq2qww6pc,p_nj5jzum5ry,bo_83ec96vwu3,Vegan Dental Floss | Mint,default,600,300,300,20,6000,6000,0,#83EC96VWU3,
oi_zcqnjdr68n,o_qamjeu9pe6,p_nth3pztsdm,bo_b6y49p65zc,Fluoride-Free Toothpaste Tablets | Peppermint | Bulk | 5lb,default,45000,25000,25000,1,25000,25000,0,#B6Y49P65ZC,
oi_p7tdpmj8kh,o_qamjeu9pe6,p_g8m7ykb3cz,bo_b6y49p65zc,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,10,6500,6500,0,#B6Y49P65ZC,
oi_hft2ynxgn7,o_v82xra8w2w,p_6fxswdbqkx,bo_qk78pvs38t,Kid's Toothpaste Tablets | Watermelon Straw. | Refill,default,850,475,475,10,4750,4750,0,#QK78PVS38T,
oi_rr6jmemzks,o_v82xra8w2w,p_2g4umsvpse,bo_qk78pvs38t,Fluoride-Free Toothpaste Tablets | Peppermint | Refill ,default,850,475,475,20,9500,9500,0,#QK78PVS38T,
oi_r9kqw6pr7w,o_fdf3gvyy94,p_ygnz2ggryn,bo_r357g848ra,Vegan Dental Floss | Mint | Refills | 2-Pack,default,900,450,450,5,2250,2250,0,#R357G848RA,
oi_4psgnmbh85,o_fdf3gvyy94,p_x684n2quun,bo_r357g848ra,Fluoride-Free Toothpaste Tablets | 4-Pack Samplers,Peppermint,40,25,25,100,2500,2500,0,#R357G848RA,
oi_5s6b72sdxx,o_fdf3gvyy94,p_nj5jzum5ry,bo_r357g848ra,Vegan Dental Floss | Mint,default,600,300,300,15,4500,4500,0,#R357G848RA,
oi_bgt5pv7n3d,o_fdf3gvyy94,p_g8m7ykb3cz,bo_r357g848ra,Fluoride-Free Toothpaste Tablets | Peppermint | Retail,default,1200,650,650,10,6500,6500,0,#R357G848RA,
