tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_3ag5cf3yxb,Earth Week 2024 - Email #3,ONE_TIME,COMPLETED,1714060856000.0,1978.0,1529.0,433.0,13.0,15.0,5280.0,2.0,440.0
bmc_gk2j95zbry,Earth Week 2024 - Email #2,ONE_TIME,COMPLETED,1713801626000.0,1976.0,1531.0,472.0,19.0,31.0,10730.0,9.0,3930.0
bmc_eyde4q9mb2,Earth Week 2024 - Email #1,ONE_TIME,COMPLETED,1713542446000.0,1974.0,1473.0,559.0,16.0,41.0,14480.0,5.0,1147.5
bmc_sb3zpqqe4k,Mouthwash Tablets,ONE_TIME,COMPLETED,1711501200000.0,697.0,466.0,173.0,1.0,12.0,3840.0,0.0,0.0
bmc_66hh2cnmka,Zero Waste ,ONE_TIME,COMPLETED,1710982800000.0,1953.0,1552.0,364.0,11.0,12.0,4640.0,3.0,1017.5
bmc_c4vecd89k8,New Businesses,ONE_TIME,COMPLETED,1710464400000.0,1037.0,934.0,307.0,19.0,0.0,0.0,0.0,0.0
bmc_geef7bg8qx,Dentist Campaign 2024,ONE_TIME,COMPLETED,1710320400000.0,974.0,914.0,289.0,18.0,0.0,0.0,0.0,0.0
bmc_g9wrabbxyr,Not Ordered MouthWash - Mar 2024,ONE_TIME,COMPLETED,1710320400000.0,1548.0,1305.0,480.0,13.0,10.0,1975.0,0.0,0.0
bmc_gfegxw6arr, Great News for Bad Breath! ,ONE_TIME,COMPLETED,1709024400000.0,913.0,626.0,387.0,6.0,21.0,4989.0,2.0,342.5
bmc_879w7cetwu,Toothpaste Tablet Refills Campaign 15% OFF!,ONE_TIME,COMPLETED,1708419600000.0,562.0,388.0,205.0,8.0,11.0,3435.0,4.0,1305.0
bmc_bayaxx82qy,Valentine's Breath Mints 2024,ONE_TIME,COMPLETED,1707921911000.0,917.0,648.0,355.0,7.0,11.0,3262.5,0.0,0.0
bmc_5hhgg7sreb,Never Purchased: 15% OFF 07.02.24,ONE_TIME,COMPLETED,1707296400000.0,60.0,37.0,22.0,2.0,0.0,0.0,0.0,0.0
bmc_qmbkvu9ry8,Winter Market Email 4,ONE_TIME,COMPLETED,1706169600000.0,939.0,668.0,403.0,8.0,19.0,8532.5,2.0,885.0
bmc_vdzv5p8nkk,Winter Market Email 3,ONE_TIME,COMPLETED,1706120943000.0,939.0,604.0,301.0,1.0,22.0,11217.5,1.0,395.0
bmc_tft5fqk6cj,Faire Winter Market Email Day 2,ONE_TIME,COMPLETED,1706112221000.0,938.0,632.0,324.0,7.0,27.0,12505.0,3.0,502.5
bmc_78qjya7yw4,Winter Market Email: Launch 24,ONE_TIME,COMPLETED,1706018444000.0,933.0,611.0,320.0,7.0,38.0,13845.0,4.0,1295.0
bmc_79mtnrdmnd,Winter Market Email Pre-Launch 24,ONE_TIME,COMPLETED,1705395600000.0,906.0,658.0,378.0,17.0,58.0,28782.5,4.0,1390.0
bmc_2uttu22ekg,Unused Faire Credit 12.18.23,ONE_TIME,COMPLETED,1702926414000.0,19.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
bmc_rzt785hnru,Sale: Holiday Sale Last Chance,ONE_TIME,COMPLETED,1702908942000.0,899.0,657.0,352.0,16.0,35.0,11432.5,8.0,2850.0
bmc_w7ma9h9q4p,3rd Email - Q4 Holiday Sale,ONE_TIME,COMPLETED,1699203617000.0,889.0,658.0,397.0,24.0,24.0,6430.0,7.0,1845.0
bmc_bbtxsxngkr,2nd Email - Q4 Holiday Sale,ONE_TIME,COMPLETED,1698940802000.0,886.0,708.0,384.0,17.0,35.0,11970.0,5.0,1447.5
bmc_tz6fus7g46,1st Email - Q4 Holiday Sale,ONE_TIME,COMPLETED,1698344390000.0,883.0,704.0,327.0,20.0,51.0,16447.5,14.0,3455.0
bmc_3f9d4mu6zc,Glass Jars - Supply Chain Issues (October 2023),ONE_TIME,COMPLETED,1697225316000.0,833.0,671.0,415.0,23.0,33.0,12845.0,1.0,110.0
bmc_g2zads8wkk,August Reviews - Last 60 Days Ordered,ONE_TIME,COMPLETED,1692045689000.0,311.0,258.0,154.0,4.0,19.0,5435.0,1.0,137.5
bmc_h5pchz3dfu,Faire Summer Market 2023 Last Call,ONE_TIME,COMPLETED,1689867056000.0,817.0,606.0,336.0,17.0,28.0,8390.0,8.0,3287.5
bmc_rzrccj76ah,Faire Summer Market 2023 Kickoff,ONE_TIME,COMPLETED,1689617267000.0,810.0,579.0,319.0,19.0,59.0,21110.0,13.0,3305.0
bmc_4cd8gve8fj,Untitled campaign 1,ONE_TIME,COMPLETED,1689006003000.0,797.0,628.0,354.0,10.0,42.0,20467.5,0.0,0.0
bmc_8vmjn6r9k3,Faire Summer Market 2023 Preview,ONE_TIME,COMPLETED,1688739628000.0,795.0,629.0,385.0,3.0,34.0,11947.5,0.0,0.0
bmc_ugtt33zh68,Return of Toothpaste Tablet Boxes (with Tin),ONE_TIME,COMPLETED,1687374015000.0,783.0,649.0,364.0,25.0,37.0,12513.5,6.0,1262.5
bmc_r5xuep3edk,Untitled campaign (Copy 1),ONE_TIME,COMPLETED,1684084165000.0,752.0,612.0,349.0,39.0,21.0,6444.0,4.0,1032.5
bmc_8fp5ffmebz,Untitled campaign,ONE_TIME,COMPLETED,1683497303000.0,748.0,626.0,350.0,31.0,39.0,10429.5,10.0,3534.0
bmc_vwu4aa3upm,Last Day of Faire Winter Market 2023,ONE_TIME,COMPLETED,1674773027000.0,121.0,101.0,39.0,0.0,4.0,805.25,0.0,0.0
bmc_9csdrfkqj5,Faire Winter Market is Here!,ONE_TIME,COMPLETED,1674601200000.0,641.0,537.0,230.0,6.0,34.0,11202.75,4.0,1082.0
bmc_6ex3cx68c2,Faire Winter Market,ONE_TIME,COMPLETED,1674406800000.0,629.0,528.0,254.0,9.0,73.0,24396.25,4.0,1182.0
bmc_63x59h89zh,Faire Winter Market 2023,ONE_TIME,COMPLETED,1673996400000.0,625.0,528.0,249.0,7.0,59.0,17815.0,4.0,1589.5
bmc_ccgbfc9ud5,New Product Alert: Tongue Cleaners! ✨,ONE_TIME,COMPLETED,1671134949000.0,591.0,500.0,263.0,16.0,15.0,4407.5,1.0,110.0
bmc_g6z2wvumzw,Black Friday & Cyber Monday Sale Ends Soon! 💸,ONE_TIME,COMPLETED,1667329200000.0,549.0,466.0,253.0,9.0,27.0,12323.5,1.0,376.0
bmc_6nfau3t7mt,Reminder: Black Friday & Cyber Monday Sale 💸,ONE_TIME,COMPLETED,1666047600000.0,531.0,452.0,264.0,14.0,39.0,18241.0,3.0,1068.0
bmc_2s9zxx782h,Black Friday & Cyber Monday Sale Ends Today! 💸,ONE_TIME,COMPLETED,1667577600000.0,553.0,328.0,208.0,3.0,15.0,6425.5,0.0,0.0
bmc_afjmf8hvzg,Black Friday & Cyber Monday Sale 💸,ONE_TIME,COMPLETED,1665527445000.0,528.0,451.0,267.0,9.0,36.0,14303.0,2.0,1292.5
bmc_zxtwz9grgb,Exciting News! 🥳,ONE_TIME,COMPLETED,1664917607000.0,518.0,444.0,288.0,11.0,24.0,8509.5,1.0,340.0
bmc_2zsnafdf3f,New Arrivals: Watermelon Strawberry Samples 🍉🍓,ONE_TIME,COMPLETED,1663184744000.0,497.0,439.0,222.0,5.0,19.0,8043.0,0.0,0.0
bmc_ayfshhc8c6,Peppermint Boxes Back In Stock 🥳✨,ONE_TIME,COMPLETED,1661190672000.0,465.0,402.0,205.0,3.0,20.0,3534.0,2.0,156.0
bmc_nzaxkub9ga,Peppermint Boxes Supply Chain Issues ☹️,ONE_TIME,COMPLETED,1660076309000.0,420.0,362.0,212.0,0.0,17.0,2427.0,0.0,0.0
bmc_8rvjda6tnt,We'd Love to Know What You Think! ✨,ONE_TIME,COMPLETED,1661875200000.0,474.0,410.0,233.0,8.0,22.0,4931.5,1.0,110.0
bmc_jkvhq3x7g3,Back In Stock: Samples,ONE_TIME,COMPLETED,1658441450000.0,417.0,358.0,154.0,5.0,19.0,5655.5,2.0,147.5
bmc_t556gugj26,Update: Charcoal Mint boxes ✨,ONE_TIME,COMPLETED,1657920379000.0,402.0,346.0,204.0,9.0,42.0,22000.5,3.0,992.5
bmc_7v6g2e7y3n,Summer Market,ONE_TIME,COMPLETED,1657578379000.0,391.0,340.0,189.0,7.0,27.0,12812.0,1.0,312.0
bmc_hunfuymjxq,REFERRAL,ONE_TIME,COMPLETED,1655942664000.0,333.0,287.0,166.0,1.0,9.0,2914.5,0.0,0.0
bmc_n3nhsmnf2g,DELAYS - V1,ONE_TIME,COMPLETED,1654633270000.0,322.0,281.0,169.0,3.0,23.0,6541.0,1.0,184.0
bmc_xsamvy4zhd,DELAYS,ONE_TIME,COMPLETED,1654631085000.0,321.0,279.0,176.0,6.0,20.0,5649.0,1.0,472.5
bmc_fp9bb4sybn,Mouthwash Bulk,ONE_TIME,COMPLETED,1653433910000.0,304.0,263.0,171.0,9.0,21.0,5113.5,1.0,162.0
bmc_6v7c5fnfxt,MOUTHWASH,ONE_TIME,COMPLETED,1651092639000.0,276.0,237.0,160.0,27.0,23.0,5532.5,6.0,1462.5
bmc_vkbqdb9x9j,EARTHMONTH,ONE_TIME,COMPLETED,1649100817000.0,249.0,215.0,125.0,8.0,19.0,5199.0,2.0,506.5
