token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_7h988jpc2n,o_98a3uyreu8,p_j79dku9w42,bo_wmmwjfbqf8,Pickleball Birthday Card - Serving Up Some Love,default,299,149,149,2,298,298,0,#WMMWJFBQF8,
oi_6655bve3wf,o_98a3uyreu8,p_6ha9fth2d8,bo_wmmwjfbqf8,Pickleball Birthday Card - Dinking Of You (Blue),default,299,149,149,2,298,298,0,#WMMWJFBQF8,
oi_yynwpe3zmn,o_98a3uyreu8,p_t2xpuk5aq5,bo_wmmwjfbqf8,Pickleball Birthday Card - I Dink Your The Best,default,299,149,149,2,298,298,0,#WMMWJFBQF8,
oi_vpcuvve2q9,o_98a3uyreu8,p_3ujr55ja85,bo_wmmwjfbqf8,Pickleball Fathers Day Card,default,299,149,149,2,298,298,0,#WMMWJFBQF8,
oi_u687pqf32p,o_98a3uyreu8,p_g66szx4wqa,bo_wmmwjfbqf8,Things to Do After Pickleball Notepad,default,1200,600,600,2,1200,1200,0,#WMMWJFBQF8,
oi_hsqhgz929f,o_98a3uyreu8,p_dwh5bmdykf,bo_wmmwjfbqf8,Pickleball Coozie - Can Holder Sleeve,default,599,299,299,1,299,299,0,#WMMWJFBQF8,
oi_c2af7vyc9c,o_98a3uyreu8,p_8wb55f396p,bo_wmmwjfbqf8,Pink + Teal Pickleball Microfiber/Cotton Athletic Towel,default,2200,1100,1100,1,1100,1100,0,#WMMWJFBQF8,
oi_5783putgte,o_98a3uyreu8,p_q5jrwkpxc3,bo_wmmwjfbqf8,Multicolor Pickleball Microfiber/Cotton Athletic Towel,default,2200,1100,1100,1,1100,1100,0,#WMMWJFBQF8,
oi_hw87f6kjc6,o_98a3uyreu8,p_udqxsarbbq,bo_wmmwjfbqf8,Pickleball Paddle Stud Earrings,Black,2499,1249,1249,1,1249,1249,0,#WMMWJFBQF8,
oi_czrcsgs3dt,o_98a3uyreu8,p_ajw3txfps7,bo_wmmwjfbqf8,Pickleball Love Ankle Socks,default,999,499,499,3,1497,1497,0,#WMMWJFBQF8,
oi_z4364c5qwd,o_98a3uyreu8,p_n6wc7d98xv,bo_wmmwjfbqf8,Pickleball Flag Keychain,Round,1199,599,599,2,1198,1198,0,#WMMWJFBQF8,
oi_9gdgm3hejz,o_9bs27zce58,p_ajw3txfps7,bo_d6jh3enrvp,Pickleball Love Ankle Socks,default,999,499,499,5,2495,2495,0,#D6JH3ENRVP,
oi_kw9cvbbkd2,o_9bs27zce58,p_qfzj3crnf6,bo_d6jh3enrvp,Pickleball Ankle Socks,Pink,999,499,499,3,1497,1497,0,#D6JH3ENRVP,
oi_876epy6q5m,o_9bs27zce58,p_qfzj3crnf6,bo_d6jh3enrvp,Pickleball Ankle Socks,Turquoise,999,499,499,5,2495,2495,0,#D6JH3ENRVP,
oi_9dgk9wkhv3,o_9bs27zce58,p_qfzj3crnf6,bo_d6jh3enrvp,Pickleball Ankle Socks,Navy,999,499,499,3,1497,1497,0,#D6JH3ENRVP,
oi_hp8qrtwzpd,o_9bs27zce58,p_rjvj4svftx,bo_d6jh3enrvp,Pickleball Wine Tote - Dink Responsibly,default,1699,849,849,5,4245,4245,0,#D6JH3ENRVP,
oi_9vs6tghe57,o_9bs27zce58,p_zuwkvhm53m,bo_d6jh3enrvp,Pickleball Drawstring Bag,default,1499,749,749,2,1498,1498,0,#D6JH3ENRVP,
oi_bmfwmx3abw,o_9bs27zce58,p_b9by2r8f5m,bo_d6jh3enrvp,Pickleball Dangle Earrings,Silver,1599,799,799,2,1598,1598,0,#D6JH3ENRVP,
oi_3h6z9d7v4s,o_9bs27zce58,p_m8sw7ghbja,bo_d6jh3enrvp,Eat Sleep Pickleball Repeat Keychain,default,1199,599,599,2,1198,1198,0,#D6JH3ENRVP,
oi_fwgg9hwz86,o_9bs27zce58,p_mcyh5d87m3,bo_d6jh3enrvp,Pickleball Queen Charm Bracelet,Round,1998,999,999,2,1998,1998,0,#D6JH3ENRVP,
oi_mf7ssdvr7y,o_7thamr89s3,p_wpq83yfbb3,bo_ey45gpb3gm,Gold CZ Pickleball Paddle Stud Earrings,default,2499,1249,1249,1,1249,1249,0,#EY45GPB3GM,
oi_r59cph9838,o_7thamr89s3,p_ajw3txfps7,bo_ey45gpb3gm,Pickleball Love Ankle Socks,default,999,499,499,1,499,499,0,#EY45GPB3GM,
oi_esc3vnzp5y,o_7thamr89s3,p_h8k288v9n3,bo_ey45gpb3gm,Pickleball Lucky Socks,default,999,499,499,1,499,499,0,#EY45GPB3GM,
oi_xmmy7s9cc6,o_7thamr89s3,p_f3aebd3pw5,bo_ey45gpb3gm,Pickleball Paddle Adjustable Rope Bracelet - Pick Color,Black,1999,999,999,1,999,999,0,#EY45GPB3GM,
oi_qev3er8rg8,o_7thamr89s3,p_3ujr55ja85,bo_ey45gpb3gm,Pickleball Fathers Day Card,default,299,149,149,2,298,298,0,#EY45GPB3GM,
oi_yr2hzafzu7,o_7thamr89s3,p_vux73n8wvs,bo_ey45gpb3gm,Pickleball Mother's Day Card,default,299,149,149,2,298,298,0,#EY45GPB3GM,
oi_dd92vrhfja,o_7thamr89s3,p_zdn4g68keg,bo_ey45gpb3gm,Pickleball Paddle Christmas Ornament,Eat Dink Merry,1499,749,749,1,749,749,0,#EY45GPB3GM,
oi_zd74uda4tm,o_7thamr89s3,p_b66umxng64,bo_ey45gpb3gm,Pickleball Tree Ornament,default,1299,649,649,1,649,649,0,#EY45GPB3GM,
oi_64p8f9cw5a,o_7thamr89s3,p_ffkks4se52,bo_ey45gpb3gm,Pickleball Chapstick Holder Keychain,default,599,299,299,3,897,897,0,#EY45GPB3GM,
oi_phx22egry4,o_7thamr89s3,p_8dnad638fe,bo_ey45gpb3gm,Vintage Truck Pickleball Ornament,default,1299,649,649,1,649,649,0,#EY45GPB3GM,
oi_755snm2yb3,o_7thamr89s3,p_5wbddbm5na,bo_ey45gpb3gm,Santa's Favorite Pickleball Player Ornament,default,1299,649,649,1,649,649,0,#EY45GPB3GM,
oi_a9x4hfhh7m,o_7thamr89s3,p_x9v5rkys2z,bo_ey45gpb3gm,Pickleball Christmas Ornament,default,1599,799,799,1,799,799,0,#EY45GPB3GM,
oi_2q8dquwg45,o_7thamr89s3,p_k6pq35sss9,bo_ey45gpb3gm,Pickleball Ornament - Santa's Favorite Pickleball Player,Eat Dink Merry,1499,749,749,1,749,749,0,#EY45GPB3GM,
oi_wmqwydzdha,o_7thamr89s3,p_mmpd5dkfcn,bo_ey45gpb3gm,"Pickleball Ornament- Eat, Dink & Be Merry",default,1299,649,649,1,649,649,0,#EY45GPB3GM,
oi_aw8ef2sx9v,o_7thamr89s3,p_krazd7rvjq,bo_ey45gpb3gm,Pickleball Ornament - Ho Ho Ho,default,1299,649,649,1,649,649,0,#EY45GPB3GM,
oi_pq6dm8rdxk,o_7thamr89s3,p_hts94hgvnr,bo_ey45gpb3gm,Silver Pickleball Connector Rhinestone Necklace,default,3999,1999,1999,1,1999,1999,0,#EY45GPB3GM,
oi_3jbq3vydq5,o_7thamr89s3,p_bbhb7ctykf,bo_ey45gpb3gm,Pickleball Heart Paddle Necklace,default,3999,1999,1999,1,1999,1999,0,#EY45GPB3GM,
oi_nxfn3u8umm,o_7thamr89s3,p_phskd566qb,bo_ey45gpb3gm,Pickleball Heart Dangle Earrings,default,2499,1249,1249,1,1249,1249,0,#EY45GPB3GM,
oi_gm7q8x4xjn,o_sfk283vb7x,p_h8k288v9n3,bo_j3bptu3b96,Pickleball Lucky Socks,default,999,499,499,6,2994,2994,0,#J3BPTU3B96,
oi_auv8dsp82h,o_sfk283vb7x,p_f444eg22gu,bo_j3bptu3b96,Pickleball Ball Wine Stopper and Charms,default,2499,1249,1249,1,1249,1249,0,#J3BPTU3B96,
oi_wfyve3whh7,o_sfk283vb7x,p_ajw3txfps7,bo_j3bptu3b96,Pickleball Love Ankle Socks,default,999,499,499,6,2994,2994,0,#J3BPTU3B96,
oi_jhvtc9gj36,o_sfk283vb7x,p_axh3u8yykt,bo_j3bptu3b96,Tennis Love Ankle Socks,default,999,499,499,2,998,998,0,#J3BPTU3B96,
oi_a8y2zm2nu8,o_sfk283vb7x,p_tpjk7wnqcy,bo_j3bptu3b96,Tennis Wine Tote - White,default,1699,849,849,3,2547,2547,0,#J3BPTU3B96,
oi_s6yd9ebuqk,o_sfk283vb7x,p_tjvwt9fzjc,bo_j3bptu3b96,Silver Pickleball Wine Stopper and Charms,default,2499,1249,1249,1,1249,1249,0,#J3BPTU3B96,
oi_3hfmgpnc3m,o_sfk283vb7x,p_ajy8ze9gpe,bo_j3bptu3b96,Pickleball Wine Stopper and Charms,default,2499,1249,1249,2,2498,2498,0,#J3BPTU3B96,
oi_jkzmywd6qk,o_byya6w7rda,p_pkgq4fx7jm,bo_xgpr4yqj3m,Pickleball Wine Tumbler - Over Served,default,2200,1100,1100,1,1100,1100,0,#XGPR4YQJ3M,
oi_pjcram6suk,o_byya6w7rda,p_4v8szftmsw,bo_xgpr4yqj3m,Pickleball Cosmetic Bag - Black,default,1999,999,999,1,999,999,0,#XGPR4YQJ3M,
oi_z82nyfrqu9,o_byya6w7rda,p_5rvcqh6kxt,bo_xgpr4yqj3m,Tennis Scrunchies - 3pc Set,default,599,299,299,1,299,299,0,#XGPR4YQJ3M,
oi_vuhwnr5jmb,o_byya6w7rda,p_x5a57xqcv2,bo_xgpr4yqj3m,Pickleball Wine Tumblers,Dink Responsibly- Pink,2200,1100,1100,1,1100,1100,0,#XGPR4YQJ3M,
oi_xy4fnm42kr,o_byya6w7rda,p_k6x2qyqzyt,bo_xgpr4yqj3m,Pickleball Bag - Turquoise,default,5999,2999,2999,1,2999,2999,0,#XGPR4YQJ3M,
oi_z9kxvced2e,o_byya6w7rda,p_udqxsarbbq,bo_xgpr4yqj3m,Pickleball Paddle Stud Earrings,Purple,2499,1249,1249,1,1249,1249,0,#XGPR4YQJ3M,
oi_363j68r7wh,o_byya6w7rda,p_mge9ehvpyn,bo_xgpr4yqj3m,Pickleball Bag - Navy,default,5999,2999,2999,1,2999,2999,0,#XGPR4YQJ3M,
oi_87gqr8n8tj,o_byya6w7rda,p_n97jghhk2c,bo_xgpr4yqj3m,Pink Dink Responsibly Double-Sided Microfiber Athletic Towel,default,2200,1100,1100,1,1100,1100,0,#XGPR4YQJ3M,
oi_x5k9x4ft7a,o_byya6w7rda,p_a9jexq9uur,bo_xgpr4yqj3m,Pickleball Water Bottle Pouch,default,1399,699,699,2,1398,1398,0,#XGPR4YQJ3M,
oi_vyqnqkbc9h,o_byya6w7rda,p_myrbrwbva8,bo_xgpr4yqj3m,Pickleball Multi Colored Hair Ties,default,799,399,399,2,798,798,0,#XGPR4YQJ3M,
oi_htevnm7fgn,o_byya6w7rda,p_qpgx2esxyv,bo_xgpr4yqj3m,Womens Pickleball Bag,default,5999,2999,2999,1,2999,2999,0,#XGPR4YQJ3M,
oi_r695jyz5vj,o_byya6w7rda,p_v58pqbw6rk,bo_xgpr4yqj3m,Cooling Pickleball Athletic Towel - Pink,default,2000,1000,1000,1,1000,1000,0,#XGPR4YQJ3M,
oi_fq8cn2eb4p,o_byya6w7rda,p_whu3wj3376,bo_xgpr4yqj3m,Pickleball Notepad - To Do After Pickleball,Pink,1200,600,600,1,600,600,0,#XGPR4YQJ3M,
oi_5ku6wcqa9u,o_byya6w7rda,p_g66szx4wqa,bo_xgpr4yqj3m,Things to Do After Pickleball Notepad,default,1200,600,600,1,600,600,0,#XGPR4YQJ3M,
oi_ba85wnfbq6,o_x6wn2ujrcb,p_4rkj6c6tgz,bo_xm22syskax,Gold Pearl Tennis Racket Beaded Bracelet,default,3999,1999,1999,13,25987,25987,0,#XM22SYSKAX,
oi_teysmgeg6x,o_kn4ayhqex4,p_hmucj6a5sw,bo_nr6mdky4nt,Gold Pickleball Pearl Stud Earrings,default,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_zqajjcp7ve,o_kn4ayhqex4,p_wpq83yfbb3,bo_nr6mdky4nt,Gold CZ Pickleball Paddle Stud Earrings,default,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_2nrj56p757,o_kn4ayhqex4,p_h5nvs7kyeq,bo_nr6mdky4nt,Pickleball Paddle Cz Dangle Earrings - 18k Gold Plated,default,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_b6matw9bed,o_kn4ayhqex4,p_6zd84pgmgd,bo_nr6mdky4nt,Gold Pickleball Pearl Paddle Stud Earrings,default,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_ddmtv9vxa6,o_kn4ayhqex4,p_wr34c895es,bo_nr6mdky4nt,Color Pop Pickleball Necklace,Light Pink,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_8yg7smjscm,o_kn4ayhqex4,p_wr34c895es,bo_nr6mdky4nt,Color Pop Pickleball Necklace,Green,2499,1249,1249,1,1249,1249,0,#NR6MDKY4NT,
oi_9bs6aj95m7,o_kn4ayhqex4,p_q3xjm6yw53,bo_nr6mdky4nt,Gold Serve and Sparkle Pickleball Necklace,default,3999,1999,1999,1,1999,1999,0,#NR6MDKY4NT,
oi_pf9p7j5qgd,o_kn4ayhqex4,p_k4t64q7jk8,bo_nr6mdky4nt,Pink & Navy Pickleball Microfiber/Cotton Athletic Towel,default,2000,1000,1000,1,1000,1000,0,#NR6MDKY4NT,
oi_ggc6kcm9gc,o_kn4ayhqex4,p_xxbf6ar8gm,bo_nr6mdky4nt,Pickleball Pearl Elegance Necklace - Gold,default,3999,1999,1999,1,1999,1999,0,#NR6MDKY4NT,
oi_gb6jmg5kh6,o_kn4ayhqex4,p_qjpgv29gbm,bo_nr6mdky4nt,Gold Pickleball Connector Rhinestone Necklace,default,3999,1999,1999,1,1999,1999,0,#NR6MDKY4NT,
oi_gq5bdmyfp3,o_kn4ayhqex4,p_ntdnmz38sj,bo_nr6mdky4nt,Pickleball Charm Necklace,default,3999,1999,1999,1,1999,1999,0,#NR6MDKY4NT,
oi_dnaf254je7,o_kn4ayhqex4,p_tnfvh949wa,bo_nr6mdky4nt,Pickleball Necklace - Silver,default,3999,1999,1999,1,1999,1999,0,#NR6MDKY4NT,
oi_985w2x2n2w,o_kn4ayhqex4,p_9uc447y4m9,bo_nr6mdky4nt,Pickleball Love Hair Ties,default,799,399,399,4,1596,1596,0,#NR6MDKY4NT,
oi_u78cbe7efs,o_nvtsvvgbcp,p_k6x2qyqzyt,bo_yfysajtrju,Pickleball Bag - Turquoise,default,5999,2999,2999,1,2999,2999,0,#YFYSAJTRJU,
