tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_qftu8xcq99,Free Shipping Last Day | 7.25.24,ONE_TIME,COMPLETED,1721957409000.0,8248.0,5021.0,1826.0,26.0,72.0,18766.02,1.0,114.25
bmc_urm9z4kvud,Free Shipping Day #2 | 7.23.24,ONE_TIME,COMPLETED,1721745941000.0,8213.0,4399.0,2224.0,62.0,102.0,33456.94,11.0,2457.43
bmc_pj39xhb9q9,Free Shipping Launch | 7.22.24,ONE_TIME,COMPLETED,1721653220000.0,8204.0,4535.0,2056.0,35.0,114.0,38083.79,7.0,2305.75
bmc_cmpr8s8hrw,Free Shipping Sneak | 7.19.24,ONE_TIME,COMPLETED,1721405713000.0,8197.0,4761.0,2654.0,37.0,153.0,48631.91,15.0,4856.25
bmc_pk8c5qtc36,Flat Clip Restock | 7.12.24,ONE_TIME,COMPLETED,1720813039000.0,7890.0,4947.0,2726.0,55.0,140.0,44243.85,11.0,2763.04
bmc_ccxqtm56sq,Fall Collection Launch | 7.17,ONE_TIME,COMPLETED,1721223186000.0,7909.0,4866.0,2240.0,53.0,151.0,47366.14,15.0,6855.74
bmc_jxkgjmqnqk,Lowered Minimum | 7.9.24,ONE_TIME,COMPLETED,1720554474000.0,3684.0,2572.0,1661.0,44.0,126.0,32290.16,11.0,2352.3
bmc_9xpd6pnxxe,June's Top 10 | 7.3.24,ONE_TIME,COMPLETED,1720057536000.0,6036.0,4839.0,2565.0,28.0,112.0,29500.69,5.0,940.95
bmc_qusu2rgn2s,The Original Hair Coil RESEND | 7.1.24,ONE_TIME,COMPLETED,1719857383000.0,5700.0,3874.0,2035.0,23.0,97.0,26763.0,2.0,278.94
bmc_3hzn5atxzr,The Original Hair Coil | 6/28/24,ONE_TIME,COMPLETED,1719583200000.0,3900.0,2128.0,846.0,14.0,3.0,628.25,1.0,205.5
bmc_behtzsgj8f,First Day of Summer Resend | 6.24.24,ONE_TIME,COMPLETED,1719242116000.0,2775.0,1961.0,252.0,1.0,6.0,2481.3,0.0,0.0
bmc_9yf7v3w5se,Blonde Tortoise and Tortoise Square Flat Clip Launch | 6.25.24 ,ONE_TIME,COMPLETED,1719324818000.0,7497.0,4624.0,2053.0,42.0,96.0,28486.47,11.0,3067.8
bmc_sa3hb7tt8t,"Ordered 60 Day, Credit, Ab. Cart | Summer Collection Best-Sellers | 6.17.24",ONE_TIME,COMPLETED,1718640675000.0,2416.0,1603.0,825.0,8.0,44.0,13208.98,1.0,221.85
bmc_fxcyaj6pbs,First Day of Summer Launch | 6.20.24,ONE_TIME,COMPLETED,1718892042000.0,7474.0,4754.0,2043.0,28.0,108.0,33554.86,4.0,789.3
bmc_gat4dresvm,Untitled campaign 15,ONE_TIME,DRAFT,,,,,,,,,
bmc_guscmch9sh,Abandon Cart | 6.10.24,ONE_TIME,COMPLETED,1718123593000.0,336.0,235.0,146.0,0.0,27.0,8001.72,0.0,0.0
bmc_j76e5fsaae,Peach Fuzz Launch,ONE_TIME,COMPLETED,1717510294000.0,6853.0,4115.0,1798.0,3.0,80.0,25671.55,0.0,0.0
bmc_vv89fev56x,Untitled campaign 14,ONE_TIME,COMPLETED,1716300390000.0,6797.0,4381.0,2314.0,12.0,156.0,53128.41,0.0,0.0
bmc_uuersxvveg,Untitled campaign 13,ONE_TIME,COMPLETED,1715699923000.0,6770.0,4061.0,1845.0,9.0,192.0,57206.45,0.0,0.0
bmc_hjaqc6ehtk,Untitled campaign 12,ONE_TIME,COMPLETED,1712863430000.0,6637.0,3959.0,2262.0,6.0,99.0,22861.56,0.0,0.0
bmc_dm3bfce4b2,Cinco de Mayo Collection,ONE_TIME,COMPLETED,1712327998000.0,6614.0,4168.0,2187.0,30.0,120.0,29610.28,9.0,1673.39
bmc_xb2pccenms,Spring Break Collection 2024,ONE_TIME,COMPLETED,1710426418000.0,6519.0,4016.0,2285.0,38.0,144.0,41931.91,12.0,4751.03
bmc_yhe4v3hznt,Easter Collection 2024,ONE_TIME,COMPLETED,1709065278000.0,6464.0,3813.0,2109.0,39.0,69.0,17534.05,7.0,1660.4
bmc_jee4ub6bee,Untitled campaign 8,ONE_TIME,COMPLETED,1699542023000.0,6089.0,4156.0,2124.0,69.0,119.0,30758.5,14.0,2725.93
bmc_28e5bbaf3v,Untitled campaign 7,ONE_TIME,COMPLETED,1697054938000.0,5950.0,4890.0,2191.0,114.0,128.0,50441.87,33.0,12900.44
bmc_bdcjbzz2jv,Untitled campaign 6,ONE_TIME,COMPLETED,1694547010000.0,5853.0,5048.0,2377.0,85.0,116.0,37368.33,23.0,5522.79
bmc_vp9h9memhs,Collegiate Clip Launch,ONE_TIME,COMPLETED,1691674828000.0,5688.0,4915.0,2171.0,126.0,133.0,43690.35,29.0,8662.19
bmc_zfbh5tsesy,Untitled campaign 5,ONE_TIME,DRAFT,,,,,,,,,
bmc_qqpamcujup,Untitled campaign 4,ONE_TIME,DRAFT,,,,,,,,,
bmc_7g6vsdy7c8,Untitled campaign 3,ONE_TIME,COMPLETED,1689172067000.0,5586.0,4337.0,1939.0,53.0,104.0,40813.52,12.0,3605.22
bmc_9jsa9hs63z,Summer Matte Collection Launch,ONE_TIME,COMPLETED,1687883708000.0,5535.0,4211.0,1769.0,69.0,70.0,17627.2,10.0,2254.79
bmc_scux8jqapz,Open hair Clip launch,ONE_TIME,COMPLETED,1686667326000.0,5489.0,4765.0,2082.0,94.0,116.0,35049.52,29.0,7897.36
bmc_3zyanv4zhd,Untitled campaign 2,ONE_TIME,COMPLETED,1685979576000.0,5465.0,4758.0,2024.0,49.0,79.0,23014.58,4.0,800.04
bmc_dsk76jmyhg,Summer Collection 2,ONE_TIME,COMPLETED,1684852874000.0,5422.0,4733.0,2163.0,103.0,119.0,31279.03,22.0,6047.19
bmc_yp8hwq2sg8,Untitled campaign 1,ONE_TIME,COMPLETED,1683644019000.0,5392.0,4722.0,2184.0,65.0,74.0,18710.0,10.0,2162.9
bmc_f7gh9hs87g,Untitled campaign,ONE_TIME,COMPLETED,1679598034000.0,5242.0,4604.0,1969.0,41.0,83.0,24389.19,13.0,3797.24
bmc_qx9rt8hjwh,Easter Collection,ONE_TIME,COMPLETED,1678810013000.0,5197.0,4574.0,1982.0,74.0,102.0,29295.44,18.0,4650.18
bmc_nbnrb2brbz,Spring Break Collection,ONE_TIME,DRAFT,,,,,,,,,
bmc_uwpaphcz75,Matte Collection,ONE_TIME,COMPLETED,1664410964000.0,4350.0,3906.0,1796.0,82.0,62.0,14931.97,13.0,3760.54
bmc_yuk9vkq3fp,Halloween Collection,ONE_TIME,COMPLETED,1663086263000.0,4285.0,3908.0,1412.0,61.0,28.0,6879.95,3.0,638.19
bmc_czqufwnvb5,Collegiate,ONE_TIME,COMPLETED,1657053055000.0,3978.0,3608.0,1644.0,105.0,38.0,8608.41,20.0,4607.89
bmc_kcj9vrsbjf,CLIPS ARE HERE!,ONE_TIME,COMPLETED,1655216838000.0,3899.0,3543.0,1437.0,125.0,25.0,7814.51,14.0,4325.25
bmc_j75q7932uh,Pride,ONE_TIME,COMPLETED,1654101843000.0,3866.0,3524.0,1298.0,19.0,9.0,1972.0,0.0,0.0
bmc_4d8d53pkjq,Summer Collection,ONE_TIME,COMPLETED,1653421744000.0,3840.0,3512.0,1396.0,56.0,18.0,4699.9,6.0,1877.8
bmc_wf3pnvz43h,Americana Collection,ONE_TIME,DRAFT,,,,,,,,,
bmc_afmxas3kw2,Coke Launch,ONE_TIME,COMPLETED,1650469384000.0,3779.0,3474.0,1393.0,19.0,7.0,1422.2,4.0,874.8
bmc_jqqeyw9cax,Dont forget your $200 Credit,ONE_TIME,COMPLETED,1648042721000.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
bmc_jfyveb2fby,TELETIES on Faire,ONE_TIME,COMPLETED,1648041744000.0,354.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0
bmc_bnbj8xyutp,Current Customers havent ordered in awhile,ONE_TIME,COMPLETED,1645726596000.0,2220.0,2012.0,829.0,54.0,24.0,8694.8,12.0,4427.6
bmc_a59gk7tz3j,New to Faire,ONE_TIME,COMPLETED,1645711242000.0,1432.0,1384.0,508.0,24.0,0.0,0.0,0.0,0.0
