product_token,name,category,sales_count,order_count,visit_count,date
p_dzabppoprl,Crawfish Tails 0-3 Mos Baby Gown (boys),Babygowns,32,11,38,2023-01-01
p_24u1uagnxh,Black Eyed Susan Burp and Bib (Unisex),Burp Cloth,2,1,4,2023-01-01
p_794ba9igtk,Georgia Girl Baby Swaddle Blanket,Swaddling & Receiving Blankets,33,7,18,2023-01-01
p_3yxrbpf9qr,Georgia Girl Burp and Bib,Burp Cloth,17,3,4,2023-01-01
p_6mlstm20zs,Champagne Dreams Swaddle (Girls),Swaddling & Receiving Blankets,24,11,38,2023-01-01
p_ar9bza5uvh,Iris Burp and Bib (Floral),Burp Cloth,29,6,7,2023-01-01
p_4ni1kzzzjo,Maryland Baby Swaddle (Unisex),Swaddling & Receiving Blankets,40,6,4,2023-01-01
p_5iiepchy8g,Maryland Baby Burp and Bib (Unisex),Burp Cloth,30,5,2,2023-01-01
p_bzxn97f7ev,Georgia Boy Swaddle,Swaddling & Receiving Blankets,38,7,15,2023-01-01
p_f0nradzl63,Florida Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,65,11,20,2023-01-01
p_8pc080jtk0,New York Boy Swaddle,Swaddling & Receiving Blankets,0,0,1,2023-01-01
p_7mp3wya6of,New York City Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,260,5,13,2023-01-01
p_3jvsdqdof5,Hydrangeas Unisex Swaddle Blanket,Swaddling & Receiving Blankets,88,23,37,2023-01-01
p_814evoe3k6,Florida Swaddle Blanket (Floral),Swaddling & Receiving Blankets,71,12,29,2023-01-01
p_2ma4g6vsas,New York Girl Swaddle,Swaddling & Receiving Blankets,0,0,1,2023-01-01
p_18po5diinc,Hey Y'all Burp/Bib Combo (Unisex),Burp Cloth,54,17,15,2023-01-01
p_e2r1y0a7e5,Georgia Boy Burp/Bib Combo,Burp Cloth,28,4,10,2023-01-01
p_3xxr2wm58f,Florida Baby Burp/Bib Combo (Unisex),Burp Cloth,47,7,9,2023-01-01
p_bfhlwblp0a,Florida Baby (floral) Burp/Bib Combo,Burp Cloth,45,7,8,2023-01-01
p_a9g2kghnmh,Hydrangeas Burp/Bib Combo (Unisex),Burp Cloth,64,13,17,2023-01-01
p_2z4h4j1hgo,New York Boy Burp/Bib Combo,Burp Cloth,0,0,0,2023-01-01
p_34lstq1xh9,New York Girl Burp/Bib Combo,Burp Cloth,0,0,0,2023-01-01
p_fu1o8bhri7,New York City Burp/Bib Combo,Burp Cloth,170,4,1,2023-01-01
p_bd2kuve10o,Massachusetts Boy Swaddle Blanket,Swaddling & Receiving Blankets,48,6,6,2023-01-01
p_a5o3p48xrt,Massachusetts Girl Swaddle Blanket,Swaddling & Receiving Blankets,37,5,5,2023-01-01
p_90ywr5mu2t,Massachusetts Boy Burp and Bib,Burp Cloth,30,5,6,2023-01-01
p_brqtx1oosv,Massachusetts Girl Burp and Bib,Burp Cloth,21,4,6,2023-01-01
p_60cjltt7wi,South Carolina Boy 2-in-1 Burp Cloth and Bib,Burp Cloth,28,8,10,2023-01-01
p_c3j9tbuzd8,South Carolina Girl Baby Swaddle Blanket,Swaddling & Receiving Blankets,36,11,14,2023-01-01
p_57vbbpbnqq,South Carolina Girl:  2-in-1 Bu Cloth and Bib,Burp Cloth,21,6,3,2023-01-01
p_5kr75ow0rw,Los Angeles Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,2,2023-01-01
p_4o3xq284y6,Los Angeles Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,19,1,1,2023-01-01
p_dsrtunmzq5,Pink Crab 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,68,18,6,2023-01-01
p_2qnr8qco54,Pink Crab Swaddle Blanket,Swaddling & Receiving Blankets,96,25,15,2023-01-01
p_1843ckmvcv,Dapper Napper 2-in-1 Burp Cloth and Bib,Burp Cloth,17,6,16,2023-01-01
p_4imkgzjhv9,Fleur De Lis Pajamas,Sleepwear Sets,5,1,12,2023-01-01
p_85knoc8rpo,Dapper Napper Swaddle Blanket,Swaddling & Receiving Blankets,22,10,24,2023-01-01
p_5a2mnb6k73,Heads or Tails Pajamas,Sleepwear Sets,33,8,49,2023-01-01
p_96oy2oow6y,Aw Shucks Oyster Pajamas (unisex),Sleepwear Sets,44,9,34,2023-01-01
p_9mw54vluxa,Tennessee Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,32,5,12,2023-01-01
p_19zzs7nkpq,Tennessee Baby Floral 2-in-1 Burp Cloth and Bib,Burp Cloth,69,10,19,2023-01-01
p_dmz3t8mwgc,Tennessee Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,74,11,37,2023-01-01
p_5czpjvhll0,Alabama Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,3,1,12,2023-01-01
p_cj2b40s59s,Alabama Baby Floral Swaddle Blanket,Swaddling & Receiving Blankets,3,1,9,2023-01-01
p_70xxm2hs8g,Alabama Baby: 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,7,1,15,2023-01-01
p_1dprwtivty,Tennessee Baby Floral Swaddle Blanket (Floral),Swaddling & Receiving Blankets,60,11,33,2023-01-01
p_f0nkmovlhw,Chicago Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,111,8,9,2023-01-01
p_8j5pw1nmyq,Chicago Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,19,2,3,2023-01-01
p_2el30xuqfl,Alabama Baby (Floral): 2-in-1 Burp Cloth and Bib,Burp Cloth,8,1,5,2023-01-01
p_bvb2h6po8z,Shrimp 'n' Grits Burp/Bib Combo (Unisex),Burp Cloth,19,10,19,2023-01-01
p_f3z98kz8kx,Shrimp 'n' Grits Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,57,23,31,2023-01-01
p_5hzd3d5og4,California Girl: 2-in-1 Burp Cloth and Bib:,Burp Cloth,4,1,6,2023-01-01
p_ck0f70vp93,California Baby:  2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,10,2,5,2023-01-01
p_a8kdfdwky5,California Girl: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,4,1,3,2023-01-01
p_azyxntpzuv,California Baby: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,12,4,7,2023-01-01
p_5j937habk2,Ohio Baby (Floral): 2-in-1 Burp Cloth and Bib:,Burp Cloth,3,1,2,2023-01-01
p_bxejlxytss,Ohio Baby: 2-in-1 Burp Cloth and Bib,Burp Cloth,3,1,2,2023-01-01
p_4i2fzhuhfx,Ohio Baby (Floral): Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,7,1,4,2023-01-01
p_8c5jcuwlpr,North Carolina Baby (Floral): 2-in-1 Burp Cloth and Bib:,Burp Cloth,7,4,4,2023-01-01
p_6xl182n033,North Carolina Baby (Unisex): 2-in-1 Burp Cloth and Bib:,Burp Cloth,17,8,9,2023-01-01
p_7jziz71lds,North Carolina Baby (Floral): Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,19,7,8,2023-01-01
p_859fer63x3,North Carolina Baby: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,40,10,22,2023-01-01
p_chghpml53l,Pennsylvania Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,1,1,0,2023-01-01
p_23guzy8msl,Colorado Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,12,1,4,2023-01-01
p_9ryhc75tyz,Washington DC Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,0,0,4,2023-01-01
p_2hhktxftyo,Virginia Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,3,2,8,2023-01-01
p_3p41vfwnlq,Colorado Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,25,3,6,2023-01-01
p_2olrgjzrir,New Jersey Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,152,8,12,2023-01-01
p_8tpnxv86y5,Virginia Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,1,2023-01-01
p_d3836tii8i,Pennsylvania Baby: 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,1,1,1,2023-01-01
p_3nnvcsebho,Michigan Baby Burp and Bib (Floral),Burp Cloth,27,4,4,2023-01-01
p_ain4eljkwq,New Jersey Baby Burp and Bib (Unisex),Burp Cloth,160,6,6,2023-01-01
p_59iymxhe37,Kentcky Baby 2 in 1 Bib/Burp (Floral),Burp Cloth,20,3,5,2023-01-01
p_2fymlo9w9n,Washington DC Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,0,2023-01-01
p_6blwfg3h30,Philadelphia Baby: 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,52,3,3,2023-01-01
p_4elqi9jked,Kentucky Baby 2 in 1 Bib/Burp (Unisex),Burp Cloth,29,3,4,2023-01-01
p_3sxxotd811,Kentucky Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,21,3,9,2023-01-01
p_3kskwbqspa,Michigan Baby Burp and Bib (Unisex),Burp Cloth,43,4,3,2023-01-01
p_6lwlgybdfm,Virginia Baby - Floral 2-in-1 Burp Cloth and Bib,Burp Cloth,0,0,1,2023-01-01
p_8gfhhehz8t,Michigan Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,43,5,5,2023-01-01
p_5ujcmtmsl5,Kentucky Baby Swaddle Blanket (Floral),Swaddling & Receiving Blankets,15,3,9,2023-01-01
p_59u2ooa92j,Michigan Baby Swaddle Blanket (Floral),Swaddling & Receiving Blankets,36,5,8,2023-01-01
p_m2a9ph842r,2-in-1 Burp Cloth and Bib: Cactus Blossom (Unisex),Burp Cloth,2,1,7,2023-01-01
p_zj2vfvznrc,2-in-1 Burp Cloth and Bib: Texas Baby (Unisex),Burp Cloth,40,6,9,2023-01-01
p_erf4eru5t7,Cactus Blossom Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,4,3,14,2023-01-01
p_cxan77y5qv,Louisiana Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,164,23,77,2023-01-01
p_9wc8tgrn59,Oklahoma Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,19,2,6,2023-01-01
p_3a3yvdd2xv,2-in-1 Burp Cloth and Bib: Louisiana (Unisex),Burp Cloth,124,28,118,2023-01-01
p_wrbus6zdb5,Violet Baby Swaddle Blanket,Swaddling & Receiving Blankets,3,3,17,2023-01-01
p_cj8n4wkjg7,2-in-1 Burp Cloth and Bib: Violet (Unisex),Burp Cloth,0,0,3,2023-01-01
p_kfyyqeqvuw,Ohio Baby: Muslin Cotton Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,7,1,3,2023-01-01
p_6a6bcr6fa2,Virginia Baby Floral Swaddle Blanket (Floral),Swaddling & Receiving Blankets,1,1,2,2023-01-01
p_rf6d283gbn,Texas Girl Swaddle Blanket,Swaddling & Receiving Blankets,31,7,9,2023-01-01
p_8jht89dp2v,Southern Belle Burp and Bib Combo,Burp Cloth,60,19,32,2023-01-01
p_ar94apswm8,Pink Crab Pajamas,Sleepwear Sets,64,12,34,2023-01-01
p_dnjs99kgtw,Texas Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,38,9,31,2023-01-01
p_pb8t4q5upg,Texas Unisex Children's Pajamas,Sleepwear Sets,4,1,7,2023-01-01
p_jwth3ccwzd,Tennessee Unisex Children's Pajamas,Sleepwear Sets,11,2,15,2023-01-01
p_tccaf6gwgn,Jambalaya Unisex Children's Pajamas,Sleepwear Sets,10,3,47,2023-01-01
p_d35yggudtn,Florida Unisex Children's Pajamas,Sleepwear Sets,23,3,14,2023-01-01
p_ttngtdchp6,2-in-1 Burp Cloth and Bib: Washington (State),Burp Cloth,0,0,4,2023-01-01
p_yhqbdbh3dj,2-in-1 Burp Cloth and Bib: Seattle,Burp Cloth,0,0,2,2023-01-01
p_zvc3pwwsze,2-in-1 Burp Cloth and Bib: Arizona Baby,Burp Cloth,0,0,3,2023-01-01
p_n7k2wwtnd2,Seattle Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,17,2,2,2023-01-01
p_4pgc63u2mg,Arizona Baby Muslin Swaddle Blanket,Swaddling & Receiving Blankets,0,0,8,2023-01-01
p_rsqschjwbg,2-in-1 Burp Cloth and Bib: Mississippi,Burp Cloth,0,0,0,2023-01-01
p_33qzxzsjyy,Washington (State) Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,11,3,6,2023-01-01
p_6s3pv223m8,Indiana Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,2,1,4,2023-01-01
p_mesby3yr8j,Mississippi Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,2,2023-01-01
p_adf6hfmnxc,Indian Paintbrush 2-in-1 Burp Cloth and Bib,Burp Cloth,0,0,0,2023-01-01
p_ucmepybsmc,Illinois Baby Muslin Swaddle Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_mm3z4rgc8m,Indian Paintbrush Swaddle (Unisex),Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_tmrjxtxczd,Illinois Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,0,2023-01-01
p_b9ga22mmng,Camellia Swaddle (Floral),Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_funnrgh3ba,Pittsburgh Baby Swaddle Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_y4bq5c9hsn,Austin Baby: 2-in-1 Burp Cloth and Bib:,Burp Cloth,0,0,0,2023-01-01
p_myh5u68y68,Austin Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_45gv9qc8fj,Camellia Baby 2-in-1 Burp Cloth and Bib (Floral),Burp Cloth,0,0,0,2023-01-01
p_79adryk84s,South Carolina 2-in-1 Burp Cloth and Bib Unisex,Burp Cloth,0,0,0,2023-01-01
p_8pfggvhw4s,South Carolina Swaddle (Unisex),Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_426cvpx6eh,Pittsburgh Baby:  2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,0,2023-01-01
p_pwcx7muc7r,Country Boy Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_bt27dwu4v8,Country Girl Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_km4k6uustk,Minnesota Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_zqg6yh436j,West Virginia Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_jqdtvargdy,Country Boy 2 in 1 Burp Cloth and Bib Combo,Burp Cloth,0,0,0,2023-01-01
p_stg38s6mpx,Country Girl 2 in 1 Burp Cloth and Bib Combo,Burp Cloth,0,0,0,2023-01-01
p_rk2jhqyjqk,Baby Burp Cloth & Bib Combo: Minnesota,Burp Cloth,0,0,0,2023-01-01
p_szjs3pgtns,Baby Burp Cloth & Bib Combo: West Virginia,Burp Cloth,0,0,0,2023-01-01
p_wh5rf4qjvw,Baby Burp Cloth & Bib Combo: Wisconsin,Burp Cloth,0,0,0,2023-01-01
p_pc5r8pb8wp,Wisconsin Baby Muslin Swaddle Receiving Blanket,Swaddling & Receiving Blankets,0,0,0,2023-01-01
p_5g8zmffo7s,Philadelphia Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,81,4,9,2023-01-01
p_pckkg4jypp,Oklahoma Baby: 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,29,2,11,2023-01-01
p_c4huzxez7x,2-in-1 Burp Cloth and Bib: Indiana,Burp Cloth,0,0,2,2023-01-01
p_21tvzti9tl,Oyster Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,46,8,48,2023-02-01
p_em8h753vqv,Heads or Tails Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,123,16,54,2023-02-01
p_64dwdg9tkg,Blue Crab Swaddle (Unisex),Swaddling & Receiving Blankets,29,7,21,2023-02-01
p_4zi770oo59,Magnolia Swaddle (Unisex),Swaddling & Receiving Blankets,52,14,58,2023-02-01
p_2dr8pchdqi,Southern Belle Swaddle,Swaddling & Receiving Blankets,19,9,34,2023-02-01
p_90v6slgbxo,Southern Gentleman Swaddle,Swaddling & Receiving Blankets,12,5,33,2023-02-01
p_fyvvt1ir7j,Hey Y’all Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,30,12,79,2023-02-01
p_bhp4d9o66b,Bluebonnets Swaddle (unisex),Swaddling & Receiving Blankets,51,8,26,2023-02-01
p_by2grs4j3v,Texas Boy Swaddle Blanket,Swaddling & Receiving Blankets,18,4,9,2023-02-01
p_1tth3km3ij,Louisiana Boy Swaddle Set (single),Swaddling & Receiving Blankets,0,0,0,2023-02-01
p_byzjjkx9gz,Louisiana Girls Swaddle Set (single set),Swaddling & Receiving Blankets,0,0,0,2023-02-01
p_c66b6jf9ve,Oyster Burp and Bib (unisex),Burp Cloth,12,4,14,2023-02-01
p_9opvcj5do7,Heads or Tails Burp and Bib (Unisex),Burp Cloth,58,13,27,2023-02-01
p_bpfo80rsxa,Blue Crab Burp and Bib (Unisex),Burp Cloth,24,6,10,2023-02-01
p_m19yb3kkrj,Magnolia Burp and Bib (Unisex),Burp Cloth,29,10,25,2023-02-01
p_9fqyy66bvk,Southern Gent Burp and Bib Combo,Burp Cloth,9,5,16,2023-02-01
p_8udz56rzoy,Fleur De Lis Burp and Bib (Unisex),Burp Cloth,6,3,5,2023-02-01
p_e64rkt383w,Texas Girl 2-in-1 Burp Cloth and Bib,Burp Cloth,18,3,7,2023-02-01
p_s8jzrw50hs,Texas Boy 2-in-1 Burp Cloth and Bib,Burp Cloth,19,4,6,2023-02-01
p_b9lfwjassg,Bluebonnets Burp and Bib (Unisex),Burp Cloth,10,3,11,2023-02-01
p_25p9nblli6,Crawfish Tail Shorty Pajamas,Sleepwear Sets,5,2,13,2023-02-01
p_85rrv2oarx,Blue Crab Pajamas,Sleepwear Sets,22,4,26,2023-02-01
p_dzabppoprl,Crawfish Tails 0-3 Mos Baby Gown (boys),Babygowns,17,6,25,2023-02-01
p_24u1uagnxh,Black Eyed Susan Burp and Bib (Unisex),Burp Cloth,0,0,0,2023-02-01
p_794ba9igtk,Georgia Girl Baby Swaddle Blanket,Swaddling & Receiving Blankets,11,3,4,2023-02-01
p_3yxrbpf9qr,Georgia Girl Burp and Bib,Burp Cloth,10,3,4,2023-02-01
p_6mlstm20zs,Champagne Dreams Swaddle (Girls),Swaddling & Receiving Blankets,5,4,28,2023-02-01
p_ar9bza5uvh,Iris Burp and Bib (Floral),Burp Cloth,0,0,4,2023-02-01
p_4ni1kzzzjo,Maryland Baby Swaddle (Unisex),Swaddling & Receiving Blankets,20,3,4,2023-02-01
p_5iiepchy8g,Maryland Baby Burp and Bib (Unisex),Burp Cloth,14,3,6,2023-02-01
p_bzxn97f7ev,Georgia Boy Swaddle,Swaddling & Receiving Blankets,10,3,9,2023-02-01
p_f0nradzl63,Florida Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,46,9,21,2023-02-01
p_8pc080jtk0,New York Boy Swaddle,Swaddling & Receiving Blankets,0,0,3,2023-02-01
p_7mp3wya6of,New York City Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,4,2,6,2023-02-01
p_3jvsdqdof5,Hydrangeas Unisex Swaddle Blanket,Swaddling & Receiving Blankets,33,5,21,2023-02-01
p_814evoe3k6,Florida Swaddle Blanket (Floral),Swaddling & Receiving Blankets,30,8,32,2023-02-01
p_2ma4g6vsas,New York Girl Swaddle,Swaddling & Receiving Blankets,0,0,2,2023-02-01
p_18po5diinc,Hey Y'all Burp/Bib Combo (Unisex),Burp Cloth,21,8,12,2023-02-01
p_e2r1y0a7e5,Georgia Boy Burp/Bib Combo,Burp Cloth,10,3,2,2023-02-01
p_3xxr2wm58f,Florida Baby Burp/Bib Combo (Unisex),Burp Cloth,37,8,8,2023-02-01
p_bfhlwblp0a,Florida Baby (floral) Burp/Bib Combo,Burp Cloth,33,7,9,2023-02-01
p_a9g2kghnmh,Hydrangeas Burp/Bib Combo (Unisex),Burp Cloth,2,1,9,2023-02-01
p_2z4h4j1hgo,New York Boy Burp/Bib Combo,Burp Cloth,0,0,1,2023-02-01
p_34lstq1xh9,New York Girl Burp/Bib Combo,Burp Cloth,0,0,1,2023-02-01
p_fu1o8bhri7,New York City Burp/Bib Combo,Burp Cloth,0,0,4,2023-02-01
p_bd2kuve10o,Massachusetts Boy Swaddle Blanket,Swaddling & Receiving Blankets,8,3,5,2023-02-01
p_a5o3p48xrt,Massachusetts Girl Swaddle Blanket,Swaddling & Receiving Blankets,9,3,4,2023-02-01
p_90ywr5mu2t,Massachusetts Boy Burp and Bib,Burp Cloth,4,1,3,2023-02-01
p_brqtx1oosv,Massachusetts Girl Burp and Bib,Burp Cloth,3,1,2,2023-02-01
p_60cjltt7wi,South Carolina Boy 2-in-1 Burp Cloth and Bib,Burp Cloth,3,1,2,2023-02-01
p_c3j9tbuzd8,South Carolina Girl Baby Swaddle Blanket,Swaddling & Receiving Blankets,6,1,6,2023-02-01
p_57vbbpbnqq,South Carolina Girl:  2-in-1 Bu Cloth and Bib,Burp Cloth,4,1,3,2023-02-01
p_5kr75ow0rw,Los Angeles Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,0,2023-02-01
p_4o3xq284y6,Los Angeles Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,0,0,3,2023-02-01
p_dsrtunmzq5,Pink Crab 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,11,3,4,2023-02-01
p_2qnr8qco54,Pink Crab Swaddle Blanket,Swaddling & Receiving Blankets,24,6,8,2023-02-01
p_1843ckmvcv,Dapper Napper 2-in-1 Burp Cloth and Bib,Burp Cloth,9,5,15,2023-02-01
p_4imkgzjhv9,Fleur De Lis Pajamas,Sleepwear Sets,1,1,9,2023-02-01
p_85knoc8rpo,Dapper Napper Swaddle Blanket,Swaddling & Receiving Blankets,9,5,34,2023-02-01
p_5a2mnb6k73,Heads or Tails Pajamas,Sleepwear Sets,33,6,72,2023-02-01
p_96oy2oow6y,Aw Shucks Oyster Pajamas (unisex),Sleepwear Sets,17,4,29,2023-02-01
p_9mw54vluxa,Tennessee Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,8,2023-02-01
p_19zzs7nkpq,Tennessee Baby Floral 2-in-1 Burp Cloth and Bib,Burp Cloth,3,1,9,2023-02-01
p_dmz3t8mwgc,Tennessee Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,16,2,26,2023-02-01
p_5czpjvhll0,Alabama Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,8,2,1,2023-02-01
p_cj2b40s59s,Alabama Baby Floral Swaddle Blanket,Swaddling & Receiving Blankets,8,2,5,2023-02-01
p_70xxm2hs8g,Alabama Baby: 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,8,2,9,2023-02-01
p_1dprwtivty,Tennessee Baby Floral Swaddle Blanket (Floral),Swaddling & Receiving Blankets,13,2,14,2023-02-01
p_f0nkmovlhw,Chicago Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,2,1,3,2023-02-01
p_8j5pw1nmyq,Chicago Baby 2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,2,2023-02-01
p_2el30xuqfl,Alabama Baby (Floral): 2-in-1 Burp Cloth and Bib,Burp Cloth,7,2,6,2023-02-01
p_bvb2h6po8z,Shrimp 'n' Grits Burp/Bib Combo (Unisex),Burp Cloth,3,2,14,2023-02-01
p_f3z98kz8kx,Shrimp 'n' Grits Baby Swaddle Blanket (Unisex),Swaddling & Receiving Blankets,15,7,28,2023-02-01
p_5hzd3d5og4,California Girl: 2-in-1 Burp Cloth and Bib:,Burp Cloth,0,0,0,2023-02-01
p_ck0f70vp93,California Baby:  2-in-1 Burp Cloth and Bib (Unisex),Burp Cloth,0,0,0,2023-02-01
p_a8kdfdwky5,California Girl: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,0,0,3,2023-02-01
p_azyxntpzuv,California Baby: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,2,1,7,2023-02-01
p_5j937habk2,Ohio Baby (Floral): 2-in-1 Burp Cloth and Bib:,Burp Cloth,0,0,0,2023-02-01
p_bxejlxytss,Ohio Baby: 2-in-1 Burp Cloth and Bib,Burp Cloth,0,0,1,2023-02-01
p_4i2fzhuhfx,Ohio Baby (Floral): Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,0,0,1,2023-02-01
p_8c5jcuwlpr,North Carolina Baby (Floral): 2-in-1 Burp Cloth and Bib:,Burp Cloth,5,1,6,2023-02-01
p_6xl182n033,North Carolina Baby (Unisex): 2-in-1 Burp Cloth and Bib:,Burp Cloth,7,2,9,2023-02-01
p_7jziz71lds,North Carolina Baby (Floral): Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,7,2,5,2023-02-01
p_859fer63x3,North Carolina Baby: Muslin Cotton Baby Swaddle,Swaddling & Receiving Blankets,11,2,17,2023-02-01
