tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_5ik7ew2yks,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616278801000,False,False,r_9mjxf0cm,26125,"Birdwell's, LLC",https://shopbirdwells.com/,
bo_7xci4x60p6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616277000000,False,False,r_85zgerem9k,23065,False River Antique Mall,,Home Decor Store
bo_3br9hslhfo,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616266201000,False,False,r_7zjed5cbpm,30051,Saltwater Cottage,http://Saltwatercottagenavarre.com,Home Decor Store
bo_3ixt5rxgjj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616252401000,True,True,r_brihl7huxi,17117,The Bluetick Boutique,,Gift Store
bo_2yv6z1jdoz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616217600000,True,True,r_wezb4y6xrf,17859,Home & Garden Classics,http://www.homeandgardenclassics.com/,
bo_bktu1wgj1p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616209500000,False,False,r_dqdyyraj7i,35000,The Nutshell,http://thenutshellmilton.com/,Clothing Boutique
bo_f26sdxtkqd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616199601000,True,True,r_6rpb25670h,17064,Toots Boutque,,General or Mercantile Store
bo_apft2jdyhr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616196001000,False,False,r_c1hfofl3z5,20529,Dilworth Road,http://Facebook.com/dilworthroad,Gift Store
bo_1ljpvkrgqh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616181900000,False,False,r_c1hfofl3z5,17255,Dilworth Road,http://Facebook.com/dilworthroad,Gift Store
bo_7xqituwdln,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616164201000,False,False,r_68mdralp,16532,Fourth Street Creations,http://Fourth-street-creations.myshopify.com,Gift Store
bo_66tff9iucs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616152201000,False,False,r_4yfsh162,17000,Robins Nest,,Gift Store
bo_1j7mo5oi5q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616106001000,False,False,r_9ba510yjk0,21500,Grandmother's Buttons,http://www.grandmothersbuttons.com/,
bo_6v0o4z9l7w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616084101000,True,True,r_4kvwvb8oi7,17869,Baxter's Mercantile,http://baxtersmercantile.com/,Home Decor Store
bo_c3edwgvroh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1616023800000,True,True,r_8dfg83bl1k,44084,The Basketry,http://www.thebasketry.com/,
bo_8t5hwzx7wm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616015401000,False,False,r_d60lkcuhjh,21514,Blair's Jewelry & Gifts,http://blairsjewelryandgifts.com/,Gift Store
bo_937c6obwco,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1616008501000,False,False,r_barn439hhc,17935,"Hey, Penelope",https://www.etsy.com/shop/HeyPenelopeDesign,
bo_kafmaikekw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615987201000,False,False,r_4mqb8krpes,101235,"Once Upon A Child - Longview, TX",http://www.onceuponachildlongview.com/,Kids or Toy Store
bo_cugaes7wu5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615950901000,False,False,r_dur086shus,19128,Lily Pad,http://shoplilypadvb.com/,Clothing Boutique
bo_24raff5rdv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615917601000,False,False,r_4v9fsj8cz3,27811,The Seaside Style,,
bo_2afe197w4n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615909500000,False,False,r_s2kgtt8ey8,22482,Health Wise Pharmacy,,Clothing Boutique
bo_ara7hd0o3f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615875600000,False,False,r_85zgerem9k,34350,False River Antique Mall,,Home Decor Store
bo_c7s0w5vgkm,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1615875600000,False,False,r_85zgerem9k,2931,False River Antique Mall,,Home Decor Store
bo_85wwqzakb3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615837201000,True,True,r_2evgaaqsaw,17795,Taste of Toledo,http://www.tasteoftoledo.com/,Gift Store
bo_a0429cku1j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615836600000,False,False,r_38aovomh,21250,Fredericksburg Natural Baby,http://fbgnaturalbaby.com/,
bo_cbtly5qzbs,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1615816016000,False,False,r_cmvmpl8s,4250,Farmer's Table,http://farmerstablega.com/,
bo_9qzcknjgvg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615782301000,True,True,r_dgzddcqi,15562,Ruffle Me This,http://www.rufflemethis.com/,Clothing Boutique
bo_3xsale8ydd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615660500000,False,False,r_4wfdq9se,43750,Bonjour Gifts and Decor,http://bonjourgiftsanddecor.com/,Gift Store
bo_4la5lhcf2d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615653001000,True,True,r_67b2cxqh,15000,Emerson Sloan,http://www.emersonsloan.com/,
bo_9e93eibcw3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615640100000,True,True,r_c59dw17gzq,17379,Stevie Lynn's Bowtique,http://www.stevielynnsbowtique.com/,Clothing Boutique
bo_b6393f4cv9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615599301000,False,False,r_c1gwhhp2,37847,Social Chair,https://maps.google.com/?cid=11694375828399509451,Gift Store
bo_463qasw03f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615586100000,True,True,r_c8lqz7apbf,15375,Boaters Republic,,
bo_brv9n2ouku,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615573501000,False,False,r_6ihn7ml1vn,25829,"Sweet Baton Rouge, Louisiana Apparel",http://sweetbatonrouge.com,Clothing Boutique
bo_95vaaa35rd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615567500000,False,False,r_1azt48tbe3,17000,Southern Threads,https://www.facebook.com/Southern-Threads-111352696886593/,Clothing Boutique
bo_4nt5i1k6kg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615499101000,True,True,r_bicqxim1i8,26190,Fowler Farms TN LLC,http://www.fowlerfarmstennessee.com,Gift Store
bo_18qx29o9eo,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615490400000,True,True,r_43j7ypm975,15188,Ashley’s Attic,https://maps.google.com/?cid=12574158047446856766,Kids or Toy Store
bo_5282mv4xqt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615489800000,False,False,r_9c6pn7epoy,22412,Mignon,,
bo_7c4eohdx7d,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1615477949000,True,True,r_ed5y6pqcrt,15000,Julie Wyatt's Store,,
bo_4oto8m7zpx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615468800000,True,True,r_85zgerem9k,22348,False River Antique Mall,,Home Decor Store
bo_de77hy372s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615410300000,True,True,r_ch9sowgd7d,15188,Southern Traditions China,http://southerntraditions.bridgecatalog.com/,Gift Store
bo_emjlcdarkm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615394101000,False,False,r_57c7bt565v,17850,kt janes,https://maps.google.com/?cid=16045088219533039424,
bo_3ohtljs78v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615392901000,False,False,r_7654n16hmg,32307,Carolina Girls,https://shopcarolinagirls.com,Gift Store
bo_3q4mbhdnqk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615392600000,False,False,r_9ft0q1wj8l,6000,Rock-A-Bye Baby OBX,http://www.rockabyebabyobx.com/,Clothing Boutique
bo_cv4cqdm6b3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615392600000,False,False,r_9ft0q1wj8l,15467,Rock-A-Bye Baby OBX,http://www.rockabyebabyobx.com/,Clothing Boutique
bo_5vhtl7h230,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615392301000,False,False,r_3u6m2b57,22500,The Baby Gift People,http://www.thebabygiftpeople.com,Gift Store
bo_dr004cbti2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615380001000,True,True,r_15cmydm9r8,15374,3 Peas,https://www.facebook.com/3peaschildrensboutique/?modal=admin_todo_tour,Kids or Toy Store
bo_ath0mozjls,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615325400000,False,False,r_j568thr2,35700,Tin Cottage,http://www.tincottage.com/,Gift Store
bo_8awm9nssrp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615320000000,True,True,r_ceel8ujsn2,15900,Owl Cove,http://www.owlcoveboutique.com,Clothing Boutique
bo_6xonsr6jfd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615318800000,True,True,r_ddk8qa8hws,18010,Belles and Bucks,http://www.bellesnbucks.com/,Clothing Boutique
bo_9h60v2zckk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615302601000,True,True,r_2ujf7nxt,16500,checkered moon,http://www.checkeredmoon.com/,
bo_3qoq26t4ru,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615257600000,True,True,r_5lwcplx0,15000,Scout & Tag,https://www.scoutingvintage.com/shopping.html,
bo_3wm8geu8zy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615253700000,False,False,r_s2kgtt8ey8,19842,Health Wise Pharmacy,,Clothing Boutique
bo_bd0bp2d96i,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1615228800000,False,False,r_bak566xt98,21996,Whimsicality,http://shopwhimsicality.com/,
bo_5n89fbdq8j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1615068600000,False,False,r_q3qzzn1b54,27752,District Mercantile,"https://maps.google.com/?q=11914+Ferdinand+St,+St+Francisville,+LA+70775,+USA&ftid=0x862431e8cc8e7137:0xab240f1317e6dee5",General or Mercantile Store
bo_d7dj9ebg2z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614994201000,False,False,r_7erdjthx92,17808,Plantation Creations,https://theritzacademy.com/,Clothing Boutique
bo_4uzqvojjma,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614961501000,False,False,r_2c4p8xb6wc,52500,Molak Corp,http://www.cottoneyedjoes.com/,Gift Store
bo_21fwwcatzi,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614954301000,True,True,r_7zjed5cbpm,21938,Saltwater Cottage,http://Saltwatercottagenavarre.com,Home Decor Store
bo_51qj79beqg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614950701000,True,True,r_a566gfr5in,21375,Fern In The Wild,http://ferninthewild.com,Gift Store
bo_78uv0p873e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614909301000,True,True,r_25i4b8tzmx,14550,Blakes Gifts LLC,,Gift Store
bo_9miwh9zql1,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1614909301000,True,True,r_25i4b8tzmx,562,Blakes Gifts LLC,,Gift Store
bo_7rz1h0dld3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614898501000,False,False,r_ee7nk1bnzj,20230,Gracie baby children’s boutique,https://m.facebook.com/pages/category/Baby---Children-s-Clothing-Store/Gracie-Baby-Childrens-Boutique-103646604742353/,Clothing Boutique
bo_f4uokz6yc8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614888001000,True,True,r_8l057x13y3,15750,The Local Exchange Darien,,General or Mercantile Store
bo_dvhjo5ld0j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614829200000,True,True,r_830q7pwn0g,15000,Texas Tushies,http://texastushies.com/,Clothing Boutique
bo_36nk3o0m3n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614824100000,False,False,r_48nlgp5s,17425,Sprout Children's Shop,https://www.facebook.com/SproutChildrensShop/,Clothing Boutique
bo_5jddmicvrf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614804901000,False,False,r_5se6xr54fa,34423,Bayous & Pearls LLC,,Home Decor Store
bo_e7n3t0fzru,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614783001000,True,True,r_44l7t9fv99,17212,peek,,Kids or Toy Store
bo_630e5p6ekw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614740400000,False,False,r_bf4lt0qts4,16575,Eunice Petunia,,
bo_9klirs67qx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614723600000,False,False,r_54kjaftf,16872,X's and O's Gift Boutique,http://www.xsandosgiftboutique.com,Gift Store
bo_6jdx6r6y7n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614717900000,False,False,r_9ft0q1wj8l,24700,Rock-A-Bye Baby OBX,http://www.rockabyebabyobx.com/,Clothing Boutique
bo_2a6f27n1br,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614716701000,True,True,r_1j015etfer,28122,Southern Flair Gifts,https://maps.google.com/?cid=12907115895494868040,Gift Store
bo_dr4nxn4v16,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614711900000,False,False,r_5ngzi8itet,28000,"Enjoy, An Urban General Store",http://www.urbangeneralstore.com,Gift Store
bo_dprr8nze5j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614707701000,True,True,r_durzzjw3lw,28000,The Partridge Berry,http://www.thepartridgeberry.com/,Gift Store
bo_3yvu92x00d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614697800000,False,False,r_1xt3bna432,21378,Jordan Abuliel,http://www.meadowgraceco.com/,Clothing Boutique
bo_d2dzrgtvh4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614664500000,True,True,r_d995lr22,15000,Renovate,,
bo_4e2w0n1xgk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614660900000,False,False,r_5sgbd9ybmh,21418,Noladawn,http://noladawn.com,Gift Store
bo_5ndlz79193,BACKORDER,CANCELED,CANCELED,ELEVATE,1614660900000,False,False,r_5sgbd9ybmh,0,Noladawn,http://noladawn.com,Gift Store
bo_98841xx1sw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1614651000000,True,True,r_ereir8zix9,37500,CC Belle,http://www.ccbelle.com/,Clothing Boutique
bo_5kd1mav6sq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614645600000,True,True,r_dyzxss6q9v,15746,Swoon Boutique,,Clothing Boutique
bo_b5m6yp0wd7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614639601000,True,True,r_ed5y6pqcrt,20250,Julie Wyatt's Store,,
bo_6xublxirqh,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1614639601000,True,False,r_ed5y6pqcrt,0,Julie Wyatt's Store,,
bo_6i4kzh45xc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614632100000,True,True,r_6x2zzcyzoe,42675,"Etie’s, a Children’s Shoppe",https://www.facebook.com/Eties-A-Childrens-Shoppe-150154958984021/,Kids or Toy Store
bo_5yhytwlh1s,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1614632100000,True,True,r_6x2zzcyzoe,4500,"Etie’s, a Children’s Shoppe",https://www.facebook.com/Eties-A-Childrens-Shoppe-150154958984021/,Kids or Toy Store
bo_93jlc0vozi,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614627301000,True,True,r_7x9w34fy,19842,Queen of Threads Monogramming,https://www.monogramminglakecharles.com/shop/index.php?,
bo_apawzcobxl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614609601000,False,False,r_7bdfcmxbgc,35700,Pocket Full of Posies Inc.,http://www.pocketfullofposies.com/,Clothing Boutique
bo_qldoezglod,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614607801000,False,False,r_cmvmpl8s,14987,Farmer's Table,http://farmerstablega.com/,
bo_amytmk6oyu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614576001000,True,True,r_ejl8ldkvps,24506,Uptown Cheapskate,http://www.Ucbossier.com/,Clothing Boutique
bo_140s5y3ag3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614541801000,True,True,r_7086wfngvk,17437,NOT PROVIDED,,Clothing Boutique
bo_ejb4da2wz4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614536400000,False,False,r_6h9sk6n2yh,29898,Pink & Blue Avenue,http://www.pinkandblueavenue.com/,Clothing Boutique
bo_c6esadongw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1614482100000,False,False,r_d6d015talf,19329,Hidden Holly Farm,http://www.hiddenhollyfarm.com,
