token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_8yafp246qp,o_9hqqekeasg,p_x7dj43aq7q,bo_qkty45kjk8,Dry Shampoo | Vanilla Coconut | All Hair Types | Color Safe,default,2000,1000,1000,3,3000,3000,0,#QKTY45KJK8,
oi_s3qynf6fbk,o_9hqqekeasg,p_huyhdw2mvj,bo_qkty45kjk8,Pet Shampoo Bar | Pawson & Co | Lavender & Jasmine,default,1200,600,600,2,1200,1200,0,#QKTY45KJK8,
oi_u9dcgdphay,o_9hqqekeasg,p_x7jjvrvsjt,bo_qkty45kjk8,Pet Shampoo Bar | Pawson & Co | Peony Vanilla ,default,1200,600,600,3,1800,1800,0,#QKTY45KJK8,
oi_tfk6dmtqg4,o_9hqqekeasg,p_j494qx5vnv,bo_qkty45kjk8,Carpet Deodorizer | Pawson & Co | Citrus Zest,default,2200,1100,1100,2,2200,2200,0,#QKTY45KJK8,
oi_epyezzhmpu,o_9hqqekeasg,p_qf3fgnw4pm,bo_qkty45kjk8,Pet Shampoo Bar | Pawson & Co. | Cherry Blossom,default,1200,600,600,1,600,600,0,#QKTY45KJK8,
oi_gvx57s9zbt,o_9hqqekeasg,p_r8r5ujvxqe,bo_qkty45kjk8,Sugar Scrub Bar | Coconut Bliss | Limited Edition,default,1600,800,800,4,3200,3200,0,#QKTY45KJK8,
oi_s7ghsbvz2k,o_9hqqekeasg,p_dceg583w28,bo_qkty45kjk8,Rice Water Hair Treatment | Limited Time Offer,default,2900,1450,1450,3,4350,4350,0,#QKTY45KJK8,
oi_8hkgv6brtk,o_9hqqekeasg,p_x3uc6bjvst,bo_qkty45kjk8,Rice Water Shampoo Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,2,1800,1800,0,#QKTY45KJK8,
oi_btfwja35cc,o_9hqqekeasg,p_pesa46f45s,bo_qkty45kjk8,Shampoo & Conditioner Bars | Travel Size | Hidden Waterfall™,Hidden Waterfall,1500,750,750,1,750,750,0,#QKTY45KJK8,
oi_xd3wuf6r2t,o_547armajkp,p_gtuf79jbvc,bo_rd5c3az4bt,Rice Water Conditioner Bar | Chamomile Rose EO | Dry Hair,default,1800,900,900,6,5400,5400,0,#RD5C3AZ4BT,
oi_zpb7r8t5vt,o_547armajkp,p_9sy4267dce,bo_rd5c3az4bt,Rice Water Shampoo Bar | Chamomile Rose EO | Dry Hair,default,1800,900,900,6,5400,5400,0,#RD5C3AZ4BT,
oi_pd87egmqcu,o_547armajkp,p_f2nccp8aq4,bo_rd5c3az4bt,Rice Water Conditioner Bar |  Native Essence™ | Dry Hair,default,1800,900,900,3,2700,2700,0,#RD5C3AZ4BT,
oi_gys5pzgpnu,o_547armajkp,p_g8wh8k66b9,bo_rd5c3az4bt,Rice Water Conditioner Bar | Tea Tree Mint EO | All Hair,default,1800,900,900,3,2700,2700,0,#RD5C3AZ4BT,
oi_dpu2cye225,o_547armajkp,p_u5vvnd8563,bo_rd5c3az4bt,Shampoo Bar | Hamish & Co | Aged Sandalwood ,default,1800,900,900,3,2700,2700,0,#RD5C3AZ4BT,
oi_whn7gtabyj,o_547armajkp,p_tb8ea4emj7,bo_rd5c3az4bt,Bamboo Bar Holder | Shampoo & Conditioner Bars,default,1000,500,500,8,4000,4000,0,#RD5C3AZ4BT,
oi_paqdmq33x9,o_4mrbvjpdsk,p_5sf7kd2ucc,bo_2xemm6md36,Rice Water Conditioner Bar | Purple Toning | All Hair,default,2200,1100,1100,3,3300,3300,0,#2XEMM6MD36,
oi_68dvex63m8,o_4mrbvjpdsk,p_hnxbtek7xd,bo_2xemm6md36, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,2,2200,2200,0,#2XEMM6MD36,
oi_49ve8u77ub,o_4mrbvjpdsk,p_u5vvnd8563,bo_2xemm6md36,Shampoo Bar | Hamish & Co | Aged Sandalwood ,default,1800,900,900,3,2700,2700,0,#2XEMM6MD36,
oi_2gz9zxaauu,o_4mrbvjpdsk,p_ssffr4rc9t,bo_2xemm6md36,Conditioner Bar | Hamish & Co | Aged Sandalwood ,default,1800,900,900,1,900,900,0,#2XEMM6MD36,
oi_dqtytht9ad,o_4mrbvjpdsk,p_ajkmfpmzfw,bo_2xemm6md36,Shampoo Bar | Hamish & Co | Charred Patchouli ,default,1800,900,900,2,1800,1800,0,#2XEMM6MD36,
oi_vqaj7vs22d,o_gtvw8q7hex,p_a5fry4uhax,bo_k6zvdgzqsc,Pikake Conditioner,default,1800,900,900,3,2700,2700,0,#K6ZVDGZQSC,
oi_45cz27scc9,o_gtvw8q7hex,p_4hmk9tvv3x,bo_k6zvdgzqsc,Haupia Conditioner,default,1800,900,900,3,2700,2700,0,#K6ZVDGZQSC,
oi_48cpjafzfz,o_gtvw8q7hex,p_pdwy6snezg,bo_k6zvdgzqsc,Pikake Shampoo,default,1800,900,900,3,2700,2700,0,#K6ZVDGZQSC,
oi_qafv6nke9s,o_gtvw8q7hex,p_99m3rbty3c,bo_k6zvdgzqsc,Haupia Shampoo,default,1800,900,900,3,2700,2700,0,#K6ZVDGZQSC,
oi_88wwgx3f2a,o_dggkpyrdvz,p_kj746v8nbs,bo_cca5dv2tg5,Pikaka Conditioner,default,1800,900,900,4,3600,3600,0,#CCA5DV2TG5,
oi_bpdaen7f6t,o_dggkpyrdvz,p_e7672cre6d,bo_cca5dv2tg5,Haupia Shampoo,default,1800,900,900,4,3600,3600,0,#CCA5DV2TG5,
oi_gk5egg3a8s,o_dggkpyrdvz,p_xenym2zz6b,bo_cca5dv2tg5,Pikake Shampoo,default,1800,900,900,4,3600,3600,0,#CCA5DV2TG5,
oi_3x9hzz7u32,o_dggkpyrdvz,p_3sx5mucx7u,bo_cca5dv2tg5,Haupia Conditioner,default,1800,900,900,4,3600,3600,0,#CCA5DV2TG5,
oi_2zd7enkc4x,o_fzz53h2mnt,p_e7atdr7pgh,bo_pk3gea3f7z,Bundle | Travel Size Shampoo Bas & Conditioner Bars | Asstd.,default,2900,1450,1450,3,4350,4350,0,#PK3GEA3F7Z,
oi_67dgnwpxj3,o_fzz53h2mnt,p_hnxbtek7xd,bo_pk3gea3f7z, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,3,3300,3300,0,#PK3GEA3F7Z,
oi_7h4pm9kcag,o_fzz53h2mnt,p_5sf7kd2ucc,bo_pk3gea3f7z,Rice Water Conditioner Bar | Purple Toning | All Hair,default,2200,1100,1100,3,3300,3300,0,#PK3GEA3F7Z,
oi_gu5vxrv4vk,o_fzz53h2mnt,p_wek2faptzd,bo_pk3gea3f7z,Rice Water Shampoo Bar | Terrace Garden™ | Dry Hair,default,1800,900,900,3,2700,2700,0,#PK3GEA3F7Z,
oi_6b6h8tdc5c,o_fzz53h2mnt,p_7urn5jsrzk,bo_pk3gea3f7z,Rice Water Conditioner Bar | Terrace Garden™ | Dry Hair,default,1800,900,900,3,2700,2700,0,#PK3GEA3F7Z,
oi_kuctthg2m4,o_fzz53h2mnt,p_kmny6ruh2b,bo_pk3gea3f7z,Rice Water Shampoo Bar | Tea Tree Mint EO | All Hair,default,1800,900,900,4,3600,3600,0,#PK3GEA3F7Z,
oi_t3txwgn4pa,o_fzz53h2mnt,p_uqhec5k275,bo_pk3gea3f7z,Bundle | Shampoo Bar & Conditioner Bar | Terrace Garden,Terrace Garden,3600,1950,1950,2,3900,3900,0,#PK3GEA3F7Z,
oi_7kpw5wrqhh,o_fzz53h2mnt,p_z5p6tq8qqc,bo_pk3gea3f7z,Rice Water Shampoo Bar | Adv. Repair | Coconut Bliss ,default,2200,1100,1100,6,6600,6600,0,#PK3GEA3F7Z,
oi_vubjpbzsg4,o_fzz53h2mnt,p_ujp2je7s6t,bo_pk3gea3f7z,Rice Water Conditioner Bar | Citrus Yao™ | Oily Hair,default,1800,900,900,3,2700,2700,0,#PK3GEA3F7Z,
oi_96y4p5wbxm,o_fzz53h2mnt,p_x3uc6bjvst,bo_pk3gea3f7z,Rice Water Shampoo Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,2,1800,1800,0,#PK3GEA3F7Z,
oi_62djbpzupc,o_fzz53h2mnt,p_fmctytjswf,bo_pk3gea3f7z,Rice Water Conditioner Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,3,2700,2700,0,#PK3GEA3F7Z,
oi_qjh5hs55sw,o_fzz53h2mnt,p_z6xkjqxdc7,bo_pk3gea3f7z,Rice Water Conditioner Bar | Adv. Repair | Coconut Bliss,default,2200,1100,1100,8,8800,8800,0,#PK3GEA3F7Z,
oi_na9bm7qpwh,o_fzz53h2mnt,p_9cwnx9tpd2,bo_pk3gea3f7z,Rice Water Shampoo Bar | Citrus Yao™ | Oily Hair,default,1800,900,900,3,2700,2700,0,#PK3GEA3F7Z,
oi_329dgwyr3z,o_2htc86drnu,p_9cwnx9tpd2,bo_qxmjtcnh8a,Rice Water Shampoo Bar | Citrus Yao™ | Oily Hair,default,1800,900,900,8,7200,7200,0,#QXMJTCNH8A,
oi_enrrgm6csy,o_2htc86drnu,p_fmctytjswf,bo_qxmjtcnh8a,Rice Water Conditioner Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,3,2700,2700,0,#QXMJTCNH8A,
oi_mpjtmydh8z,o_2htc86drnu,p_tb8ea4emj7,bo_qxmjtcnh8a,Bamboo Bar Holder | Shampoo & Conditioner Bars,default,1000,500,500,4,2000,2000,0,#QXMJTCNH8A,
oi_kgt47ys9tn,o_uvg34459hv,p_z5p6tq8qqc,bo_paj3daychp,Rice Water Shampoo Bar | Adv. Repair | Coconut Bliss ,default,2200,1100,1100,6,6600,6600,0,#PAJ3DAYCHP,
oi_ccwfzduetv,o_uvg34459hv,p_9sy4267dce,bo_paj3daychp,Rice Water Shampoo Bar | Chamomile Rose EO | Dry Hair,default,1800,900,900,6,5400,5400,0,#PAJ3DAYCHP,
oi_vajy2y6heq,o_uvg34459hv,p_5sf7kd2ucc,bo_paj3daychp,Rice Water Conditioner Bar | Purple Toning | All Hair,default,2200,1100,1100,5,5500,5500,0,#PAJ3DAYCHP,
oi_y8nkhqpcn9,o_uvg34459hv,p_hnxbtek7xd,bo_paj3daychp, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,8,8800,8800,0,#PAJ3DAYCHP,
oi_p7pjwx4qxv,o_uvg34459hv,p_baz62n2rwb,bo_paj3daychp,Rice Water Shampoo Bar | Citrus Zest EO | Oily Hair,default,1800,900,900,6,5400,5400,0,#PAJ3DAYCHP,
oi_yj8sngbnxr,o_uvg34459hv,p_z6xkjqxdc7,bo_paj3daychp,Rice Water Conditioner Bar | Adv. Repair | Coconut Bliss,default,2200,1100,1100,5,5500,5500,0,#PAJ3DAYCHP,
oi_yhgndfzd4e,o_uvg34459hv,p_gtuf79jbvc,bo_paj3daychp,Rice Water Conditioner Bar | Chamomile Rose EO | Dry Hair,default,1800,900,900,5,4500,4500,0,#PAJ3DAYCHP,
oi_p6suyv3sva,o_uvg34459hv,p_3ntkeph44p,bo_paj3daychp,Shampoo & Conditioner Bars | Travel Size | Citrus Yao™,Citrus Yao,1500,750,750,4,3000,3000,0,#PAJ3DAYCHP,
oi_xpxsm3awgk,o_q2zty73dvf,p_xkge99cw6z,bo_he6vgr6afq,Dry Shampoo | Magnolia & Peony | All Hair Types | Color-Safe,default,2000,1000,1000,1,1000,1000,0,#HE6VGR6AFQ,
oi_r842gpyc74,o_q2zty73dvf,p_tb8ea4emj7,bo_he6vgr6afq,Bamboo Bar Holder | Shampoo & Conditioner Bars,default,1000,500,500,4,2000,2000,0,#HE6VGR6AFQ,
oi_yfzj8hf29b,o_q2zty73dvf,p_baz62n2rwb,bo_he6vgr6afq,Rice Water Shampoo Bar | Citrus Zest EO | Oily Hair,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_ex3j74umub,o_q2zty73dvf,p_uqpme48k2x,bo_he6vgr6afq,Bundle | Shampoo Bar & Conditioner Bar | Citrus Yao ,Citrus Yao,3600,1950,1950,3,5850,5850,0,#HE6VGR6AFQ,
oi_s8fy6sz3th,o_q2zty73dvf,p_g8wh8k66b9,bo_he6vgr6afq,Rice Water Conditioner Bar | Tea Tree Mint EO | All Hair,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_smhzujnwfk,o_q2zty73dvf,p_kmny6ruh2b,bo_he6vgr6afq,Rice Water Shampoo Bar | Tea Tree Mint EO | All Hair,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_8c9cpjgfbp,o_q2zty73dvf,p_ssffr4rc9t,bo_he6vgr6afq,Conditioner Bar | Hamish & Co | Aged Sandalwood ,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_3nm2mbdnqs,o_q2zty73dvf,p_u5vvnd8563,bo_he6vgr6afq,Shampoo Bar | Hamish & Co | Aged Sandalwood ,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_6xh7mq6unp,o_q2zty73dvf,p_3ntkeph44p,bo_he6vgr6afq,Shampoo & Conditioner Bars | Travel Size | Citrus Yao™,Citrus Yao,1500,750,750,3,2250,2250,0,#HE6VGR6AFQ,
oi_r29t5dasdh,o_q2zty73dvf,p_hnxbtek7xd,bo_he6vgr6afq, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,1,1100,1100,0,#HE6VGR6AFQ,
oi_39cpke5c9u,o_q2zty73dvf,p_tek9bfs6mw,bo_he6vgr6afq,Rice Water Conditioner Bar | Citrus Zest EO | Oily Hair,default,1800,900,900,2,1800,1800,0,#HE6VGR6AFQ,
oi_3g8e9yr8x2,o_q2zty73dvf,p_huyhdw2mvj,bo_he6vgr6afq,Pet Shampoo Bar | Pawson & Co | Lavender & Jasmine,default,1200,600,600,1,600,600,0,#HE6VGR6AFQ,
oi_nmbr3472bm,o_wjqx2vczat,p_j494qx5vnv,bo_t3eqfrtx4r,Carpet Deodorizer | Pawson & Co | Citrus Zest,default,2200,1100,1100,3,3300,3300,0,#T3EQFRTX4R,
oi_yqhf4gycur,o_wjqx2vczat,p_tw9f7jn637,bo_t3eqfrtx4r,Body Wash Soap Bar | Native Essence™ | Unscented,default,1000,500,500,14,7000,7000,0,#T3EQFRTX4R,
oi_8hj4dh22w8,o_4qsdq57bvj,p_5sf7kd2ucc,bo_cvtcs6g58y,Rice Water Conditioner Bar | Purple Toning | All Hair,default,2200,1100,1100,6,6600,6600,0,#CVTCS6G58Y,
oi_x9dhmnyfax,o_4qsdq57bvj,p_hnxbtek7xd,bo_cvtcs6g58y, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,9,9900,9900,0,#CVTCS6G58Y,
oi_hmtmcjghfv,o_4qsdq57bvj,p_z5p6tq8qqc,bo_cvtcs6g58y,Rice Water Shampoo Bar | Adv. Repair | Coconut Bliss ,default,2200,1100,1100,3,3300,3300,0,#CVTCS6G58Y,
oi_bs2xx6hwvg,o_4qsdq57bvj,p_e6qpwmpdhj,bo_cvtcs6g58y,Rice Water Shampoo Bar | Native Essence™ | Dry Hair,default,1800,900,900,2,1800,1800,0,#CVTCS6G58Y,
oi_4wzmfyx4ac,o_4qsdq57bvj,p_x3uc6bjvst,bo_cvtcs6g58y,Rice Water Shampoo Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,2,1800,1800,0,#CVTCS6G58Y,
oi_ntw8hck23x,o_vm4hraq8sd,p_7dpqxzeahk,bo_66rx2k6zfa,Shampoo Bars (3) Inner Pack | Hidden Waterfall™,default,5500,2800,2800,3,8400,8400,0,#66RX2K6ZFA,
oi_jftsxcqq9g,o_vm4hraq8sd,p_vrg5yq54nc,bo_66rx2k6zfa,Conditioner Bars (3) Inner Pack | Hidden Waterfall™,default,5500,2800,2800,3,8400,8400,0,#66RX2K6ZFA,
oi_vdcv74km27,o_vm4hraq8sd,p_tb8ea4emj7,bo_66rx2k6zfa,Bamboo Bar Holder | Shampoo & Conditioner Bars,default,1000,500,500,2,1000,1000,0,#66RX2K6ZFA,
oi_p4thh6apsp,o_vm4hraq8sd,p_3ntkeph44p,bo_66rx2k6zfa,Shampoo & Conditioner Bars | Travel Size | Citrus Yao™,Citrus Yao,1500,750,750,6,4500,4500,0,#66RX2K6ZFA,
oi_dhy8gz8t8j,o_vtqcyryput,p_z5p6tq8qqc,bo_na2g8t5yuq,Rice Water Shampoo Bar | Adv. Repair | Coconut Bliss ,default,2200,1100,1100,2,2200,2200,0,#NA2G8T5YUQ,
oi_9h3m67u4y5,o_vtqcyryput,p_z6xkjqxdc7,bo_na2g8t5yuq,Rice Water Conditioner Bar | Adv. Repair | Coconut Bliss,default,2200,1100,1100,2,2200,2200,0,#NA2G8T5YUQ,
oi_svmr6nhaxg,o_vtqcyryput,p_kmny6ruh2b,bo_na2g8t5yuq,Rice Water Shampoo Bar | Tea Tree Mint EO | All Hair,default,1800,900,900,2,1800,1800,0,#NA2G8T5YUQ,
oi_u4yaup7s3q,o_vtqcyryput,p_chkxyc23vj,bo_na2g8t5yuq,Bundle | Shampoo Bar & Conditioner Bar | Haircare Duo,Citrus Yao,3600,1700,1700,2,3400,3400,0,#NA2G8T5YUQ,
oi_qsrjdcamgq,o_vtqcyryput,p_k9364hfybs,bo_na2g8t5yuq, Shampoo Bar | Hamish & Co | Citron & Ginger,default,1800,900,900,1,900,900,0,#NA2G8T5YUQ,
oi_2z6z3dje3v,o_wr4kt2j43e,p_x3uc6bjvst,bo_p9p4xavxrz,Rice Water Shampoo Bar | Hidden Waterfall™ | All Hair,default,1800,900,900,3,2700,2700,0,#P9P4XAVXRZ,
oi_n288vbavqk,o_wr4kt2j43e,p_e6qpwmpdhj,bo_p9p4xavxrz,Rice Water Shampoo Bar | Native Essence™ | Dry Hair,default,1800,900,900,3,2700,2700,0,#P9P4XAVXRZ,
oi_f8pcx4q3mk,o_wr4kt2j43e,p_wek2faptzd,bo_p9p4xavxrz,Rice Water Shampoo Bar | Terrace Garden™ | Dry Hair,default,1800,900,900,3,2700,2700,0,#P9P4XAVXRZ,
oi_hup3yqa469,o_wr4kt2j43e,p_hnxbtek7xd,bo_p9p4xavxrz, Rice Water Shampoo Bar | Purple Toning | All Hair,default,2200,1100,1100,2,2200,2200,0,#P9P4XAVXRZ,
oi_nsyjcb5386,o_7jcmjqqrv5,p_qkjx33a4vh,bo_y5hqtq56eg,Shampoo & Conditioner Bars | Travel Size | Native Essence™,Native Essence,1500,750,750,4,3000,3000,0,#Y5HQTQ56EG,
oi_yywhafnktr,o_7jcmjqqrv5,p_pesa46f45s,bo_y5hqtq56eg,Shampoo & Conditioner Bars | Travel Size | Hidden Waterfall™,Hidden Waterfall,1500,750,750,4,3000,3000,0,#Y5HQTQ56EG,
oi_wvz27r9t4f,o_7jcmjqqrv5,p_3ntkeph44p,bo_y5hqtq56eg,Shampoo & Conditioner Bars | Travel Size | Citrus Yao™,Citrus Yao,1500,750,750,4,3000,3000,0,#Y5HQTQ56EG,
oi_j9mtvbrhq6,o_7jcmjqqrv5,p_hgehfr4wmw,bo_y5hqtq56eg, Shampoo Bars (3)  Inner Pack | Citrus Yao | Oily Hair,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_hbrrk5t6gh,o_7jcmjqqrv5,p_vrg5yq54nc,bo_y5hqtq56eg,Conditioner Bars (3) Inner Pack | Hidden Waterfall™,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_agkj6hxpdb,o_7jcmjqqrv5,p_7dpqxzeahk,bo_y5hqtq56eg,Shampoo Bars (3) Inner Pack | Hidden Waterfall™,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_6s45pnt7rs,o_7jcmjqqrv5,p_f8kdr3u9s3,bo_y5hqtq56eg,Conditioner Bars (3) Inner Pack | Citrus Yao | Oily Hair,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_vzr5dxn49j,o_7jcmjqqrv5,p_gunn98nwkf,bo_y5hqtq56eg, Shampoo Bars (3) Inner Pack | Native Essence,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_7yarg8bx9j,o_7jcmjqqrv5,p_zq2fm424xg,bo_y5hqtq56eg,Conditioner Bars (3) Inner Pack | Native Essence,default,5500,2800,2800,2,5600,5600,0,#Y5HQTQ56EG,
oi_27p2ntawvg,o_7jcmjqqrv5,p_z6xkjqxdc7,bo_y5hqtq56eg,Rice Water Conditioner Bar | Adv. Repair | Coconut Bliss,default,2200,1100,1100,6,6600,6600,0,#Y5HQTQ56EG,
oi_qv2hzhkfy8,o_7jcmjqqrv5,p_z5p6tq8qqc,bo_y5hqtq56eg,Rice Water Shampoo Bar | Adv. Repair | Coconut Bliss ,default,2200,1100,1100,6,6600,6600,0,#Y5HQTQ56EG,
