tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_rv6a2uacw8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707754678000,False,False,r_682f1739,12054,C'e La Luna Salon,https://maps.google.com/?cid=11127449043281244217,,False
bo_8vqudzy6x3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707754078000,True,True,r_n348v52ug2,8660,A+ Salón,,,True
bo_uv4swgj5bv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707752657000,True,True,r_m69t58mhdg,7343,Wild Hope Hearth,https://wildhopehearth.com/shop/,,False
bo_zn58n9tjgc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707692957000,True,True,r_j7kcd4kvvu,51935,Ritual Hair Boutique,http://www.vagaro.com/ritualhairboitique,Spa or Beauty Store,False
bo_cytbkx7vqa,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707690257000,False,False,r_cthdnzt9cc,18316,Hair Innovations,https://www.facebook.com/Hair-Innovations-201750651507/,Spa or Beauty Store,True
bo_kujps7ty38,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707524357000,False,False,r_nhjnub2fzn,34832,Harmony Salon,https://harmonysalonhelena.com/,Spa or Beauty Store,True
bo_4a7755ks38,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707506657000,False,False,r_9zbca253bv,8931,SOLO,https://www.instagram.com/solo_winters_ca?igsh=YTQwZjQ0NmI0OA==,Gift Store,False
bo_9bq5we5s4b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707494408000,False,False,r_a8vy57r64v,8353,Chevey’s Notcho Rancho LLC,http://www.cheveysnotchorancho.com/,Clothing Boutique,False
bo_asj8kfxrf2,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1707488883000,False,False,r_ej9qsma7th,74567,Beauty Kiss Inc.,http://beautykissus.com/,,False
bo_f997m9k2jw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707487383000,False,False,r_a4mb8ftwcr,64686,ShopMania,,General or Mercantile Store,False
bo_25qng2bx8c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707434583000,False,False,r_2njvfsb8z5,15420,A Cut Above the Rest Hair Salon LLC,http://acutabovetherestsc.com/,Spa or Beauty Store,False
bo_c5w6w6qjau,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707433983000,True,True,r_53bskues,8383,Foxglove Wellness and Apothecary,http://www.foxglovewellness.com,Gift Store,False
bo_978gy7nmck,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707421439000,True,True,r_hq6wgmjz54,18127,Ash Salon,http://ashleymosel.com/,Spa or Beauty Store,True
bo_u7hw5qqra8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707409139000,True,True,r_3d875bthez,8678,Baker Creek Heirloom Seed Co,http://www.rareseeds.com/,General or Mercantile Store,False
bo_zq7gst52gj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707333457000,False,False,r_vbnwur269r,12817,Bayou Bling with Rhea LLC,https://www.facebook.com/profile.php?id=61550645352662&mibextid=2JQ9oc,Clothing Boutique,False
bo_e94yp8ja23,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707328657000,False,False,r_t7jerzjgue,9227,Brass Velvet Trading Co.,http://www.brassvelvettrading.com,Clothing Boutique,True
bo_anzzda6hns,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707254903000,False,False,r_uwm3dnm7uq,25686,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_v8672stfh8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707106730000,False,False,r_9spcsaop,18287,Salon S,https://maps.google.com/?cid=10687176917817095189,Spa or Beauty Store,False
bo_fyvkbpnprb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706983130000,True,True,r_a4mb8ftwcr,35648,ShopMania,,General or Mercantile Store,False
bo_pvcdbwc2va,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706967230000,False,False,r_u7hvbyfk73,10502,Louie Devine Healing Hair Design,https://louiemott.glossgenius.com/about,Spa or Beauty Store,True
bo_b8we2kt6kk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706934830000,True,True,r_wksfhphcfj,11558,Spa Collective,http://spacollectiveathens.com/,Spa or Beauty Store,False
bo_zfu26d4w6e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706903350000,True,True,r_6rlmifxj14,14787,Garfield Pharmacy,http://garfieldrx.com/,,False
bo_dv7ev6p2vc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706845269000,False,False,r_ep7ooj2wtd,9933,Cornucopia Natural Wellness Market,http://www.cornucopianoho.com/,,False
bo_sxdwh7zauc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706827269000,True,True,r_7jgnkhyizp,24928,Sacred Flower Holistic Spa,,Spa or Beauty Store,False
bo_t5khvrpz8g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706742520000,True,True,r_3aye4smb9e,8991,The Healing House of Alachua,http://healinghousealachua.com/,,False
bo_9wb2yaz89e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706741020000,False,False,r_ynf64v78v7,14406,DeJardin Health and Beauty,http://dejardinhealthandbeauty.com/,Spa or Beauty Store,True
bo_6ct2hg5uyc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706737120000,False,False,r_czqm5m4cq9,25658,Pelage,,Spa or Beauty Store,True
bo_kvb2dpep59,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706734536000,False,False,r_7r1qb96s9k,1748,Biotanica Wellness Dispensary,http://www.biotanicacbdstore.com/,,True
bo_hyy9dwq9e7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706577230000,False,False,r_fwmtg4uut3,1680,Holistic Heartland LLC,http://holisticheartland.com/,General or Mercantile Store,True
bo_jahg5wewug,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706558223000,False,False,r_5gsn2xc3f6,17702,All About Herbs,http://allaboutherbs.com/,,False
bo_7792nn5hd3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706537673000,True,True,r_wn3ypuezr2,19640,K Shaw Beauty Company,https://www.vagaro.com/us04/kshawbeautycompany,Spa or Beauty Store,True
bo_xstbchha5r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706526573000,True,True,r_vk5h2rxf2v,19774,Olive and Ru LLC,"https://maps.google.com/?q=940+144th+Ave,+Wayland,+MI+49348,+USA&ftid=0x8819cb03d70fc1bf:0x4844d7645020f2f4",Spa or Beauty Store,True
bo_83k5yxdw9m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706489373000,False,False,r_gqrphr5cud,45376,She's duBon Hair and Aesthetics,http://shesdubon.com/,,True
bo_rjpquvyun2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706489373000,True,True,r_p5su7fgrr8,8592,blue door yoga & wellness,http://ilovebluedoor.com/,Clothing Boutique,False
bo_wwx2bqhm8t,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1706321268000,False,False,r_r5g7vj3qf5,1690,Akira Salon,https://maps.google.com/?cid=15581533483371059320,Spa or Beauty Store,True
bo_4n7tjk64qh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706320473000,False,False,r_vbnwur269r,9348,Bayou Bling with Rhea LLC,https://www.facebook.com/profile.php?id=61550645352662&mibextid=2JQ9oc,Clothing Boutique,False
bo_te3wr2bwp5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706300373000,True,True,r_n9kfcweuxt,10561,Frond Salon,http://frondsalon.com/,Spa or Beauty Store,False
bo_f9bzydtgfr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706246073000,False,False,r_c8mu05g5bt,10966,Citrine Lounge Spa,http://citrineloungespa@gmail.com/,Spa or Beauty Store,False
bo_smjs869y6q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706243073000,True,True,r_b88z6xwq4t,8296,Olivesburg General Store,https://www.facebook.com/pg/LikeOGS,General or Mercantile Store,True
bo_xn8mdathgr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706229573000,True,True,r_b9399qdtd5,14666,Bigfork Drug,http://bigforkdrug.com/,,False
bo_vpsq4bkm62,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706217273000,False,False,r_7r1qb96s9k,23822,Biotanica Wellness Dispensary,http://www.biotanicacbdstore.com/,,False
bo_x9zph3dbh8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706216373000,True,True,r_wnz2xbejyf,8111,The glow place,http://www.theglowplace.com/,Gift Store,False
bo_xvhxzx6q2f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706213073000,True,True,r_hr8m5sa66f,12317,Soothing Aesthetics,http://www.evokecalm.com/,Spa or Beauty Store,False
bo_pa4yvc379t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706211573000,False,False,r_bpwvb0rp,21879,The Hope Shop,,Gift Store,False
bo_846wz2brpt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706210973000,False,False,r_u2jqaawej5,20130,Whole Body Balance,,,False
bo_wjat97hy34,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706198123000,False,False,r_u7hvbyfk73,10416,Louie Devine Healing Hair Design,https://louiemott.glossgenius.com/about,Spa or Beauty Store,True
bo_bn4uber8yb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706145923000,True,True,r_3zipnz1i6x,92174,Nicholas Randall Ltd,https://www.facebook.com/NicholasRandallOakBay/,,False
bo_rxvy86wggg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706143823000,True,True,r_cwfjuh2f1j,35266,Dandy Lions Children's Shop,http://dandylions.shop,Kids or Toy Store,True
bo_uf5e6dp64z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706142323000,False,False,r_gnlnkf3z8b,8491,The Phoenix Shop,,,False
bo_xh5xwpsr4y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706141723000,False,False,r_8scka4g45j,25933,Dyer Drug Store Inc,http://www.DyerDrugStore.com,,False
bo_zh3jhmp2tu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706133323000,True,True,r_ea2ncv8bge,14473,rejuv21 skin+hair,http://rejuv21.com/,,False
bo_n6d6v6zh7g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706132123000,False,False,r_bkpe5deham,12983,The Wash House Salon & Soapery,https://www.facebook.com/thewashhousesalonsoapery/,Spa or Beauty Store,False
bo_mgnanmebv8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706130323000,False,False,r_uwm3dnm7uq,19839,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_qeabc6svsc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706127923000,False,False,r_ehqkuc5k3e,22247,Wilson’s Salon & Barber,https://maps.google.com/?cid=3449471903584342169,Clothing Boutique,False
bo_v9kvhh69as,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706126123000,True,True,r_nhjnub2fzn,66999,Harmony Salon,https://harmonysalonhelena.com/,Spa or Beauty Store,True
bo_dcrtkmkau8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706123723000,False,False,r_59d68jqkrc,10654,Wylde Hair LLC,,,True
bo_jg8vvfktn4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706117723000,True,True,r_z8gq2rhatp,7869,Kind To You Botanicals,http://kindtoyoubotanicals.com/,Spa or Beauty Store,False
bo_4rqdhdrns4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706113223000,False,False,r_682f1739,20302,C'e La Luna Salon,https://maps.google.com/?cid=11127449043281244217,,False
bo_uy6be7wv8y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706071474000,False,False,r_r5g7vj3qf5,8328,Akira Salon,https://maps.google.com/?cid=15581533483371059320,Spa or Beauty Store,True
bo_ufsev4vjug,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706066074000,False,False,r_8ukg7qo21z,19056,Earth Ahead,http://EarthAhead.com,General or Mercantile Store,False
bo_pjw7mvyc3q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706054338000,False,False,r_qs5kpf7d5n,11420,Great hair day by Gladis,https://instagram.com/greathairdaybygladis?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,Spa or Beauty Store,True
bo_gchj79u6nz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706051938000,True,True,r_zv9fj5pykx,11463,Suds Refillery,http://www.sudsrefillery.com,Gift Store,False
bo_bbm4e7yf7t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706051038000,False,False,r_fwmtg4uut3,18708,Holistic Heartland LLC,http://holisticheartland.com/,General or Mercantile Store,False
bo_9zbh2tu2s3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706049538000,True,True,r_975z6u7yzq,7938,Tulip - Est. 2007 -,http://www.tulipperfume.com,Gift Store,False
bo_yu29jpcpq8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706034182000,True,True,r_85zruuzxf5,8823,Nicole's Hair Studio + Boutique,http://www.nicoles-hair-studio.com/,Clothing Boutique,False
bo_tatn8ua2fb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706026682000,False,False,r_2cga4j44if,9755,MANEPRINT formerly North Authentic,http://www.shopnorthauthentic.com/,,False
bo_y3wv6t548w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705993982000,True,True,r_68ke17ugjv,17035,Park and Buzz,http://www.parkandbuzz.com,Clothing Boutique,False
bo_3zhjvt64zz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705993982000,True,True,r_8rfd5xm4,21519,a simple peace,http://onelifejewelry.com/,Gift Store,False
bo_v445ak35mb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705986482000,False,False,r_9rrfrkrno1,9154,Culinary Apple,http://www.culinaryapple.com/,Gift Store,False
bo_4wncvzjsu3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705975082000,True,True,r_2axqas7n3g,8675,HAIRY SITUATION,http://hairysituationbeauty.com/,Spa or Beauty Store,False
bo_u9b7bh992q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705973582000,False,False,r_gcurjtkwzs,39736,Cassy's,http://facebook.com/cassysinabilene,Gift Store,False
bo_fmp8gnpucg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705964582000,True,True,r_a8vy57r64v,8601,Chevey’s Notcho Rancho LLC,http://www.cheveysnotchorancho.com/,Clothing Boutique,False
bo_jk7ebhpvx7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705957382000,False,False,r_4p6l0w9hxm,16447,The Read Queen Bookstore and Cafe,https://thereadqueen.com/,,False
bo_hjh8j7dxmf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705953782000,False,False,r_t7jerzjgue,8719,Brass Velvet Trading Co.,http://www.brassvelvettrading.com,Clothing Boutique,True
bo_76722rhem4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705947782000,False,False,r_bfcggjsun6,8645,Remedy Garden,https://remedygarden.com/,Spa or Beauty Store,True
bo_b6d858ht5e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705946582000,False,False,r_n8drc7hhyt,133240,Scottsworld L.L.C,https://maps.google.com/?cid=2783987733796685105,General or Mercantile Store,False
bo_3zsgnrdzv4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705937887000,False,False,r_9zbca253bv,39425,SOLO,https://www.instagram.com/solo_winters_ca?igsh=YTQwZjQ0NmI0OA==,Gift Store,False
bo_99gpy2gz6q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705933987000,False,False,r_907jgivwz2,12872,Nuts 'n Berries,https://www.nutsnberries.com/,Grocery or Liquor Store,False
bo_sy3kx36uk4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705904587000,False,False,r_ej9qsma7th,57857,Beauty Kiss Inc.,http://beautykissus.com/,,False
bo_9c6gqwfab3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705764787000,True,True,r_8x7ptveynx,8379,Oakbeez,https://oakbeez.com/,Gift Store,False
bo_skckz9czk3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705699919000,False,False,r_dpkf3wms,9933,Maran Home,https://www.maranhome.com/,Home Decor Store,False
bo_f7xkvdkfy8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705683721000,False,False,r_934yxcrr7q,11002,Smile Sciences,https://smilesciences.com/,,False
bo_dmupq6ag87,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705608634000,False,False,r_mddgfzaytq,22951,Made in Arizona/Sedona Unwind/Sedona Bath,https://maps.google.com/?cid=16137686259810931680,Gift Store,True
bo_vub2ap5uj9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705436060000,False,False,r_enupwi3cjb,12779,Elizabeth Claire Salon,https://www.elizabethclaire.salon/,Spa or Beauty Store,False
bo_39955w4jyg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705249191000,True,True,r_9zbca253bv,30026,SOLO,https://www.instagram.com/solo_winters_ca?igsh=YTQwZjQ0NmI0OA==,Gift Store,False
bo_auf9zjzy6e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705245891000,True,True,r_q7quj7d3hk,13200,THE APOTHECARY,http://THEAPOTHECARYNH.COM,,False
bo_eq7jmpbynw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705210491000,False,False,r_zywc7a9j9c,39169,Salon Paradiso,https://maps.google.com/?cid=7716634496709201826,Spa or Beauty Store,True
bo_7jj47c6pfh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705190991000,False,False,r_k8wd85qbjd,24040,Lotus,http://shoplotuscbd.com/,,True
bo_xmrefy6xf6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705122291000,False,False,r_k7zf9tcst3,10904,"Hairitage Family Salon (Low Tox, Organic, Clean, Cruelty Free + Vegan)",http://hairitagefamilysalon.com/,Spa or Beauty Store,False
bo_hmhhzgun9a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705039789000,False,False,r_vbnwur269r,9312,Bayou Bling with Rhea LLC,https://www.facebook.com/profile.php?id=61550645352662&mibextid=2JQ9oc,Clothing Boutique,False
bo_w4p7bjth62,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705019089000,True,True,r_9vju23jahh,32727,Feels Good In My Skin,http://feelsgoodinmyskin.com,,False
bo_s3narnqazj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705018489000,False,False,r_uwm3dnm7uq,20200,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_tdswqwmnce,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705000489000,False,False,r_934yxcrr7q,12173,Smile Sciences,https://smilesciences.com/,,False
bo_28xsx87m52,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704951155000,False,False,r_9ewu6p1w40,10170,VISIONS CO.,http://www.shopvisionsco.com,Gift Store,False
bo_ef9jcmbhek,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704940655000,False,False,r_eh9mvr6cep,20469,"Salons of Volterra Lewisville, TX",http://glamourbybo.com/,Spa or Beauty Store,True
bo_fuky68f47g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704926255000,True,True,r_440a6fjxjl,18661,ECOccasion,https://ecoccasion.com,,False
bo_msjvhqyn3z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704912374000,False,False,r_enupwi3cjb,37295,Elizabeth Claire Salon,https://www.elizabethclaire.salon/,Spa or Beauty Store,False
bo_q3a5eaf32a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704895574000,False,False,r_5e8xd8f1,24699,Vices & Spices From Around The World,http://www.vicesandspices.net/,Gift Store,True
bo_6ecunpb2mn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704862574000,True,True,r_gaevoop5yk,12532,Rhonda R Green,https://www.makeitdistinct.com/,Gift Store,False
bo_74vx8bqexz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704838274000,False,False,r_ep7ooj2wtd,9393,Cornucopia Natural Wellness Market,http://www.cornucopianoho.com/,,False
bo_u3fevtcb66,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704833774000,False,False,r_8cbzkq5gd3,10159,GTA Lash Dolls,http://www.gtalashdolls.ca/,Spa or Beauty Store,True
bo_wj8y59p2h5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704831074000,True,True,r_nfxmqeezvk,10827,Sole Wellness Studio,http://www.solewellnessstudio.com/,Spa or Beauty Store,False
bo_j5x7zdsafu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704778793000,False,False,r_9c6mgr9x6c,15549,"Nature Mama Body Care, LLC.",https://naturemamabodycare.com/,Spa or Beauty Store,True
bo_quyekh485s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704758993000,False,False,r_682f1739,14300,C'e La Luna Salon,https://maps.google.com/?cid=11127449043281244217,,False
bo_fqzc3bs9m3,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1704749062000,False,False,r_ncs3rgnmhw,0,Viori Test ,,,False
bo_nndtmdm2qp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704737906000,False,False,r_2p5emzjdg9,16063,Rose Cannabis,http://www.rosecannabis.net/,Clothing Boutique,False
bo_7qrbqtpr2y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704608431000,False,False,r_3bczzvdqaa,29995,Brands4les LLC,http://www.brands4les.com/,Clothing Boutique,False
bo_m2evde5ydx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704577531000,False,False,r_516fqlri,30787,Fresh Aire Spa,http://www.FreshAireSpa.com,Spa or Beauty Store,False
bo_rg9ycug8ku,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704503731000,False,False,r_co323vzqln,50947,Jar-the Zero Waste Store,http://www.jarzerowastestore.com,,True
bo_dmaxcg5kf8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704486931000,False,False,r_gqrphr5cud,30860,She's duBon Hair and Aesthetics,http://shesdubon.com/,,True
bo_qzu7fyfyfw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704463900000,True,True,r_u7hvbyfk73,16221,Louie Devine Healing Hair Design,https://louiemott.glossgenius.com/about,Spa or Beauty Store,True
bo_5nxsfhh32h,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704435100000,True,True,r_akdgyrdtgw,10120,Well Kept Ways,http://www.wellkeptways.ca/,Gift Store,True
bo_vg7k6aq54u,NEW_ORDER,PROCESSING,FULFILLED,MARKETPLACE,1704407362000,True,True,r_ncs3rgnmhw,6031,Viori Test ,,,False
bo_x9c2bcx9ud,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704389932000,False,False,r_3kdn2uuy,14631,Breathe Together Yoga,https://breathetogetheryoga.com/,Fitness or Yoga Studio,True
bo_9qu5n5tddf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704346132000,False,False,r_bkpe5deham,9510,The Wash House Salon & Soapery,https://www.facebook.com/thewashhousesalonsoapery/,Spa or Beauty Store,False
bo_3swaxsjqk9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1704335903000,True,True,r_bq6psto8nj,5543,Pilates Space Florida,http://www.pilatesspaceflorida.com/,,True
bo_9xrxaz235z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704296049000,True,True,r_xynqm5vnar,8778,Avasco,,,False
bo_8cursdaday,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704235449000,False,False,r_qx3u3u2y6k,33806,Salon 4:14,http://www.salon414athensal.com/,Clothing Boutique,False
bo_vvyzu2kgff,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704214211000,False,False,r_ej9qsma7th,85311,Beauty Kiss Inc.,http://beautykissus.com/,,False
bo_6cv97mpc7v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704046811000,True,True,r_3jybuocddg,9418,Commodity Shoppe (Bluestem Body LLC),http://www.bluestembody.com,,False
bo_vjn93kgvad,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704045611000,True,True,r_6x8qxmyq24,22278,The Lucky Pearl,http://pearlonbridge.com,Clothing Boutique,False
bo_jugngepvbt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703967311000,True,True,r_2a8vhdjd8d,40156,Essentials Medispa & Salon,http://www.essentialsmedispaandsalon.com/,Spa or Beauty Store,False
bo_xz4mpaw9v4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703954111000,True,True,r_9acakq9wa5,10121,Revival,http://mainrevival.com/,,False
bo_necjprabpj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703804411000,True,True,r_x3hbcva3sp,16325,Honeycomb Hair Artistry,http://Www.honeycombhairartistry.com,Spa or Beauty Store,True
bo_vbdbhqhkt4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703800211000,False,False,r_dymhxr6rc6,24324,The Beauty Cave Salon,http://fb.me/thebeautycavesalon,Spa or Beauty Store,True
bo_m3vqh2k2uy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703791511000,False,False,r_9ohic85ewy,19221,Paradise,,,False
bo_jmfjr2qj4f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703736011000,False,False,r_4swph6nckq,12262,The Front Page Beauty Bar & Barber,http://TheFrontPageBBB.com,Spa or Beauty Store,True
bo_w6cg9y5dtu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703733011000,False,False,r_c92h5vndya,56295,Creative Roots Salon,https://m.facebook.com/creativerootspasadena/,Spa or Beauty Store,False
bo_e7j9nx5n93,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703727311000,False,False,r_cgohaunx,10504,The Write Moment @ The Tides Estate,,Clothing Boutique,False
bo_gcu4qkhrez,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703705411000,False,False,r_9r59kjv0iz,9840,Lorenzina DeLuca,,Spa or Beauty Store,False
bo_hn7vda79xu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703563784000,True,True,r_bq6psto8nj,3949,Pilates Space Florida,http://www.pilatesspaceflorida.com/,,False
bo_hwfefnckmb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703358284000,False,False,r_bzi68b1i,99908,Beauty Organix,http://www.beautyorganix.com,,True
