tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_n5hjmhwqwg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719686059000,False,False,r_45y53cbju2,80451,Sumthin Beachie,http://Sumthinbeachiepi.com,Home Decor Store,False
bo_duxhhpx3da,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719665059000,False,False,r_gwyh24sm2s,33552,Doodlebug Kidz,https://www.doodlebugkidz.com/,,False
bo_4nb23r2k9e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719619759000,False,False,r_rse25vz4hn,309840,Sitka Mercantile LLC,,Home Decor Store,True
bo_ran6pwvw37,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719601159000,False,False,r_avpdbmktxk,24697,Green worx,https://maps.google.com/?cid=17812294182525245942,Clothing Boutique,False
bo_kuv5jhqyey,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719595759000,False,False,r_7gsz4qfgg4,275066,LeRoux Kitchen,http://www.lerouxkitchen.com,,False
bo_waqwrrs3yt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719535066000,True,True,r_a25w8e8eyc,46567,Eclections Inc,http://www.eclectionsboutique.com,Clothing Boutique,False
bo_5ccy4eey45,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719529066000,False,False,r_6k7cvzk93a,27874,Custom Furniture and Flooring,http://www.customfurnitureflooring.com/,Furniture Store,False
bo_t8n78tmaue,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719525166000,False,False,r_ct4eo06i3s,91453,PIN IT CO.,,Home Decor Store,False
bo_b9fgzjax73,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719522166000,False,False,r_9gc52evf6r,29348,Welcome Home Furniture & Accessories,https://www.facebook.com/Welcome-Home-Furniture-Accessories-110176869895/about/?ref=page_internal,Furniture Store,False
bo_tcn3ckqhwa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719503981000,True,True,r_8dws8hwxgb,42948,All things Traveling,http://Allthingstraveling.com,Clothing Boutique,False
bo_agujd22yp3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719449081000,True,True,r_3n9bgzjtha,49461,Down & Quilt Shop,http://www.downandquilt.com/,Home Decor Store,False
bo_dycm7bfhgy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719438281000,True,True,r_5hkxqvs7w8,57158,Coral Cactus Boutique,https://coralcactusboutique.com/,Clothing Boutique,False
bo_4aud6atpcg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719437981000,True,True,r_62f8j4uzqe,98437,All for you,,Florist or Garden Store,False
bo_uegvytsvzj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719412053000,False,False,r_dcixz80wfl,24368,Renco Ace Hardware,https://www.rencohardware.com/,,False
bo_pg8r4kj74k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719243470000,False,False,r_45f9hp9y4j,57082,Cornucopia,,Home Decor Store,False
bo_h3x32rv6h5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719241370000,False,False,r_4lcclev93u,31382,Jennifer Hermann,http://hermannfurniture.com,Furniture Store,False
bo_y7ecq4udwv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719198770000,False,False,r_tjc767dk9s,250584,Cape May Linen,http://www.capemaylinen.com,Home Decor Store,False
bo_yq9ptsrkrz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719194870000,True,True,r_g4e9fdmdns,48258,Cody Road Trading Post,,,True
bo_q95zpggdgs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719160670000,True,True,r_ai13hqqxcv,44995,UnityPoint Health - St. Luke's,https://www.unitypoint.org/siouxcity/clinic.aspx?id=81?utm_source=gmb&utm_medium=web&utm_campaign=brandify,Gift Store,False
bo_354s548x5n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719068570000,True,True,r_9yqnona9,51450,Soak,http://soakshore.com,Spa or Beauty Store,True
bo_hhrh37srds,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718969015000,False,False,r_gwyh24sm2s,36226,Doodlebug Kidz,https://www.doodlebugkidz.com/,,False
bo_engyrjkhvg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718925215000,False,False,r_svhj54t2m8,93211,"Coastal Cottage Outfitters, Inc.",http://shopcoastalcottage.com/,Gift Store,False
bo_d65xwzxgfx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718915615000,False,False,r_4fvs03vp7x,32877,Southern Palms,http://southernpalmsdecor.com,Home Decor Store,False
bo_syswpxv6mz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718878726000,False,False,r_2lah38gue1,47794,Brown & Hopkins Country Store,http://www.shopbrownandhopkins.com/,Home Decor Store,False
bo_yfvh8xv2we,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718855626000,False,False,r_esdunu32rr,20957,Victorian Values,https://maps.google.com/?cid=11899296909917214706,Home Decor Store,False
bo_mmq4vtab5v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718850226000,True,True,r_div3wlv0,60888,Coastal Supply Co.,http://www.coastalsupplyshop.com,Gift Store,False
bo_2zke22q3sb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718806262000,False,False,r_esdunu32rr,79840,Victorian Values,https://maps.google.com/?cid=11899296909917214706,Home Decor Store,False
bo_npadsqzhz2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718727062000,False,False,r_c2esyvku,711514,Celadon Home,http://celadonathome.com/,,False
bo_hartdjjzm9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718723125000,False,False,r_6sy0iua695,6681,Burlwick & Co.,http://www.burlwick.com,Furniture Store,False
bo_ea429cjqkv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718647362000,True,True,r_scvahsd3p7,47269,Marty’s Real Wood Furniture and Home Decor,,,False
bo_y9ubz2hg3f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718646462000,False,False,r_2t4aa7yaiw,34672,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_v6b2d2n6n9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718633158000,False,False,r_4lcclev93u,38343,Jennifer Hermann,http://hermannfurniture.com,Furniture Store,False
bo_x77jn68gmp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718593858000,False,False,r_awbvs03kv2,329377,Madison & Co. Home Decor,http://www.madisondecor.com/,Home Decor Store,False
bo_uy9m7mn9sg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718469358000,True,True,r_86voybp1,45822,Tammy Prescott,http://fortrvparks.com/lizziemaes/,Gift Store,True
bo_zg85gcw5ds,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718397658000,False,False,r_bhbsag578z,53738,Kings Homestead,http://www.kingshomestead.com/,Home Decor Store,False
bo_659xgu2f37,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718397358000,True,True,r_pe263cvzbv,48443,Americana Workshop,http://americanaworkshop.store,Home Decor Store,False
bo_jqs59gr2df,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718380570000,False,False,r_kck2fi8nge,207203,Christmas Point Wild Rice Co,http://www.christmaspoint.com/,Home Decor Store,False
bo_jd23s6hwzj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718362619000,True,True,r_g54kqtpfbg,55053,The Grocery Bag,,General or Mercantile Store,False
bo_tbauygsd44,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718309519000,False,False,r_97wakt030j,23373,Mowad Designs,,Furniture Store,False
bo_8asuv85tdp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718303219000,False,False,r_bqt0zy43,27949,The Lacy,,Home Decor Store,False
bo_jh6ffgcfbu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718244948000,False,False,r_9gc52evf6r,144130,Welcome Home Furniture & Accessories,https://www.facebook.com/Welcome-Home-Furniture-Accessories-110176869895/about/?ref=page_internal,Furniture Store,False
bo_necsu892mc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718244048000,False,False,r_jhwwm94kja,25585,Finders Keepers,http://fkconsign.com/,Clothing Boutique,False
bo_4zd5jx524x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718214648000,False,False,r_1tjtl0cxwj,29057,Bronzed & Blessed Boutique & Tanning,https://maps.google.com/?cid=3172118019263889353,Clothing Boutique,False
bo_4ncha2qe2e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718121692000,False,False,r_2t4aa7yaiw,30694,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_ceskxtucqp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718094092000,False,False,r_8ivzty0wlv,21872,Wildewood,https://www.wildewoodhelen.com/,Gift Store,False
bo_v26h5gpq6z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718037692000,False,False,r_kck2fi8nge,258663,Christmas Point Wild Rice Co,http://www.christmaspoint.com/,Home Decor Store,False
bo_dmq7vxt77e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717988189000,False,False,r_zy1hp8uwcj,30657,Huntington Beach Car Wash,,Gift Store,True
bo_p2m95mmmb3,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1717987889000,False,False,r_bqt0zy43,24420,The Lacy,,Home Decor Store,False
bo_rq6hvnmxsy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717964489000,False,False,r_8tkb10qj,36404,Seaglass Home,,Home Decor Store,False
bo_amrhh475nd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717857389000,False,False,r_jhwwm94kja,50872,Finders Keepers,http://fkconsign.com/,Clothing Boutique,False
bo_hb2vr4hza3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717698985000,False,False,r_3jr9t3wso4,26116,King's Kountry Impressions,http://kingsimpressions.com/,Furniture Store,False
bo_kx89vbhs8y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717684008000,False,False,r_wy3c2j6ymk,66994,GailGray Home,http://www.gailgrayhome.com/,Home Decor Store,False
bo_ctuyu3sqa2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717674108000,False,False,r_45f9hp9y4j,105442,Cornucopia,,Home Decor Store,False
bo_wef7jw65b7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717514828000,False,False,r_f1wpx16w1q,65894,Flowers On Main,https://maps.google.com/?cid=1962453680273060332,,False
bo_wew3e7vqu3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717473428000,False,False,r_ycrh4x9pc3,23212,Gathered Home,http://www.gatheredhome.co/,,False
bo_axthubvg4k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717372040000,True,True,r_9xpt3xr2lf,44489,Wild + Wander Children’s Boutique,http://www.wildandwandershop.com,Clothing Boutique,True
bo_u7z4w56c5w,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717170440000,False,False,r_7gsz4qfgg4,158064,LeRoux Kitchen,http://www.lerouxkitchen.com,,False
bo_y7e32r5c68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717093013000,True,True,r_8oa97jzq,59421,Fox & Ivy,,Home Decor Store,False
bo_gzd4pmk77m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716811417000,True,True,r_bhbsag578z,87734,Kings Homestead,http://www.kingshomestead.com/,Home Decor Store,False
bo_6p45nksqqx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716808417000,False,False,r_tjc767dk9s,206813,Cape May Linen,http://www.capemaylinen.com,Home Decor Store,False
bo_a99faq8xrf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716642813000,False,False,r_altldbz8u1,60689,Miller's Landing Resort,http://www.millerslanding.com/,,True
bo_yaqghksajp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716584613000,True,True,r_82c6i0e99z,52241,Blu Ivy,http://www.bluivydesign.com/,,False
bo_8r34gdrk43,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1716394848000,False,False,r_2t4aa7yaiw,32506,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_u2a2xqewsp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716313897000,True,True,r_9vicpcmpr6,52614,Beaufort Linen Co.,https://beaufortlinen.com/,Home Decor Store,False
bo_a4tzhv8y8r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716264653000,False,False,r_bqt0zy43,53761,The Lacy,,Home Decor Store,False
bo_wywchd9j5v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1716235553000,False,False,r_2t4aa7yaiw,28781,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_p7sk98znry,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716230453000,False,False,r_6sy0iua695,50851,Burlwick & Co.,http://www.burlwick.com,Furniture Store,False
bo_wkhmmasege,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716179153000,False,False,r_rse25vz4hn,285939,Sitka Mercantile LLC,,Home Decor Store,False
bo_vqxv3dfjfe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716168353000,True,True,r_za6dd6rb5c,46281,Potomac Collective,,Furniture Store,True
bo_mhe2shjuds,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716152153000,False,False,r_b82wyxukaf,175890,After Five Designs,http://www.afterfivedesigns.net/,Gift Store,False
bo_247ayxkxt7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716121553000,False,False,r_bqt0zy43,28111,The Lacy,,Home Decor Store,False
bo_wsj5dfschb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716076553000,False,False,r_ak8jt5w5we,27421,Two Trees bed & bath,http://www.twotreesbnb.com,,False
bo_5jyda3n2w5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716014753000,True,True,r_avpdbmktxk,48756,Green worx,https://maps.google.com/?cid=17812294182525245942,Clothing Boutique,False
bo_qrkrgtyjzm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716003653000,False,False,r_gwyh24sm2s,23270,Doodlebug Kidz,https://www.doodlebugkidz.com/,,False
bo_aczwq5jy42,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716002153000,True,True,r_r2d6tu5vkw,50283,Coffeebean Partners The Wharf LLC,http://www.thesoutherngrind.com/,Cafe or Restaurant,False
bo_akggqdauss,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715983553000,True,True,r_gv9uysdqxx,46198,Palomino Lifestyle Co.,http://www.andreawinteriordesign.com/,Clothing Boutique,False
bo_pbm3w8unxr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715881177000,False,False,r_kck2fi8nge,96868,Christmas Point Wild Rice Co,http://www.christmaspoint.com/,Home Decor Store,False
bo_ndb9yy256k,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715858726000,False,False,r_9gc52evf6r,94134,Welcome Home Furniture & Accessories,https://www.facebook.com/Welcome-Home-Furniture-Accessories-110176869895/about/?ref=page_internal,Furniture Store,False
bo_99km24b2np,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715802026000,False,False,r_45y53cbju2,30895,Sumthin Beachie,http://Sumthinbeachiepi.com,Home Decor Store,False
bo_qrxjdjhggw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715795180000,False,False,r_3jr9t3wso4,28269,King's Kountry Impressions,http://kingsimpressions.com/,Furniture Store,False
bo_65rmrg26ty,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715722406000,False,False,r_4fvs03vp7x,149836,Southern Palms,http://southernpalmsdecor.com,Home Decor Store,False
bo_r3jthu9b4u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715719706000,True,True,r_536ffsq472,115964,Prissy Hen Boutique,https://maps.google.com/?cid=7226486985014043306,Clothing Boutique,False
bo_ac63q72yrh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715711606000,False,False,r_97wakt030j,85708,Mowad Designs,,Furniture Store,False
bo_xyyjx2txag,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715696339000,False,False,r_sk7rku94sy,105025,Old Brick Furniture + Mattress Co.,http://oldbrick.com/,Furniture Store,False
bo_tuq948vrj5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715637239000,False,False,r_1tjtl0cxwj,57882,Bronzed & Blessed Boutique & Tanning,https://maps.google.com/?cid=3172118019263889353,Clothing Boutique,False
bo_tsx88655r9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1715360821000,True,True,r_a14ei4ha1x,6083,Refine Home Store,https://shoprefinehome.com/,Home Decor Store,True
bo_brz96bnsg9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1715292809000,True,True,r_a14ei4ha1x,6897,Refine Home Store,https://shoprefinehome.com/,Home Decor Store,True
bo_2nnzz3v9tm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715217817000,True,False,r_5p1bdim9jg,42350,Les three Vallées,https://lesthreevallees.com/,Home Decor Store,False
bo_yzee5zvxfj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715182779000,True,True,r_5p1bdim9jg,87281,Les three Vallées,https://lesthreevallees.com/,Home Decor Store,False
bo_zppm6fcsw6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715106879000,False,False,r_kck2fi8nge,30018,Christmas Point Wild Rice Co,http://www.christmaspoint.com/,Home Decor Store,False
bo_x52r47trst,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715099679000,False,False,r_2t4aa7yaiw,50704,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_m9a977s7n5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715030078000,False,False,r_43s36mb6sj,44477,Texture and Tuft,http://www.textureandtuft.com/,Home Decor Store,False
bo_mafv8jmpkk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715017661000,False,False,r_yxgmjy4um3,37196,Kalia designs,http://kalia.design,Furniture Store,False
bo_d7rtrc7xmf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715009283000,False,False,r_77ui0c7k,53061,Ridge Avenue & CO.,https://maps.google.com/?cid=12511228537626366635,,False
bo_upetchayxa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714948683000,False,False,r_jhwwm94kja,91195,Finders Keepers,http://fkconsign.com/,Clothing Boutique,False
bo_mddj9f6avs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714787583000,True,True,r_djll1op3jd,51709,Vintage Market Marion,http://www.vintagemarketmarion.com/,Home Decor Store,False
bo_thnbheqr8y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714752754000,True,True,r_wy3c2j6ymk,75101,GailGray Home,http://www.gailgrayhome.com/,Home Decor Store,False
bo_ejqhb67s8s,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1714700628000,False,False,r_9afsdhfueh,1398,Southern Grace Boutique,https://maps.google.com/?cid=11910551591570316817,Clothing Boutique,True
bo_cjur826528,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714675294000,False,False,r_dngpbfzkfe,30727,Rethink Real Estate Services,http://rethinklc.com/,,False
bo_cafvkdjs6y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714654294000,False,False,r_b37mqsddfq,26785,Jenni Leigh’s,,Home Decor Store,False
bo_4s9kneabfm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714583425000,False,False,r_badcodkssd,97655,The Garret,,,False
bo_8huqhqk29h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714568502000,True,True,r_191ia3jvd9,43306,The Design Haus Boutique,https://maps.google.com/?cid=14963655819422525620,Clothing Boutique,False
bo_e6nxtv4h5j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714543602000,False,False,r_bimaki9mcq,20753,Baskets & Charcuterie,http://basketsandcharcuterie.ca/,Gift Store,False
bo_4svsmkd4f9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714470332000,False,False,r_8ivzty0wlv,52721,Wildewood,https://www.wildewoodhelen.com/,Gift Store,True
bo_rzgdw48wx6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714446932000,False,False,r_bqt0zy43,26535,The Lacy,,Home Decor Store,False
bo_qmpmzax3kh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714444832000,False,False,r_24xcgdjyr7,19408,Arts & Kardz Inc,http://artsandkardz.com/,Gift Store,False
bo_rckc2hsmzr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714418894000,False,False,r_kck2fi8nge,100326,Christmas Point Wild Rice Co,http://www.christmaspoint.com/,Home Decor Store,False
bo_ysseym49su,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714239194000,True,True,r_f1wpx16w1q,47356,Flowers On Main,https://maps.google.com/?cid=1962453680273060332,,False
bo_88jw2tv982,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714173194000,True,True,r_97wakt030j,50471,Mowad Designs,,Furniture Store,False
bo_yjj9ff6nxq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714063816000,True,True,r_dzqjy38r62,151861,Holman Home Design,https://savannahholman.com/,Furniture Store,False
bo_4zz3kvbe2r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714003358000,False,False,r_tjc767dk9s,246443,Cape May Linen,http://www.capemaylinen.com,Home Decor Store,False
bo_vr6hxgtgyt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713997658000,False,False,r_9afsdhfueh,31825,Southern Grace Boutique,https://maps.google.com/?cid=11910551591570316817,Clothing Boutique,False
bo_9844fkc6ph,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713986558000,False,False,r_bqt0zy43,39119,The Lacy,,Home Decor Store,False
bo_qa5ydrmftv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713908499000,False,False,r_1cgx613o,64300,The Little Yellow Bench Company,http://thelittleyellowbenchcompany.com,Gift Store,False
bo_7ds35fgqev,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713897399000,True,True,r_huaez2ubjz,47467,Halfrey Home,http://halfreyhome.com,,False
bo_h724uudkte,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713839148000,False,False,r_3ehv0huq5b,28908,Melissa Mayes Interiors,https://maps.google.com/?cid=2037671404303684670,Home Decor Store,False
bo_pwtkwu4t6v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713831948000,False,False,r_bqt0zy43,53903,The Lacy,,Home Decor Store,False
bo_sgqcy5j6hh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713584708000,True,True,r_gwyh24sm2s,51346,Doodlebug Kidz,https://www.doodlebugkidz.com/,,False
bo_f4zen8hmzy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713550208000,False,False,r_2t4aa7yaiw,52250,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_5h5jnrv3uz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713494483000,True,True,r_a9ztkfr0,42100,Out on the Patio,http://www.outonthepatio.com/,,True
bo_46675ucu7e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713215776000,True,True,r_atv2ebrz,103880,Modern Beach House,http://www.modernbeachhouse.co/,,False
bo_5sv6fd5ag4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713210976000,False,False,r_7gsz4qfgg4,359766,LeRoux Kitchen,http://www.lerouxkitchen.com,,False
bo_769qb3t5hw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713130354000,True,True,r_a14ei4ha1x,56649,Refine Home Store,https://shoprefinehome.com/,Home Decor Store,False
bo_2mebas7zkc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712953657000,False,False,r_64xy2xcphj,23363,Tags Hardware,http://www.acehardware.com/store-details/16390,Gift Store,False
bo_w9rbp3c48r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712942857000,False,False,r_5scxymu3fn,49368,"Haven Community & Retreat, LLC",,Home Decor Store,False
bo_jfe98w7ngx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712927435000,False,False,r_5scxymu3fn,195204,"Haven Community & Retreat, LLC",,Home Decor Store,False
bo_j7utrvgzch,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712862935000,False,False,r_nwjq7kmacm,23132,Hearten Interiors,https://hearteninteriors.com/,Home Decor Store,False
bo_qkb4wj45wj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712768420000,False,False,r_ze8nve9982,42350,Wildflower Home & GIfts,,Home Decor Store,False
bo_qx748baqn5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712705072000,False,False,r_jhwwm94kja,71905,Finders Keepers,http://fkconsign.com/,Clothing Boutique,False
bo_bwkt8s24gr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712698772000,False,False,r_e85aix1d,23624,TWO for home DBA Nashville Home and Interiors,http://www.nashvillehomeandinteriors.com,Furniture Store,False
bo_hkm33gkjex,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712681672000,False,False,r_1tjtl0cxwj,134159,Bronzed & Blessed Boutique & Tanning,https://maps.google.com/?cid=3172118019263889353,Clothing Boutique,False
bo_97pnd4vnyx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712607039000,True,True,r_4lcclev93u,54212,Jennifer Hermann,http://hermannfurniture.com,Furniture Store,False
bo_j96bwws7dm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712515888000,False,False,r_6sy0iua695,23796,Burlwick & Co.,http://www.burlwick.com,Furniture Store,False
bo_kmkugpzeka,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712486788000,False,False,r_2lah38gue1,27701,Brown & Hopkins Country Store,http://www.shopbrownandhopkins.com/,Home Decor Store,False
bo_nqq5bda3kz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712433988000,False,False,r_45y53cbju2,39433,Sumthin Beachie,http://Sumthinbeachiepi.com,Home Decor Store,False
bo_9skwkhmy6d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712336860000,False,False,r_4fvs03vp7x,34359,Southern Palms,http://southernpalmsdecor.com,Home Decor Store,False
bo_aqmneuvetb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712255795000,False,False,r_fo3w49no,64045,Dear Yesteryear,http://www.dearyesteryear.com/,,False
bo_wqyna6bawd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712253095000,False,False,r_ct4eo06i3s,62184,PIN IT CO.,,Home Decor Store,False
