token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_9wycdyzwjy,o_u2qrwyuarq,p_39txy3fs3e,bo_zahkmmq2nv,Cross Stitch Quilt Set,Cream / Twin/Twin XL,10500,5000,5000,2,10000,10000,0,#ZAHKMMQ2NV,
oi_ekqu4k7bty,o_kx99yqhckq,p_e8x3v3e2kd,bo_qt9ffseaxv,Spencer Plaid Flannel Duvet/Comforter Set,Green / Twin/Twin XL / Comforter,12600,5700,6000,1,5700,6000,0,#QT9FFSEAXV,
oi_gtckqg8q3v,o_kx99yqhckq,p_e8x3v3e2kd,bo_qt9ffseaxv,Spencer Plaid Flannel Duvet/Comforter Set,Red / King/Cal King / Comforter,16800,7600,8000,1,7600,8000,0,#QT9FFSEAXV,
oi_fpy6uwq97h,o_kx99yqhckq,p_4y9su899ga,bo_qt9ffseaxv,Spencer Plaid Pillow Sham | Set of 2,Red / Standard Sham,3150,1425,1500,1,1425,1500,0,#QT9FFSEAXV,
oi_8jfbmvxn7z,o_kx99yqhckq,p_2dcdrf4kh2,bo_qt9ffseaxv,Ho Ho Holidays Quilted Throw Blanket,default,4200,1800,2000,3,5400,6000,0,#QT9FFSEAXV,
oi_ffpq9n7c2q,o_kx99yqhckq,p_xkjrkjyjvr,bo_qt9ffseaxv,Pine & Plaid Reversible Quilt Set,Multi / Full/Queen,9450,4275,4500,1,4275,4500,0,#QT9FFSEAXV,
oi_b7crn45wgt,o_kx99yqhckq,p_tu9rfayk32,bo_qt9ffseaxv,Spencer Plaid Quilt,Red / Full/Queen,8400,3800,4000,1,3800,4000,0,#QT9FFSEAXV,
oi_2szganx8s8,o_kx99yqhckq,p_w5zyk92tdb,bo_qt9ffseaxv,Spencer Plaid Quilted Throw,Green,5250,2250,2500,1,2250,2500,0,#QT9FFSEAXV,
oi_wasyvp74nq,o_ww8myz73hh,p_cyx3wurvyh,bo_8ehwqae3nn,Cloud Waffle Duvet/Comforter Set,White / Full/Queen / Comforter,14700,7000,7000,1,7000,7000,0,#8EHWQAE3NN,
oi_zrufkvjxf8,o_2bkf5x5zqb,p_xgxrjvkneb,bo_x4cj4ye5cm,Karolynna Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_ux97qvyxn5,o_2bkf5x5zqb,p_nhe5nzsubx,bo_x4cj4ye5cm,Catalina Fish Printed Fish pillow,default,3675,1750,1750,1,1750,1750,0,#X4CJ4YE5CM,
oi_j7su7xv2ke,o_2bkf5x5zqb,p_xxrr6hja5m,bo_x4cj4ye5cm,Emory White Bedspread Set,White / King/Cal King,11550,5500,5500,1,5500,5500,0,#X4CJ4YE5CM,
oi_gxzd4h68mk,o_2bkf5x5zqb,p_xsyuc9sb7e,bo_x4cj4ye5cm,Mackenzie Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_n43p495t26,o_2bkf5x5zqb,p_yeb5bqwjcs,bo_x4cj4ye5cm,Beachwalk Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_ewtagrasht,o_2bkf5x5zqb,p_fdvzey4r4q,bo_x4cj4ye5cm,Eleni Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_qzmgz9rypy,o_2bkf5x5zqb,p_7vb93qwbrq,bo_x4cj4ye5cm,Rhapsody Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_amymrch9jm,o_2bkf5x5zqb,p_dutbb4xgrw,bo_x4cj4ye5cm,Ashbury Throw,default,5250,2500,2500,1,2500,2500,0,#X4CJ4YE5CM,
oi_su2gj4sedx,o_2bkf5x5zqb,p_vcgzq3sm7x,bo_x4cj4ye5cm,"Merry Christmas Rug | 20""x34""",default,2100,900,1000,1,900,1000,0,#X4CJ4YE5CM,
oi_whcu23raxd,o_2bkf5x5zqb,p_pygv8qxszr,bo_x4cj4ye5cm,Pine & Plaid Quilted Reversible Throw Blanket,default,4200,1800,2000,1,1800,2000,0,#X4CJ4YE5CM,
oi_prdcem896r,o_2bkf5x5zqb,p_yhe6z9ajf5,bo_x4cj4ye5cm,Logan Moose Plush,default,2100,1000,1000,3,3000,3000,0,#X4CJ4YE5CM,
oi_tr57n267ke,o_2bkf5x5zqb,p_xxrr6hja5m,bo_x4cj4ye5cm,Emory White Bedspread Set,White / Full/Queen,10500,5000,5000,1,5000,5000,0,#X4CJ4YE5CM,
oi_e535pqcavd,o_6asedwc9az,p_6r489fx28t,bo_t6qdw4rgnh,Winterberry Forest Reversible Quilt Set,White / King/Cal King,13650,6175,6500,1,6175,6500,0,#T6QDW4RGNH,
oi_pn8q7yhgba,o_6asedwc9az,p_7ymk96fjq9,bo_t6qdw4rgnh,Danika Quilt Set,Multi / King/Cal King,15750,7500,7500,1,7500,7500,0,#T6QDW4RGNH,
oi_e9tbe893gm,o_6asedwc9az,p_r9kxcr4xuq,bo_t6qdw4rgnh,Evelyn Jacobean Floral Rayon Quilt Set,Full/Queen,14700,7000,7000,1,7000,7000,0,#T6QDW4RGNH,
oi_x6m2unwkms,o_6asedwc9az,p_vyd6pqdnnq,bo_t6qdw4rgnh,Bretton Woods Green/Taupe Quilt Set,Green/Taupe / Full/Queen,11550,5225,5500,1,5225,5500,0,#T6QDW4RGNH,
oi_x4jv7t7a8b,o_6asedwc9az,p_vmnaqg6zzs,bo_t6qdw4rgnh,Folk Deer Quilt Set,Multi / Full/Queen,13650,6175,6500,1,6175,6500,0,#T6QDW4RGNH,
oi_2bu77ybhgy,o_6asedwc9az,p_r94mp3ufgd,bo_t6qdw4rgnh,Oscar & Grace Bretton Woods Quilt,Red / Full/Queen,8400,3800,4000,1,3800,4000,0,#T6QDW4RGNH,
oi_ptft8wutja,o_6asedwc9az,p_2ycgpydh4g,bo_t6qdw4rgnh,Sherbourne Stitch Quilt,Taupe / Full/Queen,9450,4500,4500,1,4500,4500,0,#T6QDW4RGNH,
oi_mmf7cvfb5p,o_6asedwc9az,p_emevg2xm6r,bo_t6qdw4rgnh,Gnome for the Holidays White Sheet Set,Multi / Full,3675,1662,1750,1,1662,1750,0,#T6QDW4RGNH,
oi_dbedmhd642,o_6asedwc9az,p_q2qscqarrs,bo_t6qdw4rgnh,Folk Deer Euro Sham Set of 2,default,5250,2375,2500,1,2375,2500,0,#T6QDW4RGNH,
oi_w78jw267hw,o_6asedwc9az,p_tybpgxxkc2,bo_t6qdw4rgnh,Silent Night Euro Sham,default,5250,2375,2500,1,2375,2500,0,#T6QDW4RGNH,
oi_ms5t6hb8pb,o_6asedwc9az,p_6kkg965fjx,bo_t6qdw4rgnh,Nutcracker Quilt Set,Multi / Full/Queen,11550,5225,5500,2,10450,11000,0,#T6QDW4RGNH,
oi_bcnxv6thnr,o_6asedwc9az,p_zrqfu4bz36,bo_t6qdw4rgnh,Merry & Bright Comet and Cupid Euro Sham Set of 2,default,4200,1900,2000,2,3800,4000,0,#T6QDW4RGNH,
oi_z44tr8fvbr,o_6asedwc9az,p_esxeu6n4f6,bo_t6qdw4rgnh,Gnome for the Holidays Euro Pillow Shams,default,4200,1900,2000,2,3800,4000,0,#T6QDW4RGNH,
oi_kuac6hba9e,o_6asedwc9az,p_sjj6ya337e,bo_t6qdw4rgnh,Tanzie Black Quilt Set,Black / King/Cal King,15750,7500,7500,2,15000,15000,0,#T6QDW4RGNH,
oi_untz8sprqm,o_665ucdvr2e,p_v4dzqdv8j2,bo_6azwhs32h6,Nutcracker Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#6AZWHS32H6,
oi_ccs3uynqze,o_665ucdvr2e,p_jc5xt5ssra,bo_6azwhs32h6,Sleigh Bells Quilted Throw Blanket,Red,5250,2250,2500,1,2250,2500,0,#6AZWHS32H6,
oi_vaewuqvbyg,o_665ucdvr2e,p_q4dfkxss4k,bo_6azwhs32h6,Festive Baubles Reversible Quilted Throw Blanket,default,5250,2500,2500,3,7500,7500,0,#6AZWHS32H6,
oi_vye345g7c4,o_665ucdvr2e,p_jqmubwge5b,bo_6azwhs32h6,Joybirds Quilted Throw,default,5250,2250,2500,3,6750,7500,0,#6AZWHS32H6,
oi_uhj7trkrkt,o_665ucdvr2e,p_fgch7795mz,bo_6azwhs32h6,Holly Quilted Throw,default,5250,2250,2500,3,6750,7500,0,#6AZWHS32H6,
oi_cu94942ygg,o_665ucdvr2e,p_8phwg6npux,bo_6azwhs32h6,Yuletide Quilted Throw Blanket,default,5250,2250,2500,2,4500,5000,0,#6AZWHS32H6,
oi_qxxgz3tsht,o_665ucdvr2e,p_pygv8qxszr,bo_6azwhs32h6,Pine & Plaid Quilted Reversible Throw Blanket,default,4200,1800,2000,1,1800,2000,0,#6AZWHS32H6,
oi_7n7k638afm,o_j4jhvfaekr,p_vnhrjcrcgm,bo_pj7pkrdquu,Winter Sleigh Ride Reversible Quilt Set,Red / Full/Queen,13650,6175,6500,1,6175,6500,0,#PJ7PKRDQUU,
oi_xvtthhv7db,o_j4jhvfaekr,p_vnhrjcrcgm,bo_pj7pkrdquu,Winter Sleigh Ride Reversible Quilt Set,Red / King/Cal King,15750,7125,7500,1,7125,7500,0,#PJ7PKRDQUU,
oi_4ubv9ggy6t,o_ewcnurbywf,p_vnhrjcrcgm,bo_3qja4cmbq5,Winter Sleigh Ride Reversible Quilt Set,Red / King/Cal King,15750,7125,7500,1,7125,7500,0,#3QJA4CMBQ5,
oi_zgxkgd6gnb,o_ewcnurbywf,p_8eufrx782x,bo_3qja4cmbq5,Spencer Plaid Merry Embroidered Throw Pillow,default,3675,1662,1750,4,6650,7000,0,#3QJA4CMBQ5,
oi_cs728b384a,o_ewcnurbywf,p_zrqfu4bz36,bo_3qja4cmbq5,Merry & Bright Comet and Cupid Euro Sham Set of 2,default,4200,1900,2000,1,1900,2000,0,#3QJA4CMBQ5,
oi_rn5mth7fw9,o_ewcnurbywf,p_c58tw69j35,bo_3qja4cmbq5,Peppermint Plaid Merry Christmas Throw Pillow,14x18,3675,1662,1750,2,3325,3500,0,#3QJA4CMBQ5,
oi_jruzs44jmx,o_y3jtyzk7ep,p_n5q6cc9fs4,bo_b4jdvwpzmf,Silent Night Quilted Throw,default,5250,2250,2500,3,6750,7500,0,#B4JDVWPZMF,
oi_txpc3ja7zc,o_y3jtyzk7ep,p_r99ge63sag,bo_b4jdvwpzmf,Gnome for the Holidays Quilted Reversible Throw Blanket,default,4200,1800,2000,3,5400,6000,0,#B4JDVWPZMF,
oi_cesbqtvfhv,o_y3jtyzk7ep,p_hpka9w8wdz,bo_b4jdvwpzmf,Red Velvet Quilted Throw,default,5250,2250,2500,3,6750,7500,0,#B4JDVWPZMF,
oi_5cgvf55tp7,o_y3jtyzk7ep,p_vnhrjcrcgm,bo_b4jdvwpzmf,Winter Sleigh Ride Reversible Quilt Set,Red / Twin/Twin XL,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_b9sb3ehgy4,o_y3jtyzk7ep,p_daamt7m32x,bo_b4jdvwpzmf,Winterberry Forest Duvet/Comforter Set,Multi / Full/Queen / Duvet,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_asmjunjk3z,o_y3jtyzk7ep,p_6m5mpkraxa,bo_b4jdvwpzmf,White Pine Reversible Quilt Set,White / Twin/Twin XL,7350,3325,3500,1,3325,3500,0,#B4JDVWPZMF,
oi_2yrx95sgwf,o_y3jtyzk7ep,p_6nwhxyrdcb,bo_b4jdvwpzmf,Red Snowflake Sherpa Quilt Set,Natural / Twin/Twin XL,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_xd4m54sftv,o_y3jtyzk7ep,p_qb38xs6yw8,bo_b4jdvwpzmf,Meowy Christmas Quilt Set,White / King/Cal King,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_tpbapsdy3x,o_y3jtyzk7ep,p_q9xjvmuas9,bo_b4jdvwpzmf,Gnome Forest Quilt Set,Multi / Twin/Twin XL,7350,3325,3500,1,3325,3500,0,#B4JDVWPZMF,
oi_78e7j7a4rv,o_y3jtyzk7ep,p_gevh6jtaja,bo_b4jdvwpzmf,O Christmas Tree Quilt Set,White / Full/Queen,13650,6175,6500,1,6175,6500,0,#B4JDVWPZMF,
oi_2gw5473cah,o_y3jtyzk7ep,p_wpg8tjvz88,bo_b4jdvwpzmf,Let It Snow Quilt Set,Red / Twin/Twin XL,7350,3325,3500,1,3325,3500,0,#B4JDVWPZMF,
oi_z79atekzkv,o_y3jtyzk7ep,p_gx7kadc8j7,bo_b4jdvwpzmf,Silent Night Quilt Set,Red / Twin/Twin XL,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_69xyvqbjsh,o_y3jtyzk7ep,p_a5yvpqynmw,bo_b4jdvwpzmf,Sleigh Bells Reversible Quilt,Multi / Twin/Twin XL,6300,2850,3000,1,2850,3000,0,#B4JDVWPZMF,
oi_bmbb6fn9zu,o_y3jtyzk7ep,p_q2cgdguzu8,bo_b4jdvwpzmf,Winterland Reversible Quilt Set,White / Twin/Twin XL,10500,4750,5000,1,4750,5000,0,#B4JDVWPZMF,
oi_gp6kse94jb,o_y3jtyzk7ep,p_fvd2c2xw2p,bo_b4jdvwpzmf,Holly & Thistle Duvet/Comforter Set,White / Twin/Twin XL / Duvet,10500,5000,5000,1,5000,5000,0,#B4JDVWPZMF,
oi_a66qfa9fvp,o_y3jtyzk7ep,p_pf8j6q5zjr,bo_b4jdvwpzmf,Gnome for the Holidays Reversible Quilt,Mint / Twin/Twin XL,5250,2375,2500,1,2375,2500,0,#B4JDVWPZMF,
oi_zq5qed9bbh,o_y3jtyzk7ep,p_u798nhazub,bo_b4jdvwpzmf,Sleigh Bells Grey Reversible Quilt,Grey / Twin/Twin XL,6300,2850,3000,1,2850,3000,0,#B4JDVWPZMF,
oi_wqzjje4gx5,o_y3jtyzk7ep,p_shgn4k6cy5,bo_b4jdvwpzmf,O Christmas Tree Quilted Throw,White,5250,2500,2500,6,15000,15000,0,#B4JDVWPZMF,
oi_dhpk827bwx,o_y3jtyzk7ep,p_e8x3v3e2kd,bo_b4jdvwpzmf,Spencer Plaid Flannel Duvet/Comforter Set,Red / King/Cal King / Duvet,14700,6650,7000,1,6650,7000,0,#B4JDVWPZMF,
oi_7sr6gs74p2,o_y3jtyzk7ep,p_9nsxqj3cau,bo_b4jdvwpzmf,Joulset Christmas Pillow,12x24,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_8qgbqrech6,o_y3jtyzk7ep,p_ahax6k7tcc,bo_b4jdvwpzmf,Let it Snow Sparkle Xmas Pom Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_w4utstz4xk,o_y3jtyzk7ep,p_eet3hfcxcm,bo_b4jdvwpzmf,"Gnome for the Holidays ""Gnome Sweet Gnome"" Pillow",default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_spkghyfy3u,o_y3jtyzk7ep,p_kmetd8jzqx,bo_b4jdvwpzmf,Yuletide Christmas Throw Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_vjq8xpvnwe,o_y3jtyzk7ep,p_5uen5ahwa5,bo_b4jdvwpzmf,Northern Star Quilted Throw Blanket,default,4200,1800,2000,3,5400,6000,0,#B4JDVWPZMF,
oi_hk2qsunvbp,o_y3jtyzk7ep,p_7mtpw3xm7r,bo_b4jdvwpzmf,Yuletide Noel Throw Pillow,12x24,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_xxtzc25fkk,o_y3jtyzk7ep,p_udsum3dx65,bo_b4jdvwpzmf,Meowy Christmas Ornament Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_w5ra9caxd9,o_y3jtyzk7ep,p_h7u7e8t7rf,bo_b4jdvwpzmf,Spencer Plaid Euro Pillow Shams | Set of 2,Red,5250,2375,2500,1,2375,2500,0,#B4JDVWPZMF,
oi_cr92m6jzx3,o_y3jtyzk7ep,p_xkpqegwjwd,bo_b4jdvwpzmf,"Sleigh Bells Seasons Greetings Throw Pillow | 14X18""",default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_ctw6kaes8c,o_y3jtyzk7ep,p_952hhwcz5x,bo_b4jdvwpzmf,Winterland Cuddle Weather Throw Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_68fxn3cnng,o_y3jtyzk7ep,p_y7shnerrae,bo_b4jdvwpzmf,O Christmas Tree White Reindeer Dance Pillow,18x18,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_d5jmd77p3e,o_y3jtyzk7ep,p_mzejvapjna,bo_b4jdvwpzmf,Silent Night Joy Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_98pkgcdeu4,o_y3jtyzk7ep,p_b495kh5t3c,bo_b4jdvwpzmf,Santa Claus Lane Euro Sham Set of 2,default,4200,1900,2000,1,1900,2000,0,#B4JDVWPZMF,
oi_zs3sb89857,o_y3jtyzk7ep,p_gx3y9x4jdf,bo_b4jdvwpzmf,Let it Snow Gnome Pillow,default,3675,1662,1750,1,1662,1750,0,#B4JDVWPZMF,
oi_cjuh48tp56,o_y3jtyzk7ep,p_tybpgxxkc2,bo_b4jdvwpzmf,Silent Night Euro Sham,default,5250,2375,2500,1,2375,2500,0,#B4JDVWPZMF,
oi_rd2f2qtvye,o_785p2tcrqw,p_gevh6jtaja,bo_akv686etd6,O Christmas Tree Quilt Set,White / King/Cal King,15750,7125,7500,1,7125,7500,0,#AKV686ETD6,
oi_afsddx7pu4,o_785p2tcrqw,p_qd9q9uuvdf,bo_akv686etd6,Patchwork Pine Embroidered Trees Throw Pillow,White / 18x18,3675,1662,1750,4,6650,7000,0,#AKV686ETD6,
oi_zse65n95bv,o_785p2tcrqw,p_m8h5ckth29,bo_akv686etd6,Let It Snow Quilted Throw,default,4200,2000,2000,2,4000,4000,0,#AKV686ETD6,
oi_2geavrpqer,o_785p2tcrqw,p_za383datyr,bo_akv686etd6,Tinsel Quilted Throw,default,4200,1800,2000,2,3600,4000,0,#AKV686ETD6,
oi_vrmdh8ua32,o_785p2tcrqw,p_w34hcgkds7,bo_akv686etd6,Merry & Bright Comet and Cupid Quilted Throw,default,4200,1800,2000,3,5400,6000,0,#AKV686ETD6,
oi_ery97an3wm,o_b39sbznzfx,p_btkwymwpc4,bo_fz5zk7uzab,Road Trip Quilted Throw,default,5250,2250,2500,1,2250,2500,0,#FZ5ZK7UZAB,
oi_9hn2wc522p,o_b39sbznzfx,p_v4dzqdv8j2,bo_fz5zk7uzab,Nutcracker Quilted Throw,default,5250,2500,2500,2,5000,5000,0,#FZ5ZK7UZAB,
oi_uyw2mrcwg6,o_b39sbznzfx,p_w4d98xsptg,bo_fz5zk7uzab,Lodge Toile Quilted Throw,default,5250,2250,2500,2,4500,5000,0,#FZ5ZK7UZAB,
oi_86ntwj23ph,o_b39sbznzfx,p_ahax6k7tcc,bo_fz5zk7uzab,Let it Snow Sparkle Xmas Pom Pillow,default,3675,1662,1750,1,1662,1750,0,#FZ5ZK7UZAB,
oi_szx8yzufcn,o_b39sbznzfx,p_n5q6cc9fs4,bo_fz5zk7uzab,Silent Night Quilted Throw,default,5250,2250,2500,2,4500,5000,0,#FZ5ZK7UZAB,
oi_5xbyyy97a4,o_b39sbznzfx,p_gmpx42jzzr,bo_fz5zk7uzab,Santa Claus Lane Appliqued Santa Pillow,default,3675,1662,1750,1,1662,1750,0,#FZ5ZK7UZAB,
oi_nxwf7bpegu,o_b39sbznzfx,p_fgch7795mz,bo_fz5zk7uzab,Holly Quilted Throw,default,5250,2250,2500,1,2250,2500,0,#FZ5ZK7UZAB,
oi_x3s94ygyw2,o_b39sbznzfx,p_4ra6p9rdh3,bo_fz5zk7uzab,Santa Claus Quilted Throw,default,4200,1800,2000,1,1800,2000,0,#FZ5ZK7UZAB,
oi_mpuxmmp5rb,o_b39sbznzfx,p_89weudsg72,bo_fz5zk7uzab,Winterland Quilted Reversible Throw Blanket,default,5250,2250,2500,1,2250,2500,0,#FZ5ZK7UZAB,
oi_d5djjmw57s,o_b39sbznzfx,p_p3tjptjf4x,bo_fz5zk7uzab,Winter Sleigh Ride Quilted Reversible Throw Blanket,default,5250,2500,2500,1,2500,2500,0,#FZ5ZK7UZAB,
oi_rmrwhfhmdb,o_b39sbznzfx,p_q6d6889vxn,bo_fz5zk7uzab,Gnome Forest Quilted Throw,default,4200,1800,2000,1,1800,2000,0,#FZ5ZK7UZAB,
oi_kzzbydqy2s,o_b39sbznzfx,p_jkzvdy4722,bo_fz5zk7uzab,Merry & Bright Holly Jolly Quilted Reversible Throw Blanket,default,4200,1800,2000,2,3600,4000,0,#FZ5ZK7UZAB,
oi_qth9m8523n,o_b39sbznzfx,p_2dcdrf4kh2,bo_fz5zk7uzab,Ho Ho Holidays Quilted Throw Blanket,default,4200,1800,2000,2,3600,4000,0,#FZ5ZK7UZAB,
oi_exfvta2pvd,o_b39sbznzfx,p_w5zyk92tdb,bo_fz5zk7uzab,Spencer Plaid Quilted Throw,Red,5250,2250,2500,1,2250,2500,0,#FZ5ZK7UZAB,
oi_sae8bd48tj,o_b39sbznzfx,p_m8h5ckth29,bo_fz5zk7uzab,Let It Snow Quilted Throw,default,4200,2000,2000,2,4000,4000,0,#FZ5ZK7UZAB,
oi_zgsyxsu393,o_b39sbznzfx,p_pygv8qxszr,bo_fz5zk7uzab,Pine & Plaid Quilted Reversible Throw Blanket,default,4200,1800,2000,3,5400,6000,0,#FZ5ZK7UZAB,
oi_29wd2qkjtv,o_b39sbznzfx,p_8phwg6npux,bo_fz5zk7uzab,Yuletide Quilted Throw Blanket,default,5250,2250,2500,3,6750,7500,0,#FZ5ZK7UZAB,
oi_sxdttyxtx5,o_b39sbznzfx,p_w34hcgkds7,bo_fz5zk7uzab,Merry & Bright Comet and Cupid Quilted Throw,default,4200,1800,2000,2,3600,4000,0,#FZ5ZK7UZAB,
oi_u4zpjy8axp,o_244mcqvua2,p_83xb9sme89,bo_s3eshnxx2n,Magnolia Navy Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#S3ESHNXX2N,
oi_4s5yjegnvz,o_244mcqvua2,p_zv8w2yuaeq,bo_s3eshnxx2n,Bellamy Teal Quilted Throw,default,4200,2000,2000,1,2000,2000,0,#S3ESHNXX2N,
oi_6p3xcec482,o_244mcqvua2,p_tmhhjr3mkt,bo_s3eshnxx2n,Nanette Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#S3ESHNXX2N,
oi_d8wpbgzh94,o_244mcqvua2,p_a5a4fb92v9,bo_s3eshnxx2n,Khotan Red Quilted Throw,default,5250,2500,2500,1,2500,2500,0,#S3ESHNXX2N,
oi_3h33zds4xx,o_244mcqvua2,p_v4dzqdv8j2,bo_s3eshnxx2n,Nutcracker Quilted Throw,default,5250,2500,2500,6,15000,15000,0,#S3ESHNXX2N,
oi_5wt8bekbdh,o_244mcqvua2,p_nbhjsr522s,bo_s3eshnxx2n,Spruce Quilted Throw,Red,5250,2250,2500,1,2250,2500,0,#S3ESHNXX2N,
oi_7wu7rz5st7,o_244mcqvua2,p_452tk4ceex,bo_s3eshnxx2n,Gnome for the Holidays Mint Blanket | Reverse Navy,default,7350,3150,3500,6,18900,21000,0,#S3ESHNXX2N,
oi_8m5qzwau4c,o_244mcqvua2,p_2efka7tajt,bo_s3eshnxx2n,Moreno Quilted Throw,default,5250,2500,2500,3,7500,7500,0,#S3ESHNXX2N,
