Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,brand
Socks,Sour Patch  Kids All Over,False,p_4rbked2cm3,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Spongebob Hipsters Mix Match 360 Knit Socks,False,p_9ebdjg8z3q,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Jaws Sublimated Top Socks,False,p_9ylxriuc22,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Wwe Legends,False,p_udsk8f3ape,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Eggo Split - Mens Crew Straight,False,p_3a9qnfy3bk,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Kakashi 360 - Mens Crew Straight,False,p_w2q3q6hqwn,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Federal Reserve Knit Socks,False,p_5hmq9g3x8m,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Cheech & Chong Tie Dyed - Mens Crew Straight,False,p_j8fp3mhghw,FOR_SALE,14.99,7.0,0,Odd Sox
Socks,Skippy Split - Mens Crew Straight,False,p_vugmyd7874,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Pez Assorted - Mens Crew Straight,False,p_55yvpvb8xk,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,G.I. Joe Split Retro - Mens Crew Straight,False,p_k4v3qb7fr6,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Minions Split - Mens Crew Straight,False,p_6fer2u86tg,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Patrick - Mens Crew Straight,False,p_stczfeskwd,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Pepsi Heather Knit Socks,False,p_12orambk82,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Schrute Farms - Mens Crew Straight,False,p_ybvy6cfsnw,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Capn Crunch Crest - Mens Crew Straight,False,p_jucwnujjsd,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Patrick Sweater Socks,False,p_4j42tx5swc,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,Capn Crunch Split - Mens Crew Straight,False,p_8xr7vwgdzk,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Pepsi Heather Knit Socks,False,p_12orambk82,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Swedish Fish Socks - Womens,False,p_2zqg1wegx4,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Schrute Farms - Mens Crew Straight,False,p_ybvy6cfsnw,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Capn Crunch Crest - Mens Crew Straight,False,p_jucwnujjsd,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Patrick Sweater Socks,False,p_4j42tx5swc,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,Capn Crunch Split - Mens Crew Straight,False,p_8xr7vwgdzk,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Ren & Stimpy Hilarious Knit Socks,False,p_f3ftaz1kai,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,South Park Sublimation Socks,False,p_2iocio609v,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Bubblicious Gum - Mens Crew Straight - Odd Sox,False,p_swpem7ut2s,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mr Krabs - Mens Crew Straight,False,p_v9dfdqsngm,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Pepsi Retro Knit Socks,False,p_arn8zv4w1z,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Tmnt Turtle Camo  - Mens Crew Straight,False,p_wqypn459zq,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Corona Split - Mens Crew Straight,False,p_njzw8646fp,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Monopoly Money - Mens Crew Straight,False,p_hk4weehjmt,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,The Wolf Man - Mens Crew Straight,False,p_6gyqyh28j6,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Chucky Good Guy - Womens Crew Straight,False,p_mggmt3hvuw,FOR_SALE,12.99,3.0,0,Odd Sox
Socks,Transformers Split - Mens Crew Straight,False,p_f9zb9f6smf,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mummy - Mens Crew Straight,False,p_zjxs9p33df,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Cotton Basix Quarter Black 3 Pack Knit Socks,False,p_f1jdjoe0gq,FOR_SALE,11.0,4.5,0,Odd Sox
Socks,Michael Myers 360 - Mens Crew Straight,False,p_9xrvfykyp3,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mountain Dew Knit Socks,False,p_3s44hhstn5,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Spam Split - Mens Crew Straight,False,p_pguhgtdtek,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,High Guys Mix Match 360 Knit Socks,False,p_ade40e3raf,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Funyuns - Mens Crew Straight - Odd Sox,False,p_b68mx252gb,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Itachi Socks,False,p_2om0zofm1x,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,Mountain Dew Baja Blast - Mens Crew Straight,False,p_erd6waddus,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,It's Chuckie Knit Socks,False,p_6n8dfm9lfj,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Frosted Socks - Womens,False,p_3hp7qwgpox,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Beavis & Butthead Couch - Mens Crew Straight,False,p_aspy33syhn,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Jurassic Asset Unit - Mens Crew Straight,False,p_z8hs7resf8,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Spongebob Nerdpants - Womens Crew Straight,False,p_73jqattnxx,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Michelangelo - Mens Crew Straight,False,p_zs5qhcqqau,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Nick 90s Mash Up - Mens Crew Straight,False,p_tzku79gdwq,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mountain Dew Camo Knit Socks,False,p_3bdmsxab0j,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Kiss the Chef 360 Knit Socks,False,p_65picr9oop,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Tapatio Bottles - Mens Crew Straight,False,p_m5mkwq8ff4,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Hawaiian Punch Half Stripe  - Mens Crew Straight,False,p_bdax8tdvd6,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Dracula - Mens Crew Straight,False,p_tyxnacnf3w,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Jim Halpert 360 - Mens Crew Straight,False,p_eqq7ujh62a,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Select Your Fighter Socks,False,p_6b38dllc08,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Top Ramen Chicken - Mens Crew Straight,False,p_mfxsdvudh7,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Halloween Patch - Mens Crew Sideways,False,p_8aage7p85e,FOR_SALE,14.99,7.0,0,Odd Sox
Socks,I Aint Afraid - Mens Crew Straight,False,p_txgsvwvmp9,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Naruto Socks,False,p_60gzcazolx,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,3 Pack Cotton Basix Crew White Knit Socks,False,p_3usdy2m621,FOR_SALE,12.0,5.0,0,Odd Sox
Socks,Planters Split - Mens Crew Straight,False,p_crtsfcmfka,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mtv Mash Up - Mens Crew Straight,False,p_abgd9tzegd,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Sour Patch Kids Socks - Womens,False,p_162xhge5px,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Modelo Split - Mens Crew Straight,False,p_6sutvcev9a,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Jaws Cover Sublimation Socks,False,p_ed7wzowc64,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Naruto Heads Socks,False,p_4gfb9w1ke3,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,Crew Tie Dye Dreamy,False,p_6pbcg87s3q,FOR_SALE,11.99,5.5,0,Odd Sox
Socks,Tapatio Socks - Womens,False,p_eb9ls4c194,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Frankenstein - Mens Crew Straight,False,p_qqm8mez49j,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Doritos Cooler Ranch - Mens Crew Straight,False,p_9xfwqkvfah,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Boardwalk & Park Place - Mens Crew Straight,False,p_unbkxnazf2,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Cartman Socks - Womens,False,p_3tnhkpqo8r,FOR_SALE,12.99,3.0,0,Odd Sox
Socks,Gold Flair 360 Knit Socks,False,p_9jsbiwf1on,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Spongebob & Patrick Smiles - Womens Crew Straight,False,p_sj9ke5supk,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Kakashi Kunais -  - Mens Crew Straight,False,p_432svdur6d,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Just Dew It Knit Socks,False,p_2xpe44qr9w,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Tony the Boss Mix Match Knit Socks,False,p_f2x5gkyk2u,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,E.T Hoodie Knit Socks,False,p_a925ylb6kr,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Top Ramen Beef - Mens Crew Straight,False,p_eatt9anrjg,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,E.T. Escape Knit Socks,False,p_c5sc5odci5,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Cherry Coke Split - Mens Crew Straight,False,p_3x5rnsxwcc,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Warrior Flex 360 Knit Socks,False,p_cokbsoxm74,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Mens Crew Straight Down - Knit - Turtle Boys,False,p_1epybfcbx1,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Phil & Lil - Mens Crew Straight,False,p_feqj2xzz59,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,90's Squad - Womens Crew Straight,False,p_75gjy2dcth,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Great White 360 Knit Socks,False,p_9t9zu1a771,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,The Turtles Knit Socks,False,p_9cvcqyxqsg,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Attitude Era,False,p_7bggapkd7s,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Dunder Mifflin Split - Mens Crew Straight,False,p_8ay6p7hx5t,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Macho Vs Flair,False,p_8spsab4hpq,FOR_SALE,17.0,7.0,0,Odd Sox
Socks,Invader Zim Big Head - Mens Crew Straight,False,p_wz29y6wkha,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Donatello - Mens Crew Straight,False,p_9g6hdckggn,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Cheetos Split - Mens Crew Straight - Odd Sox,False,p_cybz2twn7z,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Spongebob Big Face Knit Socks,False,p_dih33e6rp3,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Good Guy 360 Knit Socks,False,p_achs3oxap0,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Spongebob Mashup - Mens Crew Straight,False,p_8cktnzp5zq,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,The Office Split - Mens Crew Straight,False,p_xve48bnpng,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Green Ranger 360 - Mens Crew Straight,False,p_bfuek7rumv,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Mountain Dew Code Red - Mens Crew Straight,False,p_jast6g5eqp,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Duner Mifflin Paper Co - Mens Crew Straight,False,p_d4dhazq5vq,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Lays Split - Mens Crew Straight,False,p_pu3yuwx9sa,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Ultimate Warrior 360 Knit Socks,False,p_8yh44a4qtw,FOR_SALE,19.0,6.0,0,Odd Sox
Socks,Laffy Taffy Split - Mens Crew Straight,False,p_pnkpdsv63x,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Warrior Vs Hogan,False,p_4n8s3qwpyv,FOR_SALE,17.0,7.0,0,Odd Sox
Socks,Crush Grape Half Stripe  - Mens Crew Straight,False,p_84aqkkgqpm,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Turtle Boys Socks - Womens,False,p_e7drs4k7ao,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Swedish Fish Logos (Knit),False,p_2x54eanh9u,FOR_SALE,12.0,6.0,0,Odd Sox
Socks,Sprite Split - Mens Crew Straight,False,p_h8dfwxwmjy,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Aang the Last Airbender  - Mens Crew Straight,False,p_w37qf8awgx,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Jurassic Park Truck - Mens Crew Straight,False,p_yjmtesmrup,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Flamin Hot Split - Mens Crew Straight,False,p_46eufvupgc,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Hulkamania Mix Match Knit Socks,False,p_bs45pt4rph,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Trippy Skulls Plaid Blue - Kaash Paige X Odd Sox,False,p_urcetn3ewn,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Follow Your Nose 360 Knit Socks,False,p_43aav8peei,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,88 Mph Mix Match Knit Socks,False,p_g2qgad5n25,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Jaws Patch - Mens Crew Sideways,False,p_hgesqyqd9t,FOR_SALE,12.99,7.0,0,Odd Sox
Socks,Cotton Basix Quarter White 3 Pack Knit Socks,False,p_b8vxx1w4wa,FOR_SALE,11.0,4.5,0,Odd Sox
Socks,Pepsi Retro - Womens Crew Straight,False,p_fc4zxtd6c3,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Bob Ross Sunset - Mens Crew Straight,False,p_s4yma8p7m9,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Rock Vs Stone Cold,False,p_s9kxbdbpq9,FOR_SALE,17.0,7.0,0,Odd Sox
Socks,Chucky Good Guy - Womens Crew Straight,False,p_mggmt3hvuw,FOR_SALE,12.99,3.0,0,Odd Sox
Socks,Men's Crew 360 Knit - Jimmy Neutron,False,p_jscf6n6kgm,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Squidward & Mr Krabs 360 Socks - Kids,False,p_90wkmgr6w2,FOR_SALE,10.99,4.0,0,Odd Sox
Socks,M Bison Socks,False,p_bnzo47ayd6,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,Enjoy Coke - Mens Crew Straight,False,p_uv7nwcbw5y,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,The Great One 360 Knit Socks,False,p_onlppcckh9,FOR_SALE,15.0,6.0,0,Odd Sox
Socks,Diet Pepsi Split - Mens Crew Straight,False,p_tx5cmjqt79,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,7 Up Split - Mens Crew Straight,False,p_scytpbebns,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Sketchbook - Kaash Paige X Odd Sox,False,p_qn54ky6b3h,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Spongebob Nerdpants - Womens Crew Straight,False,p_73jqattnxx,FOR_SALE,12.99,5.0,0,Odd Sox
Socks,Ruffles Split - Mens Crew Straight,False,p_ae7h7aat73,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Elvis Jailhouse Rock 360 Knit - Mens Crew Straight,False,p_aczugayq2z,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Crew Tie Dye Storm,False,p_ybg757gcw8,FOR_SALE,11.0,5.5,0,Odd Sox
Socks,Chucky Patch  - Mens Crew Sideways,False,p_ch2ndq7g5t,FOR_SALE,14.99,7.0,0,Odd Sox
Socks,I Survived Jurassic Park - Mens Crew Straight,False,p_57ha3nj996,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Shredder - Mens Crew Straight,False,p_hc3p2nradc,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Naruto Gift Box - 5 Pack of Sox,False,p_vn22qmrgg7,FOR_SALE,50.0,25.0,0,Odd Sox
Socks,Cartman & Kenny Sweater Socks,False,p_7b4h4pcodp,FOR_SALE,14.99,6.0,0,Odd Sox
Socks,White Ranger 360 - Mens Crew Straight,False,p_5y7yrsfyay,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Big Tony 360 Knit Socks,False,p_5p9r5oq23n,FOR_SALE,14.0,6.0,0,Odd Sox
Socks,Kevins Famous Chili - Mens Crew Straight,False,p_wuektu6nf6,FOR_SALE,12.99,6.0,0,Odd Sox
Socks,Back in Time Sublimation Socks,False,p_1t9xgwsvq9,FOR_SALE,15.0,6.0,0,Odd Sox
