tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_5vxz74s2jm,New Maitre Savonitto,ONE_TIME,COMPLETED,1697806800000.0,1979.0,1536.0,501.0,10.0,11.0,10322.7,1.0,681.0
bmc_p4dzw7q3ka,Lothantique Best Sellers,ONE_TIME,COMPLETED,1697202000000.0,1977.0,1533.0,470.0,3.0,14.0,10600.1,0.0,0.0
bmc_zvdewdbbqh,Personal Fragrances,ONE_TIME,COMPLETED,1696597200000.0,1975.0,1509.0,445.0,4.0,9.0,6122.3,0.0,0.0
bmc_rrmbw2ebsw,Marble Accessories,ONE_TIME,COMPLETED,1695992400000.0,1972.0,1480.0,441.0,4.0,4.0,2191.78,0.0,0.0
bmc_brgkzjtj4r,Candles,ONE_TIME,COMPLETED,1695387600000.0,1972.0,1521.0,463.0,5.0,6.0,3106.88,0.0,0.0
bmc_m6c27y8gab,Tade Liquid Soaps,ONE_TIME,COMPLETED,1694782800000.0,1969.0,1513.0,472.0,7.0,8.0,5414.17,1.0,942.09
bmc_wpy2vp6j7h,Tade Aloe,ONE_TIME,COMPLETED,1694178000000.0,1964.0,1538.0,483.0,4.0,7.0,3611.8,0.0,0.0
bmc_v8rg8fy4vt,Sandalwood,ONE_TIME,COMPLETED,1693573200000.0,1962.0,1496.0,486.0,4.0,4.0,2821.8,0.0,0.0
bmc_9pwtgnq9e6,Laboratorio Olfattivo spotlight,ONE_TIME,COMPLETED,1692968400000.0,1962.0,1512.0,471.0,9.0,9.0,5853.1,0.0,0.0
bmc_9tt279gpjs,Authentic Spotlight,ONE_TIME,COMPLETED,1690549200000.0,1948.0,1539.0,486.0,4.0,5.0,4155.18,1.0,1910.5
bmc_92c7kr2d9f,Summer Market Announcement,ONE_TIME,COMPLETED,1689253200000.0,1940.0,1460.0,442.0,15.0,12.0,8949.66,1.0,684.0
bmc_2xwmraxnj5,Rose,ONE_TIME,COMPLETED,1688130000000.0,1937.0,1440.0,415.0,3.0,1.0,1175.68,0.0,0.0
bmc_8kc8efc4bn,Fig,ONE_TIME,COMPLETED,1687525200000.0,1937.0,1536.0,481.0,6.0,9.0,4585.6,2.0,1803.7
bmc_3pq7ef4ecz,Sunshine,ONE_TIME,COMPLETED,1686920400000.0,1936.0,1511.0,449.0,2.0,5.0,3920.0,0.0,0.0
bmc_wwksum3e3x,Marine,ONE_TIME,COMPLETED,1686315600000.0,1932.0,1386.0,401.0,6.0,4.0,2440.8,0.0,0.0
bmc_zscpcypkv4,Reminder - Inventory closure/Free shipping May 2023,ONE_TIME,COMPLETED,1684760400000.0,1920.0,1485.0,510.0,8.0,6.0,4159.0,3.0,1890.9
bmc_ungdzmkr8s,Home Fragrances by Phaedon Paris,ONE_TIME,COMPLETED,1683291600000.0,1910.0,1513.0,467.0,6.0,7.0,4981.4,0.0,0.0
bmc_je3f3mzj5v,Verbena,ONE_TIME,COMPLETED,1682686800000.0,1908.0,1516.0,479.0,6.0,4.0,1555.9,0.0,0.0
bmc_bwtpqw58a3,Inventory closure/Free shipping May 2023,ONE_TIME,COMPLETED,1683896400000.0,1914.0,1534.0,517.0,13.0,11.0,10939.6,1.0,1311.0
bmc_ewcc9gyu8m,Orange Blossom,ONE_TIME,COMPLETED,1682082000000.0,1904.0,1446.0,448.0,8.0,5.0,3193.8,1.0,424.5
bmc_3n7hfmtxxp,BDP Olive Lavender,ONE_TIME,COMPLETED,1681477200000.0,1831.0,1486.0,481.0,5.0,2.0,638.1,0.0,0.0
bmc_k759p6b79p,Fresh Green for Spring!,ONE_TIME,COMPLETED,1680267600000.0,1893.0,1500.0,461.0,5.0,8.0,4505.35,0.0,0.0
bmc_4u87v5hux4,Linen Water,ONE_TIME,COMPLETED,1680786000000.0,1898.0,1455.0,433.0,5.0,4.0,1948.5,0.0,0.0
bmc_6vydgxdh3t,Lather Up!,ONE_TIME,COMPLETED,1679662800000.0,1890.0,1506.0,471.0,9.0,5.0,2041.4,0.0,0.0
bmc_7abcvks3fm,Room Spray & Diffusers,ONE_TIME,COMPLETED,1679058000000.0,1886.0,1462.0,456.0,3.0,2.0,875.4,0.0,0.0
bmc_kptupnmrsy,Perfect Pairings,ONE_TIME,COMPLETED,1678456800000.0,1881.0,1498.0,469.0,8.0,4.0,1647.7,0.0,0.0
bmc_tbweqy7dkn,Marble Restock,ONE_TIME,COMPLETED,1677852000000.0,1877.0,1435.0,462.0,17.0,3.0,1182.0,0.0,0.0
bmc_qjd2q3m269,Accessorize,ONE_TIME,COMPLETED,1677247200000.0,1875.0,1465.0,458.0,13.0,6.0,3772.73,0.0,0.0
bmc_cy889b65pt,Lothantique 200g Soaps,ONE_TIME,COMPLETED,1676556000000.0,1873.0,1509.0,508.0,18.0,8.0,5076.0,1.0,456.0
bmc_nv9kegk3th,Faire Winter Market Reminder,ONE_TIME,COMPLETED,1674223200000.0,1860.0,1422.0,461.0,17.0,20.0,14086.05,3.0,2182.5
bmc_5fd4c85b2k,Fragrance,ONE_TIME,COMPLETED,1673618400000.0,1861.0,1503.0,488.0,7.0,2.0,952.8,0.0,0.0
bmc_edsuwmznxq,Faire Winter Market 2023,ONE_TIME,COMPLETED,1672927200000.0,1858.0,1488.0,496.0,16.0,2.0,753.0,1.0,441.0
bmc_mcbgxvh655,Muriel Ughetto,ONE_TIME,COMPLETED,1670594400000.0,1852.0,1502.0,491.0,6.0,7.0,2738.4,1.0,456.0
bmc_663s9uzwyq,A Fragrant Journey with Phaedon Paris!,ONE_TIME,COMPLETED,1669384800000.0,1848.0,1464.0,478.0,10.0,5.0,3345.7,0.0,0.0
bmc_jumj9bv2ud,New & Whimsical Bon|Artis Tea Towels!,ONE_TIME,COMPLETED,1668780000000.0,1843.0,1483.0,496.0,16.0,4.0,2838.5,3.0,2277.5
bmc_k8whnnhhm8,Free Shipping Promotion!,ONE_TIME,COMPLETED,1669730400000.0,1851.0,1391.0,436.0,12.0,12.0,5546.74,1.0,1137.1
bmc_wn4ezjhck4,Stock Up for the Holiday Shopping Season!,ONE_TIME,COMPLETED,1668175200000.0,1841.0,1480.0,473.0,6.0,5.0,4758.3,0.0,0.0
bmc_gc8ykd6p54,Just a few of our favorite creams...,ONE_TIME,COMPLETED,1667566800000.0,1837.0,1175.0,305.0,3.0,3.0,1978.2,0.0,0.0
bmc_xuuuys6ebr,Le Jardin d'Elisa,ONE_TIME,COMPLETED,1666962000000.0,1835.0,1502.0,514.0,8.0,5.0,5442.4,0.0,0.0
bmc_p7bpp4y73v,Les Secrets d'Antoine,ONE_TIME,COMPLETED,1666357200000.0,1831.0,1488.0,494.0,8.0,6.0,4086.9,1.0,412.5
bmc_9cs8985cmp,Warm up with these...,ONE_TIME,COMPLETED,1665752400000.0,1825.0,1473.0,499.0,8.0,11.0,6650.75,2.0,1260.0
bmc_9upvgrvjne,New from Laboratorio Olfattivo!,ONE_TIME,COMPLETED,1665147600000.0,1821.0,1494.0,519.0,13.0,5.0,3665.1,0.0,0.0
bmc_w8pgnh4ym5,Enriched with Goat Milk!,ONE_TIME,COMPLETED,1664542800000.0,1820.0,1490.0,502.0,11.0,6.0,4806.45,1.0,754.5
bmc_mfz9e4sd5p,New Golden Candles from Amelie et Melanie!,ONE_TIME,COMPLETED,1663938000000.0,1816.0,1515.0,409.0,14.0,8.0,4097.2,1.0,834.6
bmc_2k8cvkmva8,New Outdoor Candles by Lothantique! ,ONE_TIME,COMPLETED,1663333200000.0,1812.0,1530.0,406.0,15.0,5.0,2837.6,1.0,452.0
bmc_38avhxrb8v,Artisanal Soaps by Maitre Savonitto,ONE_TIME,COMPLETED,1662728400000.0,1809.0,1463.0,404.0,6.0,11.0,5656.6,0.0,0.0
bmc_b6rwnzhas4,New from Miller et Bertaux,ONE_TIME,COMPLETED,1662123600000.0,1804.0,1367.0,344.0,4.0,6.0,5458.3,0.0,0.0
bmc_6ptzmzsdcm,Price Increase as of September 1st,ONE_TIME,COMPLETED,1661259600000.0,1800.0,1344.0,465.0,23.0,12.0,11913.04,4.0,7999.46
bmc_wtwpt74n7y,"Explore White Tea - A fresh, crisp floral!",ONE_TIME,COMPLETED,1659704400000.0,1796.0,1443.0,486.0,8.0,8.0,7341.43,1.0,657.13
bmc_k96ys44z2c,Bon Artis,ONE_TIME,COMPLETED,1658494800000.0,1786.0,1146.0,381.0,13.0,8.0,5166.1,2.0,706.5
bmc_9wae8ewkjw,Faire Summer Market,ONE_TIME,COMPLETED,1657890000000.0,1774.0,1230.0,401.0,11.0,20.0,15588.78,3.0,1958.85
bmc_9mzsyth7ag,Faire Summer Market - New Customers,ONE_TIME,COMPLETED,1656680400000.0,1401.0,947.0,208.0,6.0,0.0,0.0,0.0,0.0
bmc_gvbq7dnswr,Faire Summer Market - customers who ordered,ONE_TIME,COMPLETED,1656680400000.0,367.0,303.0,187.0,4.0,7.0,2457.5,0.0,0.0
bmc_e7uqehd8wc,Seaside Inspiration,ONE_TIME,COMPLETED,1656075600000.0,1766.0,1262.0,381.0,4.0,4.0,2910.0,0.0,0.0
bmc_weyk3gkrxa,Garden Scents,ONE_TIME,COMPLETED,1655470800000.0,1765.0,1280.0,417.0,7.0,3.0,2341.68,0.0,0.0
bmc_zavxqm6pnd,Hostess GIfts,ONE_TIME,COMPLETED,1654866000000.0,1764.0,1293.0,440.0,5.0,7.0,9351.2,0.0,0.0
bmc_jb6fqy2ab9,Marble Back in Stock,ONE_TIME,COMPLETED,1654261200000.0,1759.0,1340.0,448.0,13.0,7.0,3653.8,4.0,2737.2
bmc_rcgffygfjv,Inventory 2022,ONE_TIME,COMPLETED,1653490915000.0,1755.0,1310.0,434.0,8.0,2.0,580.8,0.0,0.0
bmc_6qdzhw3xnc,Grapefruit,ONE_TIME,COMPLETED,1652446800000.0,1752.0,1296.0,423.0,9.0,4.0,3628.2,0.0,0.0
bmc_ssw6z56dxz,Not on Faire ,ONE_TIME,COMPLETED,1652101200000.0,942.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_vwfhs43my8,Free Shipping Promotion,ONE_TIME,COMPLETED,1651842000000.0,1751.0,1271.0,440.0,17.0,6.0,3540.9,1.0,502.8
bmc_5mr367efzt,Fresh Linen ,ONE_TIME,COMPLETED,1651150800000.0,1766.0,1358.0,449.0,10.0,9.0,3958.1,1.0,349.0
bmc_jm9eyxb763,Scalloped Marble Dish,ONE_TIME,COMPLETED,1650546000000.0,1765.0,1321.0,478.0,18.0,12.0,6143.3,1.0,1008.0
bmc_suxtj2h9jb,Tade Slate & Marble,ONE_TIME,COMPLETED,1649941200000.0,1762.0,1351.0,473.0,8.0,7.0,3459.9,2.0,923.1
bmc_k2aay6s85b,New Accessories!,ONE_TIME,COMPLETED,1649336400000.0,1755.0,1265.0,398.0,11.0,7.0,4106.1,0.0,0.0
bmc_nwu7rkpa2x,Staff Favorites,ONE_TIME,COMPLETED,1648213200000.0,1750.0,1396.0,507.0,13.0,14.0,8037.8,1.0,775.4
bmc_aq5vyzuhw3,Christian Tortu Tuberose,ONE_TIME,COMPLETED,1647349210000.0,1743.0,1327.0,442.0,8.0,9.0,5662.4,2.0,2324.0
bmc_badbnf3ezb,Body Lotion,ONE_TIME,COMPLETED,1647007235000.0,1743.0,1320.0,450.0,10.0,10.0,6378.74,5.0,3466.28
bmc_f5uu2fwt39,New Body Wash,ONE_TIME,COMPLETED,1646402400000.0,1739.0,1328.0,438.0,8.0,6.0,6274.6,0.0,0.0
bmc_38gc9twgsc,Spring Ready,ONE_TIME,COMPLETED,1645192800000.0,1733.0,1343.0,461.0,16.0,7.0,3659.03,1.0,870.0
bmc_jk22q6pys6,New Laboratorio Olfattivo,ONE_TIME,COMPLETED,1643983200000.0,1724.0,1224.0,378.0,15.0,6.0,2214.95,0.0,0.0
bmc_f6f9r2595q,Scents for a Cozy Winter,ONE_TIME,COMPLETED,1643378400000.0,1711.0,1189.0,353.0,13.0,13.0,7192.25,3.0,1772.4
bmc_fdvhv2f3je,Tuberose Collection,ONE_TIME,COMPLETED,1642773600000.0,1709.0,1308.0,483.0,13.0,12.0,6945.3,3.0,3163.3
bmc_sz67htmnkh,Black Marble,ONE_TIME,COMPLETED,1642168800000.0,1707.0,1436.0,529.0,26.0,9.0,4900.6,4.0,2710.8
bmc_fd7ddc7bqp,Faire Winter Market,ONE_TIME,COMPLETED,1641564000000.0,1703.0,1333.0,378.0,17.0,6.0,4192.9,1.0,1554.0
bmc_xhcbm8gpmq,Best Sellers,ONE_TIME,COMPLETED,1639144800000.0,1689.0,1385.0,330.0,15.0,5.0,2544.3,0.0,0.0
bmc_7vvgjz6stp,Perfume,ONE_TIME,COMPLETED,1638540000000.0,1689.0,1329.0,293.0,4.0,3.0,1243.8,1.0,446.4
bmc_tydz3ducbd,Tuberose,ONE_TIME,COMPLETED,1637935200000.0,1686.0,1414.0,278.0,8.0,9.0,3005.96,3.0,1373.6
bmc_8d7mmysthc,Fig Candle,ONE_TIME,COMPLETED,1637330400000.0,1685.0,1364.0,282.0,5.0,9.0,4157.6,2.0,936.0
bmc_gw86u8nnnw,Laboratorio Back in Stock,ONE_TIME,COMPLETED,1636725600000.0,1683.0,1331.0,241.0,9.0,2.0,745.5,0.0,0.0
bmc_x2n9z9va8r,Wash your hands!,ONE_TIME,COMPLETED,1636117200000.0,1682.0,1406.0,264.0,4.0,6.0,2351.1,0.0,0.0
bmc_gptnf54zdf,Sign Up on Faire,ONE_TIME,COMPLETED,1635426000000.0,980.0,867.0,84.0,3.0,0.0,0.0,0.0,0.0
bmc_g2x83x52nv,Forest,ONE_TIME,COMPLETED,1634907600000.0,1678.0,1392.0,267.0,13.0,5.0,2203.7,1.0,528.0
bmc_8k63bt724j,Dry Skin,ONE_TIME,COMPLETED,1634302800000.0,1674.0,1417.0,241.0,13.0,3.0,1326.9,0.0,0.0
bmc_yeqptcnhu5,Belle de Provence Round Soaps,ONE_TIME,COMPLETED,1633698000000.0,1669.0,1353.0,231.0,12.0,2.0,1397.4,1.0,451.8
bmc_uk7xvuzy2m,Accessories,ONE_TIME,COMPLETED,1633093200000.0,1666.0,1403.0,240.0,4.0,6.0,2455.4,1.0,354.0
bmc_33bd5dfct3,shop net 90,ONE_TIME,COMPLETED,1632747600000.0,985.0,906.0,92.0,2.0,0.0,0.0,0.0,0.0
bmc_2xksgkstmq,TEA TIME,ONE_TIME,COMPLETED,1631883600000.0,1659.0,1418.0,227.0,3.0,3.0,2010.83,1.0,572.03
bmc_f2f57ymcff,MORE FIG,ONE_TIME,COMPLETED,1630674000000.0,1651.0,1436.0,207.0,11.0,3.0,2677.0,1.0,1756.0
bmc_sgwchqvq7b,Dead Sea Land,ONE_TIME,COMPLETED,1630069200000.0,1647.0,1399.0,241.0,8.0,2.0,1073.7,0.0,0.0
bmc_n3rzjfwbbz,PRICE INCREASE ,ONE_TIME,COMPLETED,1629383440000.0,1645.0,1395.0,281.0,5.0,9.0,4961.0,0.0,0.0
bmc_7fy4gyqm2f,ClamoRosa,ONE_TIME,COMPLETED,1628600400000.0,1643.0,1477.0,284.0,21.0,5.0,4626.4,0.0,0.0
bmc_95b2ua7srx,SUMMER MARKET Reminder,ONE_TIME,COMPLETED,1627045200000.0,1629.0,1299.0,190.0,17.0,17.0,10926.93,5.0,4298.6
bmc_78675jmmm2,SUMMER MARKET,ONE_TIME,COMPLETED,1625835600000.0,1623.0,1293.0,193.0,15.0,3.0,3147.0,0.0,0.0
bmc_cc4wr8zbss,Miller et Bertaux,ONE_TIME,COMPLETED,1624021200000.0,1611.0,1420.0,223.0,15.0,4.0,3876.4,3.0,3382.3
bmc_2wncyaky6c,Jardin Citrus,ONE_TIME,COMPLETED,1623330000000.0,1610.0,1420.0,222.0,16.0,5.0,3839.55,1.0,1885.0
bmc_aba4qn4qeh,Bar Soaps,ONE_TIME,COMPLETED,1622725200000.0,1607.0,1419.0,190.0,12.0,3.0,2620.6,1.0,357.6
bmc_mff8dzh4z7,Inventory Closure,ONE_TIME,COMPLETED,1622120400000.0,1605.0,1383.0,171.0,9.0,2.0,839.73,0.0,0.0
bmc_38gss2zwup,Belle de Provence Fig,ONE_TIME,COMPLETED,1620997200000.0,1598.0,1350.0,216.0,13.0,1.0,1189.5,0.0,0.0
bmc_5nqry1zr4g,Chateau de Sannes,ONE_TIME,COMPLETED,1620392400000.0,1594.0,1380.0,249.0,12.0,9.0,4779.0,1.0,1189.5
bmc_20apsgyfay,BDP 1L LIQUID SOAP PUMPS,ONE_TIME,COMPLETED,1619787600000.0,1593.0,1368.0,242.0,10.0,3.0,1600.3,1.0,930.0
bmc_f0u439vxkt,Donkey Milk,ONE_TIME,COMPLETED,1619182800000.0,1591.0,1368.0,245.0,22.0,1.0,346.8,1.0,1547.1
bmc_8vf01xsdaz,MOTHER'S DAY,ONE_TIME,COMPLETED,1618578000000.0,1589.0,1259.0,220.0,17.0,3.0,3063.0,3.0,3482.0
bmc_hbnt4s3jcy,Florals,ONE_TIME,COMPLETED,1617973200000.0,1586.0,1319.0,235.0,17.0,4.0,2361.7,2.0,908.8
bmc_c54t4ljb6r,Belle de Provence Dish Soap,ONE_TIME,COMPLETED,1617238800000.0,1582.0,1309.0,290.0,26.0,7.0,2428.7,1.0,395.0
bmc_3pdf4a94ax,Spring Refresh,ONE_TIME,COMPLETED,1614780014000.0,533.0,373.0,134.0,10.0,0.0,0.0,0.0,0.0
bmc_3vj2pzbjwx,Lothantique Body Butter,ONE_TIME,COMPLETED,1614261600000.0,518.0,382.0,143.0,13.0,2.0,2570.1,0.0,0.0
bmc_dt9bn4f3qe,LABORATORIO OLFATTIVO,ONE_TIME,COMPLETED,1615556700000.0,539.0,422.0,155.0,9.0,2.0,843.3,0.0,0.0
bmc_4rrx7hb83p,Faire Winter Market - Jan 19 (9:31 am),ONE_TIME,COMPLETED,1611166492000.0,1522.0,1316.0,292.0,45.0,6.0,4862.3,7.0,5246.3
