product_token,name,category,sales_count,order_count,visit_count,date
p_e539bzxrtb,Dreamsicle Milk Bath,Bath Soaks,27,8,16,2023-01-01 00:00:00
p_58ug2r7yx8,Fairy Milk Bath,Bath Soaks,21,6,8,2023-01-01 00:00:00
p_errvfr5fc2,Coconut Cream Soap'N Pouf,Bath Sponges & Loofahs,48,14,41,2023-01-01 00:00:00
p_t5xfgd76t6,Fortune Bath Bomb,Bath Bomb & Fizz,114,15,28,2023-01-01 00:00:00
p_52gkpystdu,Glownut Bath Bomb 36 CT Display,Retailer Display,2,2,45,2023-01-01 00:00:00
p_q6ssr5zjdv,Cantaloupe Donut Bath Bomb,Bath Bomb & Fizz,210,22,16,2023-01-01 00:00:00
p_eueyh82k5d,Frosty Pop Lip Gloss 36CT Display,Lip Gloss,4,4,76,2023-01-01 00:00:00
p_x6yz777eh2,White Frosty Pop Lip Gloss,Lip Gloss,8,6,54,2023-01-01 00:00:00
p_pngzvfyhq2,Enchanted Milk Bath,Bath Soaks,9,3,6,2023-01-01 00:00:00
p_krhgu49ve4,Pixie Dust Milk Bath,Bath Soaks,54,13,29,2023-01-01 00:00:00
p_tw9fshuk7t,Cherry Blossom Donut Bath Bomb,Bath Bomb & Fizz,114,19,8,2023-01-01 00:00:00
p_kcur772j5s,Enchanted Dount Bath Bomb,Bath Bomb & Fizz,243,52,32,2023-01-01 00:00:00
p_3jvzqp9y2z,Kiwi Donut Bath Bomb,Bath Bomb & Fizz,54,13,7,2023-01-01 00:00:00
p_3q8dehdtet,Birthday Cake Donut Bath Bomb,Bath Bomb & Fizz,282,60,41,2023-01-01 00:00:00
p_qk3b83czkt,Alligator Surprise Bath Bomb,Bath Bomb & Fizz,36,5,33,2023-01-01 00:00:00
p_yq3d26qhxz,Army Man Surprise Bath Bomb,Bath Bomb & Fizz,102,14,26,2023-01-01 00:00:00
p_3y24xu646c,Gummy Bear Surprise Bath Bomb,Bath Bomb & Fizz,162,23,68,2023-01-01 00:00:00
p_vtn4d7gfwv,Rainbow Surprise Bath Bomb,Bath Bomb & Fizz,42,6,18,2023-01-01 00:00:00
p_dr22ck8qfe,Sea Turtle Surprise Bath Bomb,Bath Bomb & Fizz,18,2,6,2023-01-01 00:00:00
p_cdda2ue2yp,Wine/Champagne Lip Gloss 36 CT Display,Lip Gloss,3,3,48,2023-01-01 00:00:00
p_8pd6j9xjus,White Wine Lip Gloss,Lip Gloss,24,2,14,2023-01-01 00:00:00
p_sf3b7wg54b,Eucalyptus Shower Steamer,Bath Bomb & Fizz,36,5,7,2023-01-01 00:00:00
p_gekcwnmrpn,Grapefruit Shower Steamer,Bath Bomb & Fizz,6,1,8,2023-01-01 00:00:00
p_wnxfsscabm,Lavender Shower Steamer,Bath Bomb & Fizz,30,4,3,2023-01-01 00:00:00
p_rfpe6bgr9m,Strawberry Mint Shower Steamer,Bath Bomb & Fizz,24,4,9,2023-01-01 00:00:00
p_v4yrmxhwzg,Red Wine Lip Gloss,Lip Gloss,72,6,24,2023-01-01 00:00:00
p_dwfa36v5t2,Valentine's Donut Bath Bomb,Bath Bomb & Fizz,330,30,159,2023-01-01 00:00:00
p_6c9bc2jccb,Easter Donut Bath Bomb,Bath Bomb & Fizz,468,38,136,2023-01-01 00:00:00
p_y83dm6bn86,Happy Birthday LED Bath Bomb,Bath Bomb & Fizz,114,14,70,2023-01-01 00:00:00
p_s22w3gz9pm,Farm Animal Surprise Bath Bomb,Bath Bomb & Fizz,42,5,12,2023-01-01 00:00:00
p_uv69sruez6,Dolphin Surprise Bath Bomb,Bath Bomb & Fizz,54,7,6,2023-01-01 00:00:00
p_9e428wpwqe,Shark Surprise Bath Bomb,Bath Bomb & Fizz,102,13,10,2023-01-01 00:00:00
p_pvu7y54j9j,Sports Surprise Bath Bomb,Bath Bomb & Fizz,42,6,7,2023-01-01 00:00:00
p_r5udptkk86,Superhero Surprise Bath Bomb,Bath Bomb & Fizz,120,15,23,2023-01-01 00:00:00
p_vawr8eq26a,Blue Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_sjyx3djafp,Pink Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_r2y3g24h59,Yellow Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_wq7kqd5cse,Purple Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_5kftwpx59x,You're So Kind Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_7bn8b9dv9w,Pink Preppy Face Donut Bath Bomb and Sticker Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_vtnhbdh2ss,Purple Preppy Face Donut Bath Bomb and Sticker Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_k4dt73xbyv,Yellow Preppy Face Donut Bath Bomb and Sticker Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_8fcdpmeswz,Birthday Cake Gift Set,Bath & Body Sets,0,0,0,2023-01-01 00:00:00
p_mx55e4uchz,Cotton Candy Gift Set,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_jnca3tj2my,Rainbow Bath Bomb/Fizz Gift Set,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_db557acxwq,Strawberry Bath Bomb/Fizz Gift Set,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_8wa9gfa3xt,Mermaid Frosty Pop Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_qrc2nwbkfb,Rainbow Frosty Pop Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_r9je48eb32,Unicorn Frosty Pop Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_whgxaqrj5j,Put A Ring On It Surprise Bath Bom,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_dc3pud5qzy,It's Raining Men Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_dvxtrx9xct,Butterfly Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_4vw6rr33q7,Workin' 9 to 5 Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_rj6fdqbfya,Call Me Lipgarb Lighted Wand Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_aazf7a8j6z,Push It Lipgarb Lighted Wand Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_4ej67ve2qc,Bust A Move Lipgarb Lighted Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_hxxkeq97t7,Melt W/You Lipgarb Lighted Wand Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_rneveefva4,Starstruck Galaxy Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_qy479azwk5,Popstar Galaxy Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_my8vq9hqth,Nebula Galaxy Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_qt2mtavw58,Stellar Galaxy Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_62gq6cmxfx,Galaxy Lip Gloss 36CT Display,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_yhqhw7ytk8,Halee's Comet Glitter Perfume,Perfume & Eau de Toilette,0,0,0,2023-01-01 00:00:00
p_xf2gdt9nyy,Cosmic Glitter Perfume,Perfume & Eau de Toilette,0,0,0,2023-01-01 00:00:00
p_6447tbwk97,Asteroid Glitter Perfume,Perfume & Eau de Toilette,0,0,0,2023-01-01 00:00:00
p_ymarnchxn2,Glitter Perfume 36CT Display,Perfume & Eau de Toilette,0,0,0,2023-01-01 00:00:00
p_xb7vw3yqzc,Diamond Inspirational Round Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_445zwncgh2,Rainbow Inspirational Round Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_vnt3xp7xua,Crystal Ball Inspirational Round Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_f9mbg49qvj,Inspirational Round Bath Bomb 36CT Display,Retailer Display,0,0,0,2023-01-01 00:00:00
p_k6t55cyrvh,Diamond Inspirational Soap Slices,Bar Soap,0,0,0,2023-01-01 00:00:00
p_ddp62yuh7n,Crystal Ball Inspirational Soap Slices,Bar Soap,0,0,0,2023-01-01 00:00:00
p_kcs9mce7p2,Inspirational Soap Slices 36CT Assortment,Bar Soap,0,0,0,2023-01-01 00:00:00
p_9g2g6ntf2b,Eucalyptus Infused Soap Sponge,Bath Sponges & Loofahs,0,0,0,2023-01-01 00:00:00
p_d8bvgwh5su,Infused Soap Sponge 36CT Assortment,Bath Sponges & Loofahs,0,0,0,2023-01-01 00:00:00
p_mkxq89bmuk,Blush Wine Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_p7nzzgz8jd,Prosecco Wine Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_n4a8ucmf5x,Pink Champagne Wine Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_m9ew9q6bsp,Champagne Pop Wine Lip Gloss,Lip Gloss,0,0,0,2023-01-01 00:00:00
p_djgmq4kjp9,Donut Bath Bomb/Bracelet Pack Display,Retailer Display,0,0,0,2023-01-01 00:00:00
p_88gweb2g6q,Donut Bath Bomb/Preppy Face Sticker Pack 36CT Display,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_ack669p5j7,Nailgarb Lighted Wand Nail Polish 36CT Display,Nail Polish,0,0,0,2023-01-01 00:00:00
p_xj9zsbgcb5,Unicorn Gift Set,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_n3ryf2qq7e,Mermaid Gift Set,Bath & Body Sets,0,0,0,2023-01-01 00:00:00
p_szdfqzm6uh,Mermaid Surprise bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_n9v792u4ue,Train Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_bdhpc2wdgr,Disco Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_85hzb5jgq3,Motivational Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_u93nx5mh87,You Rock Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_wttbjh4rrn,Love Bomb Surprise Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_k3bmdhdq5x,Rockstar Lighted Wand Nail Polish,Nail Polish,0,0,0,2023-01-01 00:00:00
p_txdh2s8cvb,Shooting Star Lighted Wand Nail Polish,Nail Polish,0,0,0,2023-01-01 00:00:00
p_bp4gyymmvy,Supernova Lighted Wand Nail Polish (glow in the dark),Nail Polish,0,0,0,2023-01-01 00:00:00
p_jmtk776j6p,"Twinkle, Twinkle I'm A Star Lighted Wand Nail Polish",Nail Polish,0,0,0,2023-01-01 00:00:00
p_qp7ny6dde4,You're SO Bomb Donut Bath Bomb Display 36 CT Display,Retailer Display,0,0,0,2023-01-01 00:00:00
p_azge8k4e74,You're So Brave Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_jm6hkxa5we,You're So Smart Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_y6tmw47y8d,You're So Strong Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_x9mbwjndf9,Blue Preppy Face Donut Bath Bomb and Sticker Pack,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_qf5unnccqt,Santa Donut Bath Bomb,Bath Bomb & Fizz,0,0,2,2023-01-01 00:00:00
p_4uf6gaub36,Reindeer Donut Bath Bomb,Bath Bomb & Fizz,0,0,6,2023-01-01 00:00:00
p_wkd69cuzw4,Snowflake Donut Bath Bomb,Bath Bomb & Fizz,0,0,5,2023-01-01 00:00:00
p_2mw2xbs7jg,Snowman Donut Bath Bomb,Bath Bomb & Fizz,0,0,1,2023-01-01 00:00:00
p_5baesmufwz,Rainbow Inspirational Soap Slices,Bar Soap,0,0,0,2023-01-01 00:00:00
p_u6xrrxxwda,Stocking Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_pgbbfmnfqm,Light It Up Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_ayjyr47men,Holiday Donut Bath Bomb 36CT Display,Bath Bomb & Fizz,0,0,0,2023-01-01 00:00:00
p_qpuwcn5trc,Lavender Infused Soap Sponge,Bath Sponges & Loofahs,0,0,0,2023-01-01 00:00:00
p_7m6h9920z6,Cotton Candy Donut Bath Bomb,Bath Bomb & Fizz,129,31,133,2023-02-01 00:00:00
p_aotbemx3ww,Fizzy Pop Donut Bath Bomb,Bath Bomb & Fizz,42,9,9,2023-02-01 00:00:00
p_3855l9yk7t,Glownut Bath Bombs,Bath Bomb & Fizz,78,10,30,2023-02-01 00:00:00
p_d3yaw2l9yi,Margarita Donut Bath Bomb,Bath Bomb & Fizz,24,4,4,2023-02-01 00:00:00
p_1q0ws20rnp,Juicy Peach Donut Bath Bomb,Bath Bomb & Fizz,60,12,18,2023-02-01 00:00:00
p_7kmiw5e4ri,Lavender Fizz Donut Bath Bomb,Bath Bomb & Fizz,123,20,14,2023-02-01 00:00:00
p_a8obshxnpy,Unicorn Donut Bath Bomb,Bath Bomb & Fizz,144,29,45,2023-02-01 00:00:00
p_7y7an4s4lv,Mai Tai Donut Bath Bomb,Bath Bomb & Fizz,3,1,4,2023-02-01 00:00:00
p_c21rinnef6,Coconut Donut Bath Bomb,Bath Bomb & Fizz,96,21,24,2023-02-01 00:00:00
p_6wwh9w7nib,Pineapple Whip Donut Bath Bomb,Bath Bomb & Fizz,27,6,3,2023-02-01 00:00:00
p_cx0oz5rbda,Pink Houses Lipgarb Lighted Lip Gloss,Lip Gloss,9,2,22,2023-02-01 00:00:00
p_6rntwlcd1m,Kiss Lipgarb Lighted Wand Lip Gloss,Lip Gloss,3,1,13,2023-02-01 00:00:00
p_dpidyme4tr,Pineapple Whip Milk Bath,Bath Soaks,0,0,8,2023-02-01 00:00:00
p_ecyaw9egua,Mermaid Milk Bath,Bath Soaks,12,3,4,2023-02-01 00:00:00
p_6kkgrn4oxh,Cotton Candy Milk Bath,Bath Soaks,9,3,10,2023-02-01 00:00:00
p_3e6w809htq,Unicorn Milk Bath,Bath Soaks,12,3,5,2023-02-01 00:00:00
p_18zb7c7nl0,Cherry Bomb Munchies Lighted Wand Lip Gloss,Lip Gloss,12,3,8,2023-02-01 00:00:00
p_9sgq7nar0e,Strawberry Shake Munchies Lighted Lip Gloss,Lip Gloss,6,2,11,2023-02-01 00:00:00
p_alixte29pk,Bubble Gum Munchies Lighted Lip Gloss,Lip Gloss,12,3,19,2023-02-01 00:00:00
p_94ea74afjv,Cotton Candy Munchies Lighted Wand Lip Gloss,Lip Gloss,12,3,10,2023-02-01 00:00:00
p_3c1s9o3vum,Pop Rocks Bath Fizzies,Bath Bomb & Fizz,180,26,66,2023-02-01 00:00:00
p_eflg11sfzn,Pineapple Whip Soap'N Pouf,Whipped Soap,15,5,11,2023-02-01 00:00:00
p_66dd70fltw,Cotton Candy Soap'N Pouf,Bath Sponges & Loofahs,15,5,20,2023-02-01 00:00:00
p_9n3tco4jv6,Strawberry Punch Soap 'N Pouf,Bath Sponges & Loofahs,24,7,31,2023-02-01 00:00:00
p_8hzqry0mri,Dreamsicle Soap'N Pouf,Bath Sponges & Loofahs,15,5,11,2023-02-01 00:00:00
p_8wfbcm8jc5,Key Lime Soap'N Pouf,Bath Sponges & Loofahs,12,4,14,2023-02-01 00:00:00
p_1v7eqg93vu,Donut Bath Bomb 36 CT Display,Bath Bomb & Fizz,27,24,140,2023-02-01 00:00:00
p_a54lglb987,Lipgarb Lighted Wand Lip Gloss 36CT Display,Lip Gloss,0,0,6,2023-02-01 00:00:00
p_6rkyv6aqv6,Munchies Lighted Wand Lip Gloss 36CT Display,Lip Gloss,1,1,8,2023-02-01 00:00:00
p_by3ngqdggd,LED Party Bath Bombs,Bath Bomb & Fizz,72,10,18,2023-02-01 00:00:00
p_2inmwwr3mq,Pirate Booty Treasure Surprise Bath Bomb,Bath Bomb & Fizz,36,6,11,2023-02-01 00:00:00
p_7q5aqm48ty,Unicorn Surprise Bath Bomb,Bath Bomb & Fizz,114,19,16,2023-02-01 00:00:00
p_4xoxxskzy2,Dinosaur Surprise Bath Bomb,Bath Bomb & Fizz,120,19,35,2023-02-01 00:00:00
p_pfthkxnjgm,Rainbow Airbrushed Donut Bath Bomb,Bath Bomb & Fizz,213,32,85,2023-02-01 00:00:00
p_9pt3tmguwp,Mermaid Donut Bath Bomb,Bath Bomb & Fizz,150,34,14,2023-02-01 00:00:00
p_uk36j4p5vh,Strawberry Punch Donut Bath Bomb,Bath Bomb & Fizz,132,30,15,2023-02-01 00:00:00
p_84d7d94y6k,Dreamsicle Donut Bath Bomb,Bath Bomb & Fizz,39,13,7,2023-02-01 00:00:00
p_v5jvpdzy67,Key Lime Donut Bath Bomb,Bath Bomb & Fizz,33,7,6,2023-02-01 00:00:00
p_8atm9a7cps,Fairy Donut Bath Bomb,Bath Bomb & Fizz,123,28,8,2023-02-01 00:00:00
p_9nr6c42p52,Rainbow Milk Bath,Bath Soaks,57,13,31,2023-02-01 00:00:00
p_cfu25cv82a,Coconut Cream Milk Bath,Bath Soaks,12,4,21,2023-02-01 00:00:00
p_6gjj6r4r2r,Key Lime Milk Bath,Bath Soaks,3,1,1,2023-02-01 00:00:00
p_6a9azpk9xp,Strawberry Punch Milk Bath,Bath Soaks,9,2,6,2023-02-01 00:00:00
p_e539bzxrtb,Dreamsicle Milk Bath,Bath Soaks,9,3,2,2023-02-01 00:00:00
p_58ug2r7yx8,Fairy Milk Bath,Bath Soaks,12,3,7,2023-02-01 00:00:00
p_errvfr5fc2,Coconut Cream Soap'N Pouf,Bath Sponges & Loofahs,15,5,31,2023-02-01 00:00:00
p_t5xfgd76t6,Fortune Bath Bomb,Bath Bomb & Fizz,0,0,6,2023-02-01 00:00:00
p_52gkpystdu,Glownut Bath Bomb 36 CT Display,Retailer Display,6,3,49,2023-02-01 00:00:00
p_q6ssr5zjdv,Cantaloupe Donut Bath Bomb,Bath Bomb & Fizz,9,3,10,2023-02-01 00:00:00
p_eueyh82k5d,Frosty Pop Lip Gloss 36CT Display,Lip Gloss,0,0,36,2023-02-01 00:00:00
p_x6yz777eh2,White Frosty Pop Lip Gloss,Lip Gloss,2,2,42,2023-02-01 00:00:00
p_pngzvfyhq2,Enchanted Milk Bath,Bath Soaks,3,1,1,2023-02-01 00:00:00
p_krhgu49ve4,Pixie Dust Milk Bath,Bath Soaks,12,4,6,2023-02-01 00:00:00
p_tw9fshuk7t,Cherry Blossom Donut Bath Bomb,Bath Bomb & Fizz,57,12,2,2023-02-01 00:00:00
p_kcur772j5s,Enchanted Dount Bath Bomb,Bath Bomb & Fizz,81,18,18,2023-02-01 00:00:00
p_3jvzqp9y2z,Kiwi Donut Bath Bomb,Bath Bomb & Fizz,6,2,6,2023-02-01 00:00:00
p_3q8dehdtet,Birthday Cake Donut Bath Bomb,Bath Bomb & Fizz,99,21,33,2023-02-01 00:00:00
p_qk3b83czkt,Alligator Surprise Bath Bomb,Bath Bomb & Fizz,18,3,11,2023-02-01 00:00:00
p_yq3d26qhxz,Army Man Surprise Bath Bomb,Bath Bomb & Fizz,42,7,20,2023-02-01 00:00:00
p_3y24xu646c,Gummy Bear Surprise Bath Bomb,Bath Bomb & Fizz,102,15,42,2023-02-01 00:00:00
p_vtn4d7gfwv,Rainbow Surprise Bath Bomb,Bath Bomb & Fizz,24,4,12,2023-02-01 00:00:00
p_dr22ck8qfe,Sea Turtle Surprise Bath Bomb,Bath Bomb & Fizz,30,5,10,2023-02-01 00:00:00
p_cdda2ue2yp,Wine/Champagne Lip Gloss 36 CT Display,Lip Gloss,1,1,36,2023-02-01 00:00:00
p_8pd6j9xjus,White Wine Lip Gloss,Lip Gloss,36,2,14,2023-02-01 00:00:00
p_sf3b7wg54b,Eucalyptus Shower Steamer,Bath Bomb & Fizz,12,2,3,2023-02-01 00:00:00
p_gekcwnmrpn,Grapefruit Shower Steamer,Bath Bomb & Fizz,6,1,0,2023-02-01 00:00:00
p_wnxfsscabm,Lavender Shower Steamer,Bath Bomb & Fizz,6,1,1,2023-02-01 00:00:00
p_rfpe6bgr9m,Strawberry Mint Shower Steamer,Bath Bomb & Fizz,0,0,5,2023-02-01 00:00:00
p_v4yrmxhwzg,Red Wine Lip Gloss,Lip Gloss,36,2,19,2023-02-01 00:00:00
p_dwfa36v5t2,Valentine's Donut Bath Bomb,Bath Bomb & Fizz,0,0,10,2023-02-01 00:00:00
p_6c9bc2jccb,Easter Donut Bath Bomb,Bath Bomb & Fizz,198,21,85,2023-02-01 00:00:00
p_y83dm6bn86,Happy Birthday LED Bath Bomb,Bath Bomb & Fizz,30,5,17,2023-02-01 00:00:00
p_s22w3gz9pm,Farm Animal Surprise Bath Bomb,Bath Bomb & Fizz,78,12,17,2023-02-01 00:00:00
p_uv69sruez6,Dolphin Surprise Bath Bomb,Bath Bomb & Fizz,42,7,18,2023-02-01 00:00:00
p_9e428wpwqe,Shark Surprise Bath Bomb,Bath Bomb & Fizz,60,10,15,2023-02-01 00:00:00
p_pvu7y54j9j,Sports Surprise Bath Bomb,Bath Bomb & Fizz,66,11,15,2023-02-01 00:00:00
p_r5udptkk86,Superhero Surprise Bath Bomb,Bath Bomb & Fizz,84,14,23,2023-02-01 00:00:00
p_vawr8eq26a,Blue Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-02-01 00:00:00
p_sjyx3djafp,Pink Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-02-01 00:00:00
p_r2y3g24h59,Yellow Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-02-01 00:00:00
p_wq7kqd5cse,Purple Donut Bath Bomb and Bracelet Pack,Bath Bomb & Fizz,0,0,0,2023-02-01 00:00:00
p_5kftwpx59x,You're So Kind Donut Bath Bomb,Bath Bomb & Fizz,0,0,0,2023-02-01 00:00:00
