tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_wjw7jsyttw,Last Day to Save Summer Market Event,ONE_TIME,COMPLETED,1689782477000.0,1801.0,1051.0,416.0,19.0,21.0,5255.25,4.0,764.25
bmc_ww35us9jnf,Faire Summer Market 2023,ONE_TIME,COMPLETED,1689253200000.0,1641.0,1264.0,509.0,20.0,27.0,6641.25,3.0,443.25
bmc_8b54dncruh,Happy Birthday Collection,ONE_TIME,COMPLETED,1687438800000.0,1794.0,1536.0,687.0,7.0,13.0,2884.5,0.0,0.0
bmc_jvzrknt6kx,Items in Cart,ONE_TIME,COMPLETED,1685451600000.0,160.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
bmc_tm97yx44gh,$100 First Purchase,ONE_TIME,COMPLETED,1684154739000.0,396.0,325.0,95.0,4.0,0.0,0.0,0.0,0.0
bmc_j7ec2web5w,Rainbow Collection,ONE_TIME,COMPLETED,1683723600000.0,2228.0,1908.0,716.0,34.0,8.0,1776.75,0.0,0.0
bmc_tw5724tuzm,Asking for 5 Star Reviews,ONE_TIME,COMPLETED,1682625730000.0,305.0,250.0,120.0,0.0,7.0,1057.5,0.0,0.0
bmc_wx8tzbagcq,New Products,ONE_TIME,COMPLETED,1679576400000.0,1987.0,1715.0,646.0,48.0,14.0,2061.75,5.0,819.0
bmc_nmcydy5f75,New Customer End of the Year Sale,ONE_TIME,COMPLETED,1672063200000.0,397.0,339.0,97.0,4.0,0.0,0.0,0.0,0.0
bmc_7avw2f68ju,Faire Winter Market 2023,ONE_TIME,COMPLETED,1673964000000.0,2133.0,1849.0,749.0,22.0,30.0,7092.75,1.0,81.0
bmc_tv3qyv5pfx,Soap N' Poufs are Back!!!,ONE_TIME,COMPLETED,1669816800000.0,2095.0,1837.0,756.0,26.0,16.0,3206.25,2.0,373.5
bmc_d7rpywdpg4,CHRISTMAS IS COMING!!!,ONE_TIME,COMPLETED,1664888400000.0,2049.0,1812.0,830.0,44.0,34.0,9733.5,10.0,1746.0
bmc_qsv4q62zt4,New Surprise Bath Bombs,ONE_TIME,COMPLETED,1663160400000.0,2047.0,1851.0,688.0,17.0,21.0,3960.0,1.0,315.0
bmc_cuvafgw87q,New Shower Steamers,ONE_TIME,COMPLETED,1661803399000.0,2044.0,1796.0,833.0,25.0,17.0,5104.5,0.0,0.0
bmc_xq8rhh2xe5,Summer Market 22 General,ONE_TIME,COMPLETED,1658149200000.0,399.0,269.0,76.0,4.0,0.0,0.0,0.0,0.0
bmc_2rg95vtett,Summer Market 22 New Customers,ONE_TIME,COMPLETED,1657981544000.0,170.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0
bmc_9a98j9at3q,Summer Market 22 Cart,ONE_TIME,COMPLETED,1657981098000.0,22.0,18.0,11.0,0.0,5.0,974.25,0.0,0.0
bmc_5w3xcygg6b,Frosty Pop Lip Gloss,ONE_TIME,COMPLETED,1656082894000.0,2031.0,1800.0,822.0,42.0,17.0,2978.0,6.0,1135.5
bmc_hy2wj6wags,Zodiac Bath Bombs,ONE_TIME,COMPLETED,1654800843000.0,2027.0,1784.0,625.0,24.0,18.0,4293.5,3.0,1231.5
bmc_gbtte46gb5,New Items!,ONE_TIME,COMPLETED,1624247403000.0,1252.0,1175.0,310.0,34.0,22.0,3855.25,12.0,2256.25
bmc_cxa4sp8ad3,Instagram Contest,ONE_TIME,COMPLETED,1621259556000.0,1109.0,1034.0,303.0,10.0,8.0,1494.75,1.0,466.5
bmc_5q5f2h2jky,*NEW* Mood Bath Bombs,ONE_TIME,COMPLETED,1620610450000.0,1081.0,989.0,276.0,69.0,18.0,2553.25,12.0,1398.75
bmc_b0gokc2njx,Unused Credit Still Available,ONE_TIME,COMPLETED,1620590103000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_50d16jkxu5,Donut Bath Bombs!,ONE_TIME,COMPLETED,1619926612000.0,251.0,214.0,29.0,7.0,0.0,0.0,0.0,0.0
