Table Runner,"Natural Whip Stitched Cotton 13""x72"" Table Runner",True,p_gw2ffpwj84,FOR_SALE,64.0,31.25,Fennco Styles
Table Runner,"Grey Whip Stitched Cotton 13""x72"" Table Runner",True,p_bhvy4vuvgy,FOR_SALE,64.0,31.25,Fennco Styles
Table Runner,Boho Stitched Cotton Blend Table Runner with Fringe,False,p_ff6qmvaugz,FOR_SALE,28.0,14.0,Fennco Styles
Table Runner,Pastel Stitched Check Cotton Table Runner,False,p_efxxe5ynsu,FOR_SALE,10.0,5.0,Fennco Styles
Table Runner,Classic Gingham Wine & White Table Runner,False,p_uxg2wp88up,FOR_SALE,8.0,4.0,Fennco Styles
Table Runner,Indigo Nautical Design Cotton Table Runner,False,p_anpk2c83x4,FOR_SALE,25.0,12.5,Fennco Styles
Table Runner,"Buffalo Check Cotton 16""X72"" Black-White Table Runner",False,p_perzwcxvty,FOR_SALE,16.99,4.0,Fennco Styles
Table Runner,Ivory Lace Trimmed Taupe Table Runner,False,p_nwwnnc5s7a,FOR_SALE,27.5,13.75,Fennco Styles
Table Runner,Star Spangled Festive Pure Cotton Table Runner,False,p_eunxdugqqm,FOR_SALE,31.5,15.75,Fennco Styles
Table Runner,Green Laser-Cut Hemstitch Table Runner,False,p_nwa26nt9b8,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Classic Light Blue Table Runner,False,p_2f3cjqr27d,FOR_SALE,9.0,3.5,Fennco Styles
Table Runner,Kantha Stitch Tasseled Cotton Table Runner,False,p_sygf38exjs,FOR_SALE,41.9,20.95,Fennco Styles
Table Runner,Hand Beaded Green Tropical Leaves Table Runner,False,p_3eebs5knm8,FOR_SALE,90.0,45.0,Fennco Styles
Table Runner,Green Geometric Cotton Table Runner,True,p_g9prxhxgaw,FOR_SALE,33.0,16.5,Fennco Styles
Table Runner,Red Embroidered Christmas Tree Table Runner,False,p_ku72xph3y3,FOR_SALE,17.0,8.5,Fennco Styles
Table Runner,"Natural Woven Jute 13""x54"" Table Runner",False,p_pkmkabx565,FOR_SALE,88.0,43.75,Fennco Styles
Table Runner,Gold Embroidery & Sequin Ivory Holiday Table Runner (Copy,False,p_kdddpd5tnr,FOR_SALE,37.5,18.75,Fennco Styles
Table Runner,Multicolor Floral Hemstitch Table Runner,True,p_arft5w7hhs,FOR_SALE,42.0,20.65,Fennco Styles
Table Runner,Peppermint Candy Cane Beaded 13x35 Inch Table Runner,False,p_2cdyg3pchy,FOR_SALE,130.0,62.5,Fennco Styles
Table Runner,Blue Floral Pure Cotton 14X72 Inch Table Runner,False,p_w953ag65rz,FOR_SALE,52.4,26.2,Fennco Styles
Table Runner,"Stitched Stripe Cotton Natural 16""x72"" Table Runner",True,p_avp5c79pkm,FOR_SALE,87.5,43.75,Fennco Styles
Table Runner,3-Layer Tartan Plaid Ruffle Holiday Table Runner,False,p_dkpas5zcej,FOR_SALE,18.0,9.0,Fennco Styles
Table Runner,"White Lace Border 16""x72"" Table Runner",False,p_mrnk3z2trp,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Navy Blue Sea Coral Table Runner,False,p_mb48cmxycv,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Navy Blue Striped Block Print Table Runner,False,p_t8tb7u62ez,FOR_SALE,42.99,21.25,Fennco Styles
Table Runner,Classic Striped Cotton Blend 16X72 Table Runner,False,p_xjfpvvb2wk,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Black Natural Grosgrain Table Runner,True,p_3pdkmsqh6e,FOR_SALE,23.76,11.88,Fennco Styles
Table Runner,Beige-Natural Reversible Woven Stripe Table Runner,False,p_qvshsa4p82,FOR_SALE,24.0,12.0,Fennco Styles
Table Runner,"Watercolor Floral Stems Pure Linen 16""X72"" Table Runner",False,p_6qnbwydnpw,FOR_SALE,49.99,28.0,Fennco Styles
Table Runner,"Delightful Sunflower Cotton 14""X72"" Table Runner",False,p_ey4k4qv767,FOR_SALE,49.99,24.75,Fennco Styles
Table Runner,Gold Scallop Border White Tabel Runner,False,p_xcn5y9fxzf,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,Green Beaded Holly Design 12x36 Table Runner,False,p_kwun5fg3md,FOR_SALE,130.0,64.5,Fennco Styles
Table Runner,Blue Raiatea Ikat Cotton 16x72 Table Runner,False,p_8u5kvr899z,FOR_SALE,24.99,8.0,Fennco Styles
Table Runner,Brown Striped Fringed Canvas Cotton Table Runner,False,p_wxntk7hk3j,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Grey Natural Rope 16x72 Cotton Jute Table Runner,False,p_5cw4djjscm,FOR_SALE,67.5,33.75,Fennco Styles
Table Runner,White Braided Embroidery Table Runner,True,p_z2k75rp36u,FOR_SALE,25.0,12.5,Fennco Styles
Table Runner,Black Hemstitch Table Runner,False,p_9h6avgeefy,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,Black Stripe Hemstitch Cotton Table Runner,False,p_wm3g93mtxq,FOR_SALE,27.5,13.75,Fennco Styles
Table Runner,White Banded Border Grey Table Runner,False,p_6y2b6xbze7,FOR_SALE,26.5,13.25,Fennco Styles
Table Runner,"Green Hand Crocheted Mandala Cotton Table Runner, 16""Wx72""L",False,p_aumfua4rtp,FOR_SALE,29.99,12.0,Fennco Styles
Table Runner,Blue Handloom Cotton Blend Table Runner,False,p_zkd6t6fd2v,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Nutcracker Holiday Table Runner,False,p_askc2hjq2d,FOR_SALE,29.5,14.75,Fennco Styles
Table Runner,Double Layer Fringe Cotton-Linen Natural Table Runner,True,p_e6d3z82sec,FOR_SALE,49.5,24.75,Fennco Styles
Table Runner,Black Plaid Cotton White Table Runner,False,p_x5xzajpjuz,FOR_SALE,25.9,12.95,Fennco Styles
Table Runner,Striped Cotton 16x72 Inch Table Runner with Fringes,False,p_avx6r7n3vk,FOR_SALE,40.0,20.0,Fennco Styles
Table Runner,"Everyday Design Table Runner, 10 Colors+",False,p_ph34jpbspq,FOR_SALE,24.76,12.38,Fennco Styles
Table Runner,"Embroidered Floral Hollow Lace 14""x71"" White Table Runner",False,p_934bqt9xwj,FOR_SALE,18.0,9.0,Fennco Styles
Table Runner,"Stripe Americana Cotton 16""X72"" Table Runner",False,p_dnzr9nz2vs,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,Pinecones & Birds Cotton Table Runner,False,p_an4563kgry,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,Beige Medallion Handmade Cotton Crochet Table Runner,True,p_j4t8urxka7,FOR_SALE,27.5,13.75,Fennco Styles
Table Runner,"Ivory Quilted Pure Cotton 16""x72"" Table Runner",True,p_8cff33emcf,FOR_SALE,78.0,37.5,Fennco Styles
Table Runner,Ivory Laser-Cut Hemstitch Table Runner,False,p_hrf3ekzrf5,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Simple Ticking Stripe Double Layered Cotton Table Runner,False,p_2jscwpjx34,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,Ivory Fringed Jute Woven Table Runner,False,p_7au98ccbkc,FOR_SALE,27.5,13.75,Fennco Styles
Table Runner,"Natural Jute 16""x72"" Table Runner",True,p_7vam45e7s6,FOR_SALE,20.0,14.75,Fennco Styles
Table Runner,Black Elegant Faux Fur Table Runner,False,p_qnqmnhnv5v,FOR_SALE,25.0,12.5,Fennco Styles
Table Runner,Unique Fish Design Navy Blue Table Runner,False,p_vefr22p9um,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Terracotta Embroidered  Sequined Leaf Table Runner,False,p_vcp45hwfg4,FOR_SALE,11.0,5.5,Fennco Styles
Table Runner,White Elegant Faux Fur Table Runner,False,p_45eneyph2y,FOR_SALE,25.0,12.5,Fennco Styles
Table Runner,White Classic Hemstitched Table Runner,False,p_3z8bjfcjp9,FOR_SALE,15.0,7.5,Fennco Styles
Table Runner,"Gold Geometric Foil Print Cotton 16""x72"" Table Runner",True,p_mwbfktcn85,FOR_SALE,42.0,21.0,Fennco Styles
Table Runner,Embroidered Sea Design Table Runner,False,p_pfrhm8v5pc,FOR_SALE,48.0,24.0,Fennco Styles
Table Runner,Sea Green Provencal Table Runner,False,p_brt9h7pz74,FOR_SALE,8.0,4.0,Fennco Styles
Table Runner,Navy Hand Crocheted Mandala Cotton Table Runner,False,p_6hgdtcnhfm,FOR_SALE,20.0,10.0,Fennco Styles
Table Runner,"Silver Sequin Border 16""x72"" Table Runner",True,p_3k5xnxp88t,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,"Color Block July 4th Festive Jute Table Runner - 16""x72""",False,p_7r3dmy7zdq,FOR_SALE,28.0,14.0,Fennco Styles
Table Runner,"Boho Geometric Woven 14""x71"" Table Runner",False,p_ve3a7uampv,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,Yellow Neutral Striped Thin Cotton Table Runner,False,p_y5rmh7psrb,FOR_SALE,8.0,4.0,Fennco Styles
Table Runner,Coral Classic Striped Table Runner,False,p_5my4kneqhh,FOR_SALE,10.0,5.0,Fennco Styles
Table Runner,Pink Cotton 16x72 Table Runner,False,p_sk93czkcsb,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,"Aqua Nautical Sea Life 16""x72"" Table Runner",True,p_crr6wdnrqt,FOR_SALE,35.0,15.65,Fennco Styles
Table Runner,Green & Yellow  Stripe Fringed Canvas Cotton Table Runner,False,p_u88fxxb2ut,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Navy-White Buffalo Plaid Thin Soft Table Runner,False,p_nxrsnkk6fp,FOR_SALE,6.0,3.0,Fennco Styles
Table Runner,Red White Embroidered Holly Tree Table Runner,False,p_j4wbmet36q,FOR_SALE,20.0,10.0,Fennco Styles
Table Runner,Beaded Pumpkin 13x35 Inch Table Runner,False,p_3m7nc9pm8w,FOR_SALE,120.0,53.85,Fennco Styles
Table Runner,Green-White Buffalo Plaid Thin Soft Table Runner,False,p_mbschs2dxm,FOR_SALE,9.99,3.0,Fennco Styles
Table Runner,Santa Monica Floral Table Runner,True,p_7jzw8g69tt,FOR_SALE,26.96,13.48,Fennco Styles
Table Runner,Pom Pom Stripe Cotton-Wool Table Runner,True,p_35693f97kb,FOR_SALE,89.0,37.5,Fennco Styles
Table Runner,Rustic Buffalo Check Black-White Table Runner,False,p_9cvuu2z27h,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,"Purple Gingham 16""X72"" Cotton Table Runner",False,p_r36zufcdpm,FOR_SALE,35.0,16.88,Fennco Styles
Table Runner,Turquoise Cotton 16x72 Table Runner,True,p_jmuc4nee9t,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,Foil Print Faux Fur Festive Table Runner,False,p_dpm9h55sb5,FOR_SALE,35.0,17.5,Fennco Styles
Table Runner,Classic Blue Hemstitch Table Runner,False,p_ufxsayv3kx,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,Denim Laser-Cut Hemstitch Table Runner,False,p_pestbf5qtb,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Mustard Geometric Print Cotton Table Runner with Tassels,True,p_ky96su5azy,FOR_SALE,33.0,16.5,Fennco Styles
Table Runner,Orange Water Hyacinth Runner,False,p_cb3aqjm8zy,FOR_SALE,37.0,18.5,Fennco Styles
Table Runner,"Foil Print Faux Cow Hide 16""x72"" Table Runner",True,p_cxjfppnqdr,FOR_SALE,78.0,35.0,Fennco Styles
Table Runner,"Natural Floral Pure Linen 16""x72"" Table Runner",True,p_caew6cbwmh,FOR_SALE,65.0,31.48,Fennco Styles
Table Runner,Gold Braid Embroidered Table Runner,False,p_hbsfkfb74v,FOR_SALE,32.5,16.25,Fennco Styles
Table Runner,Grey Laser-Cut Hemstitch Table Runner,False,p_qvb88afghk,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,"Francine Embroidered & Cutwork 18""x72"" Ivory Table Runner",False,p_thdwxq2y7b,FOR_SALE,39.99,12.0,Fennco Styles
Table Runner,Grey Woven Stripe Cotton Blend Table Runner,True,p_wvun56cf5n,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,Natural Banded Border Design Table Runner,False,p_dsnb64w79p,FOR_SALE,19.3,9.65,Fennco Styles
Table Runner,USA Print Cotton Blend Table Runner,False,p_np9fuqnw27,FOR_SALE,56.0,28.0,Fennco Styles
Table Runner,Grey Banded Border Design Table Runner,False,p_kq9wn972q6,FOR_SALE,19.3,9.65,Fennco Styles
Table Runner,Natural Basket Weave Table Runner,False,p_ysd62duzux,FOR_SALE,21.99,9.0,Fennco Styles
Table Runner,Red Embroidered Snowflake Natural Table Runner,False,p_ddddvaqgav,FOR_SALE,35.9,17.95,Fennco Styles
Table Runner,Colorful Stitched Stripe Design Cotton Table Runner,False,p_ytrh9tdsqw,FOR_SALE,7.0,3.5,Fennco Styles
Table Runner,"Mudcloth Cotton 16""x72"" Table Runner - 3 Colors Available",True,p_dp2mbbvc4w,FOR_SALE,52.5,26.25,Fennco Styles
Table Runner,"Hemstitch Cotton 16""x72"" Table Runner - 7 Colors Available",True,p_ysdjenpu87,FOR_SALE,37.5,18.75,Fennco Styles
Table Runner,Appliqué Contemporary Cotton 16X72 Inch Table Runner,False,p_qmsf95tsky,FOR_SALE,29.99,12.0,Fennco Styles
Table Runner,Red Laser-Cut Hemstitch Table Runner,False,p_hgwc2dxddx,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,"Buffalo Plaid Chindi Cotton 16x72 Table Runner, Placemat",False,p_cws53pqnnb,FOR_SALE,12.0,6.0,Fennco Styles
Table Runner,"Natural Textured Cotton 13""X72"" Table Runner",False,p_6rhp6punhy,FOR_SALE,49.99,23.75,Fennco Styles
Table Runner,"Natural-White Two Tone 16""x72"" Table Runner",True,p_tkh9947b47,FOR_SALE,39.99,17.5,Fennco Styles
Table Runner,Floral Block Cotton 16x72 Table Runner,False,p_ybjv2feky8,FOR_SALE,45.0,21.25,Fennco Styles
Table Runner,"Woven Nubby Ramie Natural 14""x72"" Table Runner",True,p_dscvjhg94s,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,"Multicolor Chindi Cotton 16""x72"" Table Runner",True,p_773q32utav,FOR_SALE,60.0,28.88,Fennco Styles
Table Runner,Classic Gingham Pastel Purple & White Table Runner,False,p_4n56hkmu4h,FOR_SALE,8.0,4.0,Fennco Styles
Table Runner,White Cotton 16x72 Table Runner,True,p_eytt4gj4ce,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,Mustard Natural Geometric Cotton Table Runner with Tassels,False,p_y2uuwr9pr6,FOR_SALE,28.0,15.0,Fennco Styles
Table Runner,Embroidered Ornament Holiday Linen-Poly Table Runner,False,p_7ebahmfd77,FOR_SALE,35.0,17.5,Fennco Styles
Table Runner,Red Shimmering Sequin Party Even Table Runner,False,p_xggpmz89kz,FOR_SALE,39.99,15.0,Fennco Styles
Table Runner,Red Classic Design Cotton Table Runner,True,p_nmrhhc22s4,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,"Ivory Solid Tasseled 16""x72"" Cottontable Runner",True,p_2vewkm8jyc,FOR_SALE,50.0,29.98,Fennco Styles
Table Runner,Orange Moroccan Laser-Cut Hemstitch Table Runner,False,p_zyxwjsebqu,FOR_SALE,27.0,13.5,Fennco Styles
Table Runner,"Denim Net Chindi 16""x72"" Table Runner",False,p_t5gj5ab73m,FOR_SALE,65.0,32.5,Fennco Styles
Table Runner,"Americana Festive 16""x72"" Cotton Table Runner",False,p_n8zsk4zczf,FOR_SALE,30.0,15.0,Fennco Styles
Table Runner,"Natural White Wavy Cotton 16""X72"" Table Runner",False,p_zh6vvyq7b9,FOR_SALE,29.99,8.0,Fennco Styles
Table Runner,"Ivory Embroidered Fleur-De-Lis 16""x72"" Table Runner",True,p_cb2hmfcd28,FOR_SALE,52.0,25.48,Fennco Styles
Table Runner,Turquoise Hemstitch Table Runner,False,p_22wnk8bwen,FOR_SALE,15.0,7.5,Fennco Styles
Table Runner,"Black Striped Chindi Cotton 16""x72"" Table Runner",True,p_v7mzqg67xg,FOR_SALE,52.0,25.65,Fennco Styles
Table Runner,July 4th Striped Cotton Chindi Table Runner,False,p_vxpvddfnse,FOR_SALE,49.99,25.0,Fennco Styles
Table Runner,White-Blue Seashell Ocean-Inspired Table Runner,False,p_v4qtvgv5ec,FOR_SALE,29.0,14.5,Fennco Styles
Table Runner,Pumpkin & Leaf Jacquard Cotton Thanksgiving Table Runner,False,p_khjuxfksq6,FOR_SALE,39.95,17.5,Fennco Styles
Table Runner,Blue Block Print Floral Kantha Stitch Cotton Table Runner,True,p_y24hy59vgr,FOR_SALE,90.0,43.35,Fennco Styles
Table Runner,Natural Embroidered Leaves Table Runner,True,p_jd37r7b8mn,FOR_SALE,38.76,19.38,Fennco Styles
Table Runner,Banded Cotton Table Runner,False,p_mt9h3w7tza,FOR_SALE,60.0,30.0,Fennco Styles
Table Runner,"Navy Nautical Sea Life 16""x72"" Table Runner",True,p_v65v88bkz7,FOR_SALE,35.0,15.65,Fennco Styles
Table Runner,Emerald Green Hemstitch Table Runner,False,p_nuhf9cak9k,FOR_SALE,15.0,7.5,Fennco Styles
Table Runner,Holly & Ribbon Festive Table Runner,False,p_vujdsfxs39,FOR_SALE,28.5,14.25,Fennco Styles
Table Runner,Natural Laser-Cut Hemstitch Table Runner,False,p_zrzr38gaq9,FOR_SALE,22.0,11.0,Fennco Styles
Table Runner,Pastel Blue Watercolor Table Runner,False,p_s7wt9f7k5m,FOR_SALE,27.5,13.75,Fennco Styles
Table Runner,Green Hand Crocheted Mandala Cotton Table Runner,False,p_hkjg5fyjjq,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,"Black Chindi Cotton 16""x72"" Table Runner",True,p_umazu2s24c,FOR_SALE,49.99,18.48,Fennco Styles
Table Runner,Handmade Buffalo Check Table Runner,False,p_sjrzcu6gj6,FOR_SALE,11.0,5.5,Fennco Styles
Table Runner,Whip Stitched Cotton Table Runner,True,p_nbgppyxvq4,FOR_SALE,25.38,12.69,Fennco Styles
Table Runner,Classic Purple Table Runner,False,p_7cxpev44rm,FOR_SALE,10.0,3.5,Fennco Styles
Table Runner,Pineneedle and Red Berry Runner Cotton 16x72 Table Runner,False,p_5vkn25yqgt,FOR_SALE,38.0,18.75,Fennco Styles
Table Runner,White Banded Border Natural Table Runner,False,p_y57y9yn562,FOR_SALE,26.5,13.25,Fennco Styles
Table Runner,Pink Geometric Floral Cotton Table Runner,True,p_5bzjhe4a5b,FOR_SALE,33.0,16.5,Fennco Styles
Table Runner,Lime-White Buffalo Plaid Thin Soft Table Runner,False,p_y7wafha34y,FOR_SALE,9.0,3.0,Fennco Styles
Table Runner,Red Candy Cane White Holiday Table Runner,False,p_yp45fqgrfz,FOR_SALE,29.9,14.95,Fennco Styles
Table Runner,Turquoise Moroccan Laser-Cut Hemstitch Table Runner,False,p_nx2kuanhrv,FOR_SALE,27.0,13.5,Fennco Styles
Table Runner,"Red & Blue Stars Cotton 14""x72"" White Table Runner",False,p_k5jfxwdkwp,FOR_SALE,55.0,27.5,Fennco Styles
Table Runner,"Green Pine Trees Cotton 16""x72"" White Table Runner",True,p_3btgd5hfce,FOR_SALE,52.5,26.25,Fennco Styles
Table Runner,"Plaid Hemstitch Fringe Cotton 16""x72"" Table Runner",False,p_u34wpxggjs,FOR_SALE,60.0,30.0,Fennco Styles
Table Runner,Christmas Trees 16x70 Table Runner,False,p_7gpwcyu4d4,FOR_SALE,53.0,26.5,Fennco Styles
Table Runner,Ivory Embroidered Christmas Tree Table Runner,False,p_5mh65fdz6g,FOR_SALE,31.3,15.65,Fennco Styles
Table Runner,"Red Snowflake Festive 16""x72"" Table Runner",False,p_nu3r3pk597,FOR_SALE,14.99,5.0,Fennco Styles
Table Runner,Classic Tartan Plaid Table Runner,False,p_3ck3u77jh4,FOR_SALE,16.0,8.0,Fennco Styles
Table Runner,Black & Natural Southwestern Table Runner,True,p_ubq39gwmm2,FOR_SALE,50.0,25.0,Fennco Styles
Table Runner,Festive Look July 4th Cotton Blend Table Runner,False,p_zmcncbttd2,FOR_SALE,56.0,28.0,Fennco Styles
Table Runner,"Buffalo Check Cotton 16""X72"" Black-Red Table Runner",False,p_kc299uqt39,FOR_SALE,16.99,4.0,Fennco Styles
Table Runner,"Black White Cotton Houndstooth 16""x72"" Table Runner",False,p_e6rkyzgz25,FOR_SALE,44.0,21.25,Fennco Styles
Table Runner,Ivory Lace Trimmed Taupe Tablecloth,False,p_hezaqs58zz,FOR_SALE,40.0,20.0,Fennco Styles
Table Runner,Red White Christmas Tassel Accent Cotton Table Runner,False,p_whfc6m9953,FOR_SALE,35.0,17.5,Fennco Styles
Table Runner,"Natural Striped Water Hyacinth 14""x72"" Table Runner",True,p_2wjsgvpfhe,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,"Striped Cotton Orange Multi 16""x72"" Table Runner",False,p_yaj7stsbps,FOR_SALE,100.0,49.98,Fennco Styles
Table Runner,Marigold Provencal Table Runner,False,p_fja67tx3dd,FOR_SALE,8.0,4.0,Fennco Styles
Table Runner,Geometric Print Cotton Table Runner with Tassels,False,p_5wxjgn4799,FOR_SALE,33.0,16.5,Fennco Styles
Table Runner,"Black Stripe Cotton 16""x72"" Table Runner",False,p_mbpapq73f9,FOR_SALE,45.0,22.5,Fennco Styles
Table Runner,Tartan Plaid Ruffled Trim Holiday Table Runner,False,p_pd2kz3cz77,FOR_SALE,18.0,9.0,Fennco Styles
Table Runner,Blue Tartan Plaid Cotton Blend Table Runner with Fringe,False,p_d947hqvycb,FOR_SALE,16.99,6.0,Fennco Styles
Table Runner,"Gold Christmas Trees Cotton 16""x72"" White Table Runner",True,p_bgdy5ux5e8,FOR_SALE,68.0,33.13,Fennco Styles
Table Runner,"Natural Jute Stripe 16""x72"" Table Runner",False,p_6r8zwexgmh,FOR_SALE,65.0,32.5,Fennco Styles
Table Runner,"White Skeletons Black 16""X72"" Table Runner",False,p_kw82dhyuqm,FOR_SALE,35.0,17.5,Fennco Styles
Table Runner,Fall Pumpkin Table Runner,False,p_pueduhq926,FOR_SALE,23.0,11.5,Fennco Styles
