tokens,publish_at_values,created_at_values,titles,ratings,brand
br_dyu7t886tw,1637784000000,1637605427000,LUV IT!,5,WEIV
br_353grs9nfz,1637006400000,1636648307000,This is a great shirt and the fabric is nice. I wish I could order by size and not pre- set dozen sizes. ,5,WEIV
br_nfap7devsh,1637006400000,1636566851000,Amazing Quality!,5,WEIV
br_ajqqgxn7by,1636138800000,1635911801000,Small,2,WEIV
br_q49qjyn36q,1634324400000,1634144062000,Highly satisfied and will definitely be a repeat customer! ,5,WEIV
br_dmhptzj3gw,1634324400000,1634092989000,Great,5,WEIV
br_hfvpfjaq8q,1633546800000,1633383049000,Hello Handsome!,5,WEIV
br_tbz65347ww,1632510000000,1632336593000,Great shirts,5,WEIV
br_d7q7f256dw,1632250800000,1632083553000,Littttttttt🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,5,WEIV
br_yqvzfa6qa7,1632250800000,1632083523000,Love it everything great quality ,5,WEIV
br_cf3bcqx94k,1630609200000,1630394644000,Great jacket ,5,WEIV
br_yvydzpaj3s,1629745200000,1629411023000,Everything Looks great,5,WEIV
br_asp9brrhfu,1629745200000,1629402715000,excellent,5,WEIV
br_dkkvzsqe7a,1629745200000,1629393323000,Every order we get from Weiv is amazing! Customer favorite and great to work with!,5,WEIV
br_eznrfwk9z9,1629226800000,1628924822000,Unsatisfied ,2,WEIV
br_uu3shteyxe,1628794800000,1628597393000,Quality items! ,5,WEIV
br_dqr6dchd6r,1627585200000,1627412861000,Flew out the store.,5,WEIV
br_gb3y4wrnt7,1627412400000,1627038916000,Very impressed with quality.,5,WEIV
br_h7k782ncks,1625684400000,1625319816000,Great quality and colors! ,5,WEIV
br_zg7tusre63,1624906800000,1624575183000,Nice quality items!,5,WEIV
br_dad6b8d45d,1624906800000,1624512822000,Runs small,2,WEIV
br_qptbpzd77p,1623092400000,1622735952000,Great!,5,WEIV
br_d5kdu43qdv,1621364400000,1620975837000,Amazing store and great quality ,5,WEIV
br_4pu2yvsfme,1620673200000,1620270466000,Nice Products,5,WEIV
br_6patw8m198,1619031600000,1618791412000,DOPE!,5,WEIV
br_5obyz9pb0j,1617735600000,1617391309000,quick shippment Tho poor quality and constriction,1,WEIV
br_ddahcaygah,1615406400000,1615210421000,perfect product,5,WEIV
br_etyqzx9tyr,1614110400000,1613701984000,Excellent!,5,WEIV
br_f4y7m9h9yn,1613764800000,1613584862000,Beautiful ,5,WEIV
br_7n7egs6jrs,1707422400000,1707243610000,Love everything!,5,Crazy Dog T-Shirts
br_fqq7tte24e,1706904000000,1706743355000,Fun socks,5,Crazy Dog T-Shirts
br_pq6xfd5wxa,1706644800000,1706402603000,The packaging is terrible. You can’t see what they say . Wording is not visible at all . ,2,Crazy Dog T-Shirts
br_3f3cc5sxjy,1704484800000,1704301076000,"Great product, but packaging need some updates",4,Crazy Dog T-Shirts
br_j2rwxwt8ut,1703707200000,1703226273000,Great gifts,5,Crazy Dog T-Shirts
br_u3wzpnt5cj,1702584000000,1702404087000,Nice socks ,5,Crazy Dog T-Shirts
br_x9njug6k6a,1701806400000,1701616020000,Such fun gift items! ,5,Crazy Dog T-Shirts
br_933jj2ntcy,1701374400000,1701132785000,Great boxers for our mens line!,5,Crazy Dog T-Shirts
br_dwmw5zyjam,1699646400000,1699445777000,Great shirts,4,Crazy Dog T-Shirts
br_a37hqjje3z,1698260400000,1698074130000,Super unique and fun! People don't even ask the price! They grab and pay! FUN!!!,5,Crazy Dog T-Shirts
br_s4n4nnsz5d,1697655600000,1697478570000,Will use again,5,Crazy Dog T-Shirts
br_rdrm7suv4p,1696014000000,1695828325000,Great mugs!,5,Crazy Dog T-Shirts
br_7t5g9k5thn,1694458800000,1694090407000,great designs,5,Crazy Dog T-Shirts
br_2juzatej6f,1694458800000,1694090354000,love these products ,5,Crazy Dog T-Shirts
br_rdk44faz7c,1692126000000,1691783981000,Great! ,5,Crazy Dog T-Shirts
br_bgfk43ck83,1691607600000,1691422800000,Arrived quickly without damage.  ,5,Crazy Dog T-Shirts
br_9mgxknhcet,1690916400000,1690663676000,Nice socks.  ,5,Crazy Dog T-Shirts
br_4n64bx7tuq,1690570800000,1690393110000,The items we all delivered in a timely fashion and they were great to work with!,5,Crazy Dog T-Shirts
br_7jg7cz5uu7,1689966000000,1689785592000,great products,5,Crazy Dog T-Shirts
br_wc5wsja4y5,1688583600000,1688152934000,Poor Packaging,2,Crazy Dog T-Shirts
br_fn37t4eksw,1687201200000,1686861209000,There was some kind of red substance on the inside of the box and got on a couple of the ties. ,1,Crazy Dog T-Shirts
br_ccxxukpzxy,1685991600000,1685628628000,"The leggings are great, everything is fine",5,Crazy Dog T-Shirts
br_272u6yjsk7,1684263600000,1684107552000,Great quality,5,Crazy Dog T-Shirts
br_7bcvtyzfc3,1682535600000,1682351245000,Great items! ,5,Crazy Dog T-Shirts
br_nkys79vzt6,1682449200000,1682191130000,Love them!,4,Crazy Dog T-Shirts
br_y3d69m5sh3,1681412400000,1681175166000,Fast shipping. Good quality products. ,5,Crazy Dog T-Shirts
br_69e7e24cyt,1680894000000,1680709427000,Disappointed,2,Crazy Dog T-Shirts
br_4pjhh7nasm,1680634800000,1680381474000,Leggings are great quality my second order!,5,Crazy Dog T-Shirts
br_gukubauz28,1680548400000,1680196328000,"Almost every item was damaged in some way. Most had scuffs running down the mugs. Others came broken or chipped. The print quality is great, they just can't seem to store and/or ship their items well. We have had mugs from 3 other companies and they managed to ship them in good condition every time. They should invest in better shipping packaging. One of the boxes even had someone's beverage bottle trash in it. The phone number on the shipping label is also disconnected so trying to contact them direct to avoid having to leave this review was fruitless. They should probable stick to T-shirts if they aren't versed in how to ship fragile items correctly.",2,Crazy Dog T-Shirts
br_2nagkhhhbb,1679338800000,1678986536000,great quality,5,Crazy Dog T-Shirts
br_dvp6cf4dkq,1678219200000,1677948721000,Always on time and picture perfect!,5,Crazy Dog T-Shirts
br_xwd552s3zq,1677873600000,1677688922000,Everything was perfect!,5,Crazy Dog T-Shirts
br_wqk5spck4z,1677787200000,1677620746000,Quality is very good!,5,Crazy Dog T-Shirts
br_q8q66c3br5,1677700800000,1677501698000,love these silly sock designs and they sell like hotcakes!,5,Crazy Dog T-Shirts
br_bx4q27e438,1677614400000,1677432131000,Quick and lots of fun items,5,Crazy Dog T-Shirts
br_h3dx7g3qy9,1677096000000,1676738194000,Easy ,5,Crazy Dog T-Shirts
br_pcnpdpddvc,1676404800000,1676212502000,thanks so much!,5,Crazy Dog T-Shirts
br_xet7jwpy73,1676404800000,1676212485000,super duper ,5,Crazy Dog T-Shirts
br_s8snezjdhw,1676404800000,1676212468000,will reorder! big hit for the holidays especially,5,Crazy Dog T-Shirts
br_28xcezv27w,1675800000000,1675639430000,Nice socks but the packaging is hiding the funny saying.  Please change the package design!!!,4,Crazy Dog T-Shirts
br_zc56gtdku6,1674763200000,1674569203000,Cute socks!,5,Crazy Dog T-Shirts
br_zxsq3px6ch,1671566400000,1671256352000,Can’t say enough good things about my order! Lovely work! ,5,Crazy Dog T-Shirts
br_3cyce48srq,1671480000000,1671120870000,Crazy Dog Socks,5,Crazy Dog T-Shirts
br_rmsbk9v67f,1671134400000,1670930085000,great socks,5,Crazy Dog T-Shirts
br_j93qghrv5p,1670961600000,1670619264000,"sold out almost  all,  within one week ",5,Crazy Dog T-Shirts
br_enk4qsmmua,1669924800000,1669750561000,Great Product!,5,Crazy Dog T-Shirts
br_k7m478yccx,1667937600000,1667559306000,I love their products-we are always happy to see them come in!,5,Crazy Dog T-Shirts
br_rup67pyxwf,1667937600000,1667555426000,"Almost perfect, great socks, great quality, fast shipping. The packaging hides the funny saying on these socks, which is why they were purchased. I used address labels and typed out the saying, and attached the labels to the packaging, worked great, but would prefer not to have to do that. ",4,Crazy Dog T-Shirts
br_7zk27y5wg2,1667851200000,1667509564000,Super quick.  Great socks,5,Crazy Dog T-Shirts
br_24ukcpdtgn,1666724400000,1666447480000,"love these, and i am hoping my customers do as well!",5,Crazy Dog T-Shirts
br_mufhzmn4am,1666638000000,1666288971000,Great quality,5,Crazy Dog T-Shirts
br_7vu64v7x8h,1665774000000,1665603944000,Disappointing quality control that wasn't caught,1,Crazy Dog T-Shirts
br_uppdfzxnxw,1665774000000,1665542554000,"Cute, funny socks. ",4,Crazy Dog T-Shirts
br_z4wuq6q8cm,1664910000000,1664725521000,lovely items and fast delivery,5,Crazy Dog T-Shirts
br_dqp52xmx34,1664478000000,1664284840000,Order was received quickly and the product was as described.  I will order again.,5,Crazy Dog T-Shirts
br_ff359zweaj,1663614000000,1663274640000,great product,5,Crazy Dog T-Shirts
br_mt9etk2ckh,1663009200000,1662659559000,Super fun socks,5,Crazy Dog T-Shirts
br_5uu63jd5xy,1662663600000,1662478706000,I love the product socks and mitts. But the packaging needs to be redesigned.,4,Crazy Dog T-Shirts
br_xwezbszm7p,1661281200000,1661014506000,Cute socks,5,Crazy Dog T-Shirts
br_qurex62y53,1658862000000,1658673637000,Great socks with one of a kind designs,5,Crazy Dog T-Shirts
br_3pep5xegtm,1658343600000,1658171864000,Will order again,5,Crazy Dog T-Shirts
br_7v3m8dfdvg,1658257200000,1657909891000,received the products quickly!,5,Crazy Dog T-Shirts
br_4c3tvenfm5,1657652400000,1657299806000,So soft and the quality is fabulous.  ,5,Crazy Dog T-Shirts
br_7andn544j7,1654110000000,1653688115000,Amazing customer service!!!!!,5,Crazy Dog T-Shirts
br_4ex49brgpk,1649962800000,1649799630000,Great response time,4,Crazy Dog T-Shirts
br_sv3v6ujvyb,1647975600000,1647688760000,quick shipping and packaged well,5,Crazy Dog T-Shirts
br_rhdhjbcfxv,1647457200000,1647228687000,Fun product and good quality ,5,Crazy Dog T-Shirts
br_mhwmz2gufu,1647284400000,1646941004000,Amazing company. Love their products. Will order from again & again,5,Crazy Dog T-Shirts
