Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List,Brand Token,brand
b_aqaeteuq89,Solid Shampoo,Bamboo Bar Holder For Viori Shampoo + Conditioner,False,p_tb8ea4emj7,FOR_SALE,10.0,5.0,0,,b_aqaeteuq89,Viori Beauty
b_aqaeteuq89,Solid Shampoo,Travel Size Terrace Garden Shampoo & Conditioner Set,False,p_w4tnnqs285,FOR_SALE,15.0,7.5,0,,b_aqaeteuq89,Viori Beauty
b_wkanh686mb,Solid Shampoo,Shampoo Bar | Tea Tree Mint  | Lice Prevention |,True,p_6zgkqc52es,FOR_SALE,15.99,7.0,0,NEW_BADGE,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Shampoo Bar | Pina Colada | Hydrate | Rice Protein Water,False,p_6hswtgbuzk,FOR_SALE,15.99,7.0,0,FAIRE_BESTSELLER,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Shampoo Bar | Mango | Frizz Control | Natural Mango Butter,False,p_ezszkr2rcy,FOR_SALE,15.99,7.0,0,FAIRE_BESTSELLER,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Solid Shampoo Bar | Citrus Splash Beach Bar | Plastic-Free,False,p_yvyupqhf93,FOR_SALE,15.99,7.0,0,,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Shampoo Bar | Rosemary Lavender -Volume | Rice Protein Water,False,p_63yb78pb6w,FOR_SALE,15.99,7.0,0,,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,"Solid Shampoo | 3 in 1 Conditioner, and Body Wash | Bay Rum",False,p_cr6rceyksy,FOR_SALE,15.99,7.0,0,FAIRE_BESTSELLER,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Solid Shampoo Bar | Tea Tree Mint Camping Bar | Plastic-Free,False,p_6pgmaw94z4,FOR_SALE,15.99,7.0,0,,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Solid Shampoo Bar | Unscented | Strengthening Plastic-Free,False,p_3t7rhut5jq,FOR_SALE,15.99,7.0,0,,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Shampoo Bars | Eco-Friendly | Solid Shampoo | Body Wash,False,p_myffkyt6fs,FOR_SALE,14.99,7.0,0,FAIRE_BESTSELLER,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Bundle (168) Sample Kit Sample,False,p_xd887shewc,FOR_SALE,5.0,2.5,0,,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_wkanh686mb,Solid Shampoo,Shampoo Bar | Sample Size | Eco-Friendly | Plastic Free,False,p_mfrnvms3qj,FOR_SALE,5.0,2.5,0,FAIRE_BESTSELLER,b_wkanh686mb,Luxiny Products - Luxurious Bath and Body
b_dljmfs9o,Solid Shampoo,Rice Water Protein Shampoo Bar For Hair Growth,False,p_sp458mswhv,FOR_SALE,14.0,7.0,0,FAIRE_BESTSELLER,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,Castor Oil Nourishing Shampoo Bar,False,p_dkdna4m2rz,FOR_SALE,14.0,7.0,0,FAIRE_BESTSELLER,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,Rosemary & Biotin Volumizing Solid Shampoo,False,p_z49y2xsp3v,FOR_SALE,14.0,7.0,0,,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,Tea Tree + Mint Clarifying Shampoo Bar,False,p_5vvjl4lep5,FOR_SALE,14.0,7.0,0,FAIRE_BESTSELLER,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,Purple Toning Solid Shampoo Bar,False,p_582y8sz7qz,FOR_SALE,14.0,7.0,0,FAIRE_BESTSELLER,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,Rosemary & Biotin Volumizing Solid Conditioner,False,p_7ff9x75vqy,FOR_SALE,14.0,7.0,0,,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,(Sample) Rice Water Protein Shampoo Bar For Hair Growth,False,p_jsvwfp9km9,FOR_SALE,14.0,9.0,0,,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,(Sample) Tea Tree + Mint Clarifying Shampoo Bar,False,p_5rr7xgyad4,FOR_SALE,18.0,9.0,0,,b_dljmfs9o,KITSCH
b_dljmfs9o,Solid Shampoo,(Sample) Castor Oil Nourishing Shampoo Bar,False,p_y3p96fxtey,FOR_SALE,14.0,9.0,0,,b_dljmfs9o,KITSCH
b_bruvtyx6ew,Solid Shampoo,Unpackaged Active Charcoal Shampoo Bar Zero Waste,False,p_f9zq3y99rn,FOR_SALE,12.0,6.0,0,,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Unpackaged Rosemary and Rhassoul Clay Shampoo Bar Zero Waste,False,p_peqegqycs3,FOR_SALE,12.0,6.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Unpackaged Chamomile Baby Shampoo Bar Zero Waste,False,p_xhsf6mu7uv,FOR_SALE,12.0,6.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Unpackaged Pink Clay Shampoo Bar Zero Waste (Normal Hair),False,p_x574gk9rrj,FOR_SALE,12.0,6.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Unpackaged Marine Clay Shampoo Bar Zero Waste (Dry Hair),False,p_q8ydxbxnse,FOR_SALE,12.0,6.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Unpackaged Face Wash Bar Zero Waste,False,p_g9gr9dcgyv,FOR_SALE,12.0,6.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Marine Clay/ Dry Hair Shampoo Bar Zero Waste,False,p_3fr43n8qhv,FOR_SALE,16.0,8.0,0,FAIRE_BESTSELLER,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Pink Clay / Normal Hair Shampoo Bar Zero Waste,False,p_sh6gw4ues3,FOR_SALE,16.0,8.0,0,,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Zero Waste Shampoo + Conditioner Travel Kit,False,p_rkyc8a4u3e,FOR_SALE,35.0,17.5,0,,b_bruvtyx6ew,Simpl Bars
b_bruvtyx6ew,Solid Shampoo,Shampoo + Conditioner Bar Sampler Kit,False,p_75vnvfh8up,FOR_SALE,39.99,23.0,0,,b_bruvtyx6ew,Simpl Bars
b_8cyumi6ou0,Solid Shampoo,Summer Cooling Rosemary Mint Shampoo Bar. Tangie. Zero Waste Hair,False,p_tms8sc5q7y,FOR_SALE,13.0,6.7,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,18 Package Free Rosemary Mint Shampoo Bars By Tangie. USA,False,p_aehvcrtzz5,FOR_SALE,13.0,6.4,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Packaged Our Planet Shampoo Bar By Tangie. Zero Waste. USA,False,p_23pwhsr6u4,FOR_SALE,13.0,6.7,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Summer Citrus Shampoo Bar By Tangie. Zero Waste. USA,False,p_2n29xrpbvm,FOR_SALE,13.0,6.7,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Spring Rose Geranium Shampoo By Tangie. Zero Waste Hair. Packaged. USA,False,p_ymxha64v7p,FOR_SALE,13.0,6.7,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Packaged Bergamot & Patchouli Shampoo By Tangie. Zero Waste. USA,False,p_2w46fnq3ea,FOR_SALE,13.0,6.7,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Protecting & Regenerating Shampoo Bar By Tangie. Zero Waste. USA,False,p_3cwdr45fr8,FOR_SALE,15.0,7.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Summer Cooling Rosemary Mint Shampoo Bar By Tangie 9-pk.,False,p_nzf36mrd2m,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,French Lavender Spring Shampoo Bar. Tangie 9-pk. Zero Waste,False,p_67rqg8qtc8,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Package Free Summertime Watermelon Shampoo Bar. Tangie. 9pk ,False,p_m3qfxy38yj,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,18 Package Free Our Planet Shampoo Bars By Tangie Zero Waste,False,p_kusmnacbg8,FOR_SALE,12.5,6.4,0,BRAND_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Purple Pigment Shampoo Bar Blonde Gray Hair Packaged. Tangie,False,p_z3v3y8xqkw,FOR_SALE,18.0,7.65,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,French Lavender Spring Shampoo Bar. Tangie. Zero Waste. USA,False,p_tep6sx3xas,FOR_SALE,13.0,6.7,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Spring Rose Geranium Shampoo. Tangie 9pk. Zero Waste. No Pkg,False,p_6e8f9w46e9,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Summer Citrus Shampoo Bar. Tangie 9pk. Zero Waste. No Pkg,False,p_bj6ehryqq6,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Summer Citrus Shampoo Bars. 18 Pack. Tangie. No Packaging,False,p_umr9uphttg,FOR_SALE,13.0,6.4,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Package Free Bergamot & Patchouli Shampoo By Tangie. 9-pk.,False,p_f9zhvbdqe7,FOR_SALE,13.0,6.5,0,FAIRE_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Purple Shampoo Bar Blonde & Gray Hair. Package Free. Tangie,False,p_nxyuh5vjwj,FOR_SALE,18.0,7.03,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Packaged Unscented Shampoo Bar By Tangie. Zero Waste. USA,False,p_uxqdznzk37,FOR_SALE,13.0,6.7,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Package Free Unscented Shampoo Bars By Tangie. 9-pack,False,p_857tkmd4y7,FOR_SALE,13.0,6.5,0,BRAND_BESTSELLER,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Packaged Free Cedarwood Lemongrass Shampoo Bar. Tangie. Case,False,p_urxakrhrf7,FOR_SALE,12.0,6.5,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Sulfate Free Unscented Shampoo Package Free. 9-pack. Tangie ,True,p_xsywpwx8rq,FOR_SALE,13.3,6.65,0,NEW_BADGE,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Packaged Cedarwood & Lemongrass Shampoo Bar By Tangie. Zero Waste. USA,False,p_q2d9dqd25r,FOR_SALE,13.0,6.7,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Wrapped Sulfate Free Shampoo Bar By Tangie. Zero Waste. USA,False,p_5qvwv228tc,FOR_SALE,15.0,6.75,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,Package Free Our Planet Shampoo Bars By Tangie. 9-pack,False,p_ecd26uk74m,FOR_SALE,13.0,6.5,0,,b_8cyumi6ou0,Tangie LLC
b_8cyumi6ou0,Solid Shampoo,18 Package Free Lavender Shampoo Bars. Tangie Zero Waste USA,False,p_j27mj7tfkz,FOR_SALE,12.5,6.4,0,,b_8cyumi6ou0,Tangie LLC
