token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_bbmqy88k6r,o_ss8unybjmq,p_nam6mukww7,bo_t25r8698ug,Picnic Napkin 20x20 - Sky - Set of 4,default,11000,5100,5100,2,10200,10200,0,#T25R8698UG,
oi_ad4hv86eyb,o_ss8unybjmq,p_3gk4kmtnwg,bo_t25r8698ug,Picnic Napkin 20x20 - Walnut - Set of 4,default,11000,5100,5100,2,10200,10200,0,#T25R8698UG,
oi_hm9mew5k7z,o_fvf2crttjm,p_c9xwftlltl,bo_x42fxjv6sg,Bistro Glass - Set of 6,Green,8625,3450,3450,2,6900,6900,0,#X42FXJV6SG,
oi_x7vvmqqu3c,o_fvf2crttjm,p_mwa9qxh64d,bo_x42fxjv6sg,Two-Tone Gingham Aqua/Orange Napkins 20x20 - Set of 4,Aqua/Orange,12000,4800,4800,2,9600,9600,0,#X42FXJV6SG,
oi_8wbxnzre9s,o_fvf2crttjm,p_y4puc37mff,bo_x42fxjv6sg,Two-Tone Gingham Orange/Aqua Napkins 20x20 - Set of 4,Orange/Aqua,12000,4800,4800,2,9600,9600,0,#X42FXJV6SG,
oi_ap86eeb8cu,o_4zdtjxxbch,p_5m32z9rffj,bo_awqgd5nq9r,Summer Glass Orange & Turquoise Large 15oz - Set of 4,Orange/Turquoise / Large,9250,3700,3700,2,7400,7400,0,#AWQGD5NQ9R,
oi_r276je4eae,o_4zdtjxxbch,p_k7yup3yhue,bo_awqgd5nq9r,Normandy Natural - Red/Natural/Blue Stripes Napkins 20x20,default,8100,3600,3600,2,7200,7200,0,#AWQGD5NQ9R,
oi_9zr2md27fa,o_4zdtjxxbch,p_bkxxjwuprg,bo_awqgd5nq9r,Laundered Linen Orange/Natural Napkins 20x20 - Set of 4,Orange/Natural,8000,3200,3200,2,6400,6400,0,#AWQGD5NQ9R,
oi_hsbrfjawg3,o_4zdtjxxbch,p_my3ufkjwdk,bo_awqgd5nq9r,Summer Glass White & Turquoise Large 15oz - Set of 4,White/Turquoise / Large,9250,3700,3700,2,7400,7400,0,#AWQGD5NQ9R,
oi_efqqxrue37,o_4zdtjxxbch,p_u9re3qkzp3,bo_awqgd5nq9r,Summer Glass White & Turquoise Small 9oz - Set of 4,White/Turquoise / Small,8500,3400,3400,2,6800,6800,0,#AWQGD5NQ9R,
oi_9svcpb39qg,o_4zdtjxxbch,p_d7gqffkdpp,bo_awqgd5nq9r,Laundered Linen Aqua/Lime Towels 20x30 - Set of 2,Aqua/Lime,5750,2300,2300,2,4600,4600,0,#AWQGD5NQ9R,
oi_sqgaf5vsc8,o_6cuzfnhmdh,p_a8dpz8rhet,bo_2c8u36zuah,Marble & Wood Cheese Board,default,7250,2900,2900,2,5800,5800,0,#2C8U36ZUAH,
oi_xwb636zys4,o_6cuzfnhmdh,p_carncmitw9,bo_2c8u36zuah,Marble Small Paddle,default,6750,2700,2700,2,5400,5400,0,#2C8U36ZUAH,
oi_pss4sq5ktu,o_6cuzfnhmdh,p_my3ufkjwdk,bo_2c8u36zuah,Summer Glass White & Turquoise Large 15oz - Set of 4,White/Turquoise / Large,9250,3700,3700,2,7400,7400,0,#2C8U36ZUAH,
oi_qf9xnucfq8,o_6cuzfnhmdh,p_7dwh6wyjtg,bo_2c8u36zuah,Summer Glass Turquoise & White Small 9oz - Set of 4,Turquoise/White / Small,8500,3400,3400,2,6800,6800,0,#2C8U36ZUAH,
oi_3ymgsggbqw,o_6cuzfnhmdh,p_q934ackyg4,bo_2c8u36zuah,"Loopy Abaca Natural 15"" Round - Set of 4",default,10800,4800,4800,2,9600,9600,0,#2C8U36ZUAH,
oi_nrzxnxp9ah,o_6cuzfnhmdh,p_8hbuah6djc,bo_2c8u36zuah,Picnic Napkin 20x20 - Tomato - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_mfjsmugc9y,o_6cuzfnhmdh,p_vdyfwu9can,bo_2c8u36zuah,Picnic Napkin 20x20 - Clementine - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_7byshbkek5,o_6cuzfnhmdh,p_w895auxngu,bo_2c8u36zuah,Picnic Napkin 20x20 - Mustard - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_pcjkrhqy3q,o_6cuzfnhmdh,p_ayqr7w9kzr,bo_2c8u36zuah,Picnic Napkin 20x20 - Basil - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_jd8a5fnd9x,o_6cuzfnhmdh,p_knwx3efmay,bo_2c8u36zuah,Laundered Linen Mustard/Grey Napkins 20x20 - Set of 4,Mustard/Grey,8000,3200,3200,2,6400,6400,0,#2C8U36ZUAH,
oi_bg7wyusaje,o_6cuzfnhmdh,p_bkxxjwuprg,bo_2c8u36zuah,Laundered Linen Orange/Natural Napkins 20x20 - Set of 4,Orange/Natural,8000,3200,3200,2,6400,6400,0,#2C8U36ZUAH,
oi_pdjr4fvj4w,o_6cuzfnhmdh,p_h6u4ct5xcc,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Clementine - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_gtg94qkanh,o_6cuzfnhmdh,p_hwdepetxrw,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Tomato - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_dsrvzdufzs,o_6cuzfnhmdh,p_wubphwtcd5,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Mustard - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_3mdtjuhcj2,o_6cuzfnhmdh,p_aafrk398zc,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Basil - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_95dxz6mnc9,o_6cuzfnhmdh,p_fevgru6xpd,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Sky - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_ttrc36k3g2,o_6cuzfnhmdh,p_nccc96569k,bo_2c8u36zuah,Ticking Stripe Napkin 20x20 - Blueberry - Set of 4,default,11000,5100,5100,2,10200,10200,0,#2C8U36ZUAH,
oi_jhd37jue75,o_6cuzfnhmdh,p_h80ygem2og,bo_2c8u36zuah,Marble Grande Round Tray,Grande,9250,3700,3700,2,7400,7400,0,#2C8U36ZUAH,
oi_uc6ajy5tk9,o_6cuzfnhmdh,p_aj2h90xqrv,bo_2c8u36zuah,Marble Key Bowl,default,12500,5000,5000,2,10000,10000,0,#2C8U36ZUAH,
oi_gwxnq4a77c,o_tz5hmzqtvf,p_8w8o4xojh0,bo_ggcphqpv33,Marble Heart Dishes - Set of 4,default,8250,3300,3300,2,6600,6600,0,#GGCPHQPV33,
oi_mqqw5te3s8,o_tz5hmzqtvf,p_carncmitw9,bo_ggcphqpv33,Marble Small Paddle,default,6750,2700,2700,2,5400,5400,0,#GGCPHQPV33,
oi_dqg4xqke3w,o_tz5hmzqtvf,p_vrh25gfb2k,bo_ggcphqpv33,Marble Large Paddle 14X11,default,6500,3600,3600,2,7200,7200,0,#GGCPHQPV33,
oi_44f6upq93u,o_tz5hmzqtvf,p_clqsqkwcdq,bo_ggcphqpv33,Marble Hexagon Coasters - Set of 4,default,5500,2200,2200,4,8800,8800,0,#GGCPHQPV33,
oi_rb49cqjnrc,o_mq2z5trz43,p_vrh25gfb2k,bo_rg3t4kwgwv,Marble Large Paddle 14X11,default,6500,3600,3600,6,21600,21600,0,#RG3T4KWGWV,
oi_yzrwfjn2hy,o_mq2z5trz43,p_carncmitw9,bo_rg3t4kwgwv,Marble Small Paddle,default,6750,2700,2700,8,21600,21600,0,#RG3T4KWGWV,
oi_unhxr9ad5c,o_sgkrhfx7f6,p_y4puc37mff,bo_nha3g3xq9f,Two-Tone Gingham Orange/Aqua Napkins 20x20 - Set of 4,Orange/Aqua,12000,4800,4800,2,9600,9600,0,#NHA3G3XQ9F,
oi_ajtjy5a5yb,o_sgkrhfx7f6,p_8sxf7k82zq,bo_nha3g3xq9f,Two-Tone Gingham Dijon/Grey Napkins 20x20 - Set of 4,Dijon/Grey,12000,4800,4800,2,9600,9600,0,#NHA3G3XQ9F,
oi_c46fh9smx5,o_sgkrhfx7f6,p_w895auxngu,bo_nha3g3xq9f,Picnic Napkin 20x20 - Mustard - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_y2cn4savn3,o_sgkrhfx7f6,p_8hbuah6djc,bo_nha3g3xq9f,Picnic Napkin 20x20 - Tomato - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_c87djndqfy,o_sgkrhfx7f6,p_ayqr7w9kzr,bo_nha3g3xq9f,Picnic Napkin 20x20 - Basil - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_qdubq9erm2,o_sgkrhfx7f6,p_59w2twst76,bo_nha3g3xq9f,Chunky Linen Lime Towels 20x30 - Set of 2,Lime,7500,3000,3000,2,6000,6000,0,#NHA3G3XQ9F,
oi_6j7yfu8rh4,o_sgkrhfx7f6,p_5ajscssabf,bo_nha3g3xq9f,Chunky Linen Mustard Towels 20x30 - Set of 2,Mustard,6000,3000,3000,2,6000,6000,0,#NHA3G3XQ9F,
oi_9v6skan74w,o_sgkrhfx7f6,p_m7emrgpuzj,bo_nha3g3xq9f,Vintage Linen Ivory/Navy Towels 20x30 - Set of 2,Ivory/Navy,6500,2600,2600,2,5200,5200,0,#NHA3G3XQ9F,
oi_vx9xysf9j6,o_sgkrhfx7f6,p_6zkveznawe,bo_nha3g3xq9f,Laundered Linen Aqua/Charcoal Towels 20x30 - Set of 2,Aqua/Charcoal,5000,2000,2000,2,4000,4000,0,#NHA3G3XQ9F,
oi_uh6549dd5d,o_sgkrhfx7f6,p_f44u3r7fk9,bo_nha3g3xq9f,Chunky Linen Red Towels 20x30 - Set of 2,Red,7500,3000,3000,2,6000,6000,0,#NHA3G3XQ9F,
oi_jf6sn4ajyd,o_sgkrhfx7f6,p_wubphwtcd5,bo_nha3g3xq9f,Ticking Stripe Napkin 20x20 - Mustard - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_g99bn4aj5g,o_sgkrhfx7f6,p_hwdepetxrw,bo_nha3g3xq9f,Ticking Stripe Napkin 20x20 - Tomato - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_u5kgjgrra5,o_sgkrhfx7f6,p_aafrk398zc,bo_nha3g3xq9f,Ticking Stripe Napkin 20x20 - Basil - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_cdgjsdvceu,o_sgkrhfx7f6,p_3yvzxsabug,bo_nha3g3xq9f,Marseille - Blue & Natural Tea Towels 20x30 - Set of 2,default,5850,2600,2600,2,5200,5200,0,#NHA3G3XQ9F,
oi_kxteucjy7y,o_sgkrhfx7f6,p_sq8yw7r972,bo_nha3g3xq9f,Marseille - Blue & Natural Napkins 20x20 - Set of 4,default,9000,4000,4000,2,8000,8000,0,#NHA3G3XQ9F,
oi_hvnaf8fqs7,o_sgkrhfx7f6,p_ysgrn4zx2r,bo_nha3g3xq9f,Laundered Linen Lime/Grey Napkins 20x20 - Set of 4,Lime/Grey,9000,3600,3600,1,3600,3600,0,#NHA3G3XQ9F,
oi_du7kykd32v,o_sgkrhfx7f6,p_7cq7ydfpna,bo_nha3g3xq9f,Laundered Linen Indigo/White Napkins 20x20 - Set of 4,Indigo/White,9000,3600,3600,2,7200,7200,0,#NHA3G3XQ9F,
oi_9znjpwec2u,o_sgkrhfx7f6,p_ws6wpm9ndz,bo_nha3g3xq9f,Laundered Linen Lime Aqua Napkins 20x20 - Set of 4,Lime/Aqua,8000,3200,3200,2,6400,6400,0,#NHA3G3XQ9F,
oi_ywwduhag5s,o_sgkrhfx7f6,p_naccq6dvyn,bo_nha3g3xq9f,Chunky Linen Orange Towels 20x30 - Set of 2,Orange,7500,3000,3000,2,6000,6000,0,#NHA3G3XQ9F,
oi_r25ucdpah7,o_sgkrhfx7f6,p_a46ejavvbw,bo_nha3g3xq9f,Chunky Linen Mustard Napkins 20x20 - Set of 4,Mustard,9400,4700,4700,2,9400,9400,0,#NHA3G3XQ9F,
oi_69jk2mg8v7,o_sgkrhfx7f6,p_4hz4e77sux,bo_nha3g3xq9f,Chunky Linen Lime Napkins 20x20 - Set of 4,Lime,11750,4700,4700,2,9400,9400,0,#NHA3G3XQ9F,
oi_22zvxd33wu,o_sgkrhfx7f6,p_htn2ra2jdm,bo_nha3g3xq9f,Chunky Linen Red Napkins 20x20 - Set of 4,Red,11750,4700,4700,2,9400,9400,0,#NHA3G3XQ9F,
oi_krguzcchv9,o_sgkrhfx7f6,p_tcxmndhgmx,bo_nha3g3xq9f,Alsace Natural & Blue Napkins 20x20 - Set of 4,default,8100,3600,3600,2,7200,7200,0,#NHA3G3XQ9F,
oi_hh7vnnwgfj,o_sgkrhfx7f6,p_k7yup3yhue,bo_nha3g3xq9f,Normandy Natural - Red/Natural/Blue Stripes Napkins 20x20,default,8100,3600,3600,2,7200,7200,0,#NHA3G3XQ9F,
oi_v6hpqudh3d,o_sgkrhfx7f6,p_nccc96569k,bo_nha3g3xq9f,Ticking Stripe Napkin 20x20 - Blueberry - Set of 4,default,11000,5100,5100,2,10200,10200,0,#NHA3G3XQ9F,
oi_de7cgjuzy2,o_fejfqpfgby,p_dspgyvzrn8,bo_drnhr4g5nm,Two-Tone Gingham Aqua/Orange Towels 20x30 - Set of 2,Aqua/Orange,7500,3000,3000,6,18000,18000,0,#DRNHR4G5NM,
oi_z89qse9a6h,o_fejfqpfgby,p_h80ygem2og,bo_drnhr4g5nm,Marble Grande Round Tray,Grande,9250,3700,3700,6,22200,22200,0,#DRNHR4G5NM,
oi_xq8r3pdwtp,o_fejfqpfgby,p_6zkveznawe,bo_drnhr4g5nm,Laundered Linen Aqua/Charcoal Towels 20x30 - Set of 2,Aqua/Charcoal,5000,2000,2000,8,16000,16000,0,#DRNHR4G5NM,
oi_uawfsp8ucb,o_fejfqpfgby,p_f1cw6daugq,bo_drnhr4g5nm,Large White Marble Pot,default,9000,3600,3600,6,21600,21600,0,#DRNHR4G5NM,
oi_np3bmpg56q,o_fejfqpfgby,p_6nwpg1ehfn,bo_drnhr4g5nm,Small Marble Flower Pot,default,7000,2800,2800,6,16800,16800,0,#DRNHR4G5NM,
oi_ggrtacwwwn,o_fejfqpfgby,p_wc4xk6hcjd,bo_drnhr4g5nm,Two-Tone Gingham Lime/Aqua Towels 20x30 - Set of 2,Lime/Aqua,6000,3000,3000,3,9000,9000,0,#DRNHR4G5NM,
oi_6caftq8vch,o_fejfqpfgby,p_aj2h90xqrv,bo_drnhr4g5nm,Marble Key Bowl,default,12500,5000,5000,8,40000,40000,0,#DRNHR4G5NM,
oi_y6rmp2hket,o_zz55v48esq,p_729nz6ahqk,bo_8g5dzmfbdf,Chunky Linen Forest Green Napkins 20x20 - Set of 4,Forest Green,11750,4700,4700,2,9400,9400,0,#8G5DZMFBDF,
oi_y962kdwqwc,o_zz55v48esq,p_brk5phry4v,bo_8g5dzmfbdf,Chunky Linen Forest Green Towels 20x30 - Set of 2,Forest Green,7500,3000,3000,2,6000,6000,0,#8G5DZMFBDF,
oi_u5z2uejzsv,o_t96awxqdz2,p_5c2hwcg3je,bo_5mbfvqp259,Brittany White & Blue Tea Towels 20x30 - Set of 2,default,5175,2300,2300,3,6900,6900,0,#5MBFVQP259,
oi_jhdmet6tfe,o_t96awxqdz2,p_vcqxhefua5,bo_5mbfvqp259,Boat Stripe Linen White & Blue Towels 20x30 - Set of 2,White/Blue,5750,2300,2300,3,6900,6900,0,#5MBFVQP259,
oi_nayrffhtd6,o_t96awxqdz2,p_q9ejxhm38s,bo_5mbfvqp259,Vintage Linen Natural/Ivory Towels 20x30 - Set of 2,Natural/Ivory,6500,2600,2600,3,7800,7800,0,#5MBFVQP259,
